entityRef,entityRefName,entityID,entityRefType
http://www.reactome.org/biopax/96/109582#ProteinReference7,UniProt:P59768 GNG2,P59768,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/109582#ProteinReference7,GNG2,P59768,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/109582#ProteinReference643,GATA4,P43694,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/109582#ProteinReference643,UniProt:P43694 GATA4,P43694,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/109582#ProteinReference410,CEACAM6,P40199,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/109582#ProteinReference410,NCA,P40199,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/109582#ProteinReference410,UniProt:P40199 CEACAM6,P40199,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/109582#ProteinReference323,UniProt:P02787 TF,P02787,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/109582#ProteinReference323,TF,P02787,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/109582#ProteinReference323,PRO1400,P02787,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/109582#ProteinReference124,GNA13,Q14344,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/109582#ProteinReference124,UniProt:Q14344 GNA13,Q14344,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/109582#ProteinReference60,UniProt:O14983 ATP2A1,O14983,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/109582#ProteinReference60,ATP2A1,O14983,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/109582#ProteinReference91,UniProt:P05556 ITGB1,P05556,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/109582#ProteinReference91,MSK12,P05556,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/109582#ProteinReference91,FNRB,P05556,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/109582#ProteinReference91,ITGB1,P05556,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
