entityRef,entityRefName,entityID,entityRefType
http://www.reactome.org/biopax/96/1430728#ProteinReference1421,ATP5PF,P18859,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/1430728#ProteinReference1421,UniProt:P18859 ATP5PF,P18859,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/1430728#ProteinReference1421,ATP5J,P18859,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/1430728#ProteinReference1421,ATPM,P18859,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/1430728#ProteinReference1421,ATP5A,P18859,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/1430728#ProteinReference706,PLA2G5,P39877,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/1430728#ProteinReference706,UniProt:P39877 PLA2G5,P39877,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/1430728#ProteinReference2210,UniProt:Q9Y5Y2 NUBP2,Q9Y5Y2,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/1430728#ProteinReference2210,NUBP2,Q9Y5Y2,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/1430728#ProteinReference2073,FMO2,Q99518,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/1430728#ProteinReference2073,UniProt:Q99518 FMO2,Q99518,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/1430728#ProteinReference1228,UniProt:Q16775-2 HAGH,Q16775-2,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/1430728#ProteinReference1228,HAGH,Q16775-2,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/1430728#ProteinReference1228,GLO2,Q16775-2,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/1430728#ProteinReference1228,HAGH1,Q16775-2,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/1430728#ProteinReference1425,UniProt:O75964 ATP5MG,O75964,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/1430728#ProteinReference1425,ATP5MG,O75964,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
