entityRef,entityRefName,entityID,entityRefType
http://www.reactome.org/biopax/96/382551#ProteinReference110,SLC24A6,Q6J4K2,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/382551#ProteinReference110,SLC8B1,Q6J4K2,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/382551#ProteinReference110,UniProt:Q6J4K2 SLC8B1,Q6J4K2,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/382551#ProteinReference110,NCKX6,Q6J4K2,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/382551#ProteinReference110,NCLX,Q6J4K2,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/382551#ProteinReference26,UniProt:O15438 ABCC3,O15438,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/382551#ProteinReference26,MRP3,O15438,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/382551#ProteinReference26,CMOAT2,O15438,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/382551#ProteinReference26,MLP2,O15438,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/382551#ProteinReference26,ABCC3,O15438,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/382551#ProteinReference123,HKE4,Q92504,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/382551#ProteinReference123,SLC39A7,Q92504,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/382551#ProteinReference123,RING5,Q92504,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/382551#ProteinReference123,UniProt:Q92504 SLC39A7,Q92504,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/382551#ProteinReference198,CD92,Q8WWI5,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/382551#ProteinReference198,CDW92,Q8WWI5,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/382551#ProteinReference198,UniProt:Q8WWI5 SLC44A1,Q8WWI5,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/382551#ProteinReference198,CTL1,Q8WWI5,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/382551#ProteinReference198,SLC44A1,Q8WWI5,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/382551#ProteinReference283,SLC2A4,P14672,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/382551#ProteinReference283,GLUT4,P14672,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/382551#ProteinReference283,UniProt:P14672 SLC2A4,P14672,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/382551#ProteinReference167,SLC20A2,Q08357,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/382551#ProteinReference167,GLVR2,Q08357,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/382551#ProteinReference167,PIT2,Q08357,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/382551#ProteinReference167,UniProt:Q08357 SLC20A2,Q08357,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/382551#ProteinReference511,TAOS2,Q5XXA6,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/382551#ProteinReference511,ORAOV2,Q5XXA6,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/382551#ProteinReference511,UniProt:Q5XXA6 ANO1,Q5XXA6,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/382551#ProteinReference511,ANO1,Q5XXA6,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/382551#ProteinReference511,DOG1,Q5XXA6,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/382551#ProteinReference511,TMEM16A,Q5XXA6,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/382551#ProteinReference160,PDS,O43511,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/382551#ProteinReference160,UniProt:O43511 SLC26A4,O43511,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/382551#ProteinReference160,SLC26A4,O43511,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/382551#ProteinReference555,SLC17A3,O00476-2,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/382551#ProteinReference555,UniProt:O00476-2 SLC17A3,O00476-2,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/382551#ProteinReference555,NPT4,O00476-2,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/382551#ProteinReference519,ANO8,Q9HCE9,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/382551#ProteinReference519,UniProt:Q9HCE9 ANO8,Q9HCE9,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/382551#ProteinReference519,KIAA1623,Q9HCE9,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/382551#ProteinReference519,TMEM16H,Q9HCE9,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/382551#ProteinReference592,CYB5R4,Q7L1T6,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/382551#ProteinReference592,UniProt:Q7L1T6 CYB5R4,Q7L1T6,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/382551#ProteinReference592,NCB5OR,Q7L1T6,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/382551#ProteinReference411,UniProt:P15313 ATP6V1B1,P15313,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/382551#ProteinReference411,ATP6B1,P15313,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/382551#ProteinReference411,VPP3,P15313,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/382551#ProteinReference411,VATB,P15313,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/382551#ProteinReference411,ATP6V1B1,P15313,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/382551#ProteinReference182,JK,Q13336,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/382551#ProteinReference182,UTE,Q13336,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/382551#ProteinReference182,SLC14A1,Q13336,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/382551#ProteinReference182,UniProt:Q13336 SLC14A1,Q13336,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/382551#ProteinReference182,HUT11,Q13336,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/382551#ProteinReference182,RACH1,Q13336,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/382551#ProteinReference182,UT1,Q13336,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/382551#ProteinReference174,UniProt:Q9H015 SLC22A4,Q9H015,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/382551#ProteinReference174,UT2H,Q9H015,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/382551#ProteinReference174,OCTN1,Q9H015,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
