entityRef,entityRefName,entityID,entityRefType
http://www.reactome.org/biopax/96/397014#ProteinReference27,UniProt:P06753 TPM3,P06753,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/397014#ProteinReference27,TPM3,P06753,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/397014#ProteinReference195,CNP2,P23582,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/397014#ProteinReference195,NPPC,P23582,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/397014#ProteinReference195,UniProt:P23582 NPPC,P23582,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/397014#ProteinReference32,UniProt:Q08043 ACTN3,Q08043,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/397014#ProteinReference32,ACTN3,Q08043,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/397014#ProteinReference120,UniProt:P62955 CACNG7,P62955,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/397014#ProteinReference120,CACNG7,P62955,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/397014#ProteinReference176,TRPC1,P48995,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/397014#ProteinReference176,TRP1,P48995,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/397014#ProteinReference176,UniProt:P48995 TRPC1,P48995,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/397014#ProteinReference23,NTMOD,Q9NZR1,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/397014#ProteinReference23,TMOD2,Q9NZR1,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/397014#ProteinReference23,UniProt:Q9NZR1 TMOD2,Q9NZR1,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/397014#ProteinReference54,MYL5,Q02045,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/397014#ProteinReference54,UniProt:Q02045 MYL5,Q02045,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/397014#ProteinReference113,FHF4,Q92915,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/397014#ProteinReference113,UniProt:Q92915 FGF14,Q92915,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/397014#ProteinReference113,FGF14,Q92915,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/397014#ProteinReference84,TALK1,Q96T55,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/397014#ProteinReference84,UniProt:Q96T55 KCNK16,Q96T55,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/397014#ProteinReference84,KCNK16,Q96T55,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/397014#ProteinReference180,MXRA1,P23634,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/397014#ProteinReference180,ATP2B2,P23634,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/397014#ProteinReference180,ATP2B4,P23634,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/397014#ProteinReference180,UniProt:P23634 ATP2B4,P23634,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/397014#ProteinReference14,UniProt:P19237 TNNI1,P19237,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
