entityRef,entityRefName,entityID,entityRefType
http://www.reactome.org/biopax/96/9612973#ProteinReference40,CGI-50,Q9Y4P8,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/9612973#ProteinReference40,WIPI2,Q9Y4P8,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/9612973#ProteinReference40,UniProt:Q9Y4P8 WIPI2,Q9Y4P8,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/9612973#ProteinReference92,UBE2V1,Q13404,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/9612973#ProteinReference92,UEV1,Q13404,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/9612973#ProteinReference92,UniProt:Q13404 UBE2V1,Q13404,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/9612973#ProteinReference92,UBE2V,Q13404,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/9612973#ProteinReference92,P/OKcl.19,Q13404,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/9612973#ProteinReference92,CROC1,Q13404,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/9612973#ProteinReference80,VDAC,P21796,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/9612973#ProteinReference80,VDAC1,P21796,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/9612973#ProteinReference80,UniProt:P21796 VDAC1,P21796,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/9612973#ProteinReference48,ATG16L2,Q8NAA4,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/9612973#ProteinReference48,WDR80,Q8NAA4,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/9612973#ProteinReference48,UniProt:Q8NAA4 ATG16L2,Q8NAA4,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/9612973#ProteinReference123,USP30,Q70CQ3,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/9612973#ProteinReference123,UniProt:Q70CQ3 USP30,Q70CQ3,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/9612973#ProteinReference17,RRAGB,Q5VZM2,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/9612973#ProteinReference17,UniProt:Q5VZM2 RRAGB,Q5VZM2,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/9612973#ProteinReference43,UniProt:O95352 ATG7,O95352,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/9612973#ProteinReference43,ATG7,O95352,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/9612973#ProteinReference43,APG7L,O95352,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/9612973#ProteinReference93,UBE2N,P61088,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/9612973#ProteinReference93,UniProt:P61088 UBE2N,P61088,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/9612973#ProteinReference93,BLU,P61088,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
