entityRef,entityRefName,entityID,entityRefType
http://www.reactome.org/biopax/96/1474244#ProteinReference165,TNC,P24821,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/1474244#ProteinReference165,UniProt:P24821 TNC,P24821,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/1474244#ProteinReference165,HXB,P24821,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/1474244#ProteinReference41,VWA4,A8TX70,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/1474244#ProteinReference41,COL29A1,A8TX70,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/1474244#ProteinReference41,UniProt:A8TX70 COL6A5,A8TX70,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/1474244#ProteinReference41,COL6A5,A8TX70,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/1474244#ProteinReference299,UniProt:P32942 ICAM3,P32942,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/1474244#ProteinReference299,ICAM3,P32942,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/1474244#ProteinReference122,BMP4,P12644,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/1474244#ProteinReference122,UniProt:P12644 BMP4,P12644,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/1474244#ProteinReference122,DVR4,P12644,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/1474244#ProteinReference122,BMP2B,P12644,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/1474244#ProteinReference76,KIAA0230,Q92626,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/1474244#ProteinReference76,PXDN,Q92626,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/1474244#ProteinReference76,PXD01,Q92626,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/1474244#ProteinReference76,PRG2,Q92626,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/1474244#ProteinReference76,VPO1,Q92626,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/1474244#ProteinReference76,VPO,Q92626,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/1474244#ProteinReference76,UniProt:Q92626 PXDN,Q92626,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/1474244#ProteinReference76,MG50,Q92626,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/1474244#ProteinReference68,LAMNA,Q16787,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/1474244#ProteinReference68,UniProt:Q16787 LAMA3,Q16787,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/1474244#ProteinReference68,LAMA3,Q16787,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/1474244#ProteinReference169,UniProt:Q96LD1 SGCZ,Q96LD1,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/1474244#ProteinReference169,SGCZ,Q96LD1,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
