entityRef,entityRefName,entityID,entityRefType
http://www.reactome.org/biopax/96/9748784#ProteinReference95,PEPCK1,P35558,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/9748784#ProteinReference95,PCK1,P35558,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/9748784#ProteinReference95,UniProt:P35558 PCK1,P35558,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/9748784#ProteinReference53,UniProt:P10632 CYP2C8,P10632,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/9748784#ProteinReference53,CYP2C8,P10632,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/9748784#ProteinReference67,UniProt:O15438 ABCC3,O15438,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/9748784#ProteinReference67,MRP3,O15438,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/9748784#ProteinReference67,CMOAT2,O15438,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/9748784#ProteinReference67,MLP2,O15438,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/9748784#ProteinReference67,ABCC3,O15438,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/9748784#ProteinReference17,NDK2,P22392,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/9748784#ProteinReference17,UniProt:P22392 NME2,P22392,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/9748784#ProteinReference17,NME2,P22392,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/9748784#ProteinReference17,NM23B,P22392,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/9748784#ProteinReference31,CES2,P23141,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/9748784#ProteinReference31,UniProt:P23141 CES1,P23141,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/9748784#ProteinReference31,SES1,P23141,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/9748784#ProteinReference31,CES1,P23141,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/9748784#ProteinReference39,GNT1,O60656,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/9748784#ProteinReference39,UniProt:O60656 UGT1A9,O60656,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/9748784#ProteinReference39,UGT1A9,O60656,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/9748784#ProteinReference39,UGT1,O60656,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/9748784#ProteinReference47,UniProt:P06133 UGT2B4,P06133,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/9748784#ProteinReference47,UGT2B11,P06133,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/9748784#ProteinReference47,UGT2B4,P06133,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/9748784#ProteinReference38,UGT1A8,Q9HAW9,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/9748784#ProteinReference38,UniProt:Q9HAW9 UGT1A8,Q9HAW9,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/9748784#ProteinReference38,GNT1,Q9HAW9,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/9748784#ProteinReference38,UGT1,Q9HAW9,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/9748784#ProteinReference30,OAT2,Q9Y694-2,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/9748784#ProteinReference30,NLT,Q9Y694-2,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/9748784#ProteinReference30,UniProt:Q9Y694-2 SLC22A7,Q9Y694-2,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/9748784#ProteinReference30,SLC22A7,Q9Y694-2,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/9748784#ProteinReference89,OCT2,O15244,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/9748784#ProteinReference89,UniProt:O15244 SLC22A2,O15244,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/9748784#ProteinReference89,SLC22A2,O15244,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/9748784#ProteinReference75,BCRP1,Q9UNQ0,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/9748784#ProteinReference75,ABCG2,Q9UNQ0,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/9748784#ProteinReference75,MXR,Q9UNQ0,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/9748784#ProteinReference75,UniProt:Q9UNQ0 ABCG2,Q9UNQ0,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/9748784#ProteinReference75,BCRP,Q9UNQ0,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/9748784#ProteinReference75,ABCP,Q9UNQ0,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/9748784#ProteinReference44,UGT2B15,P54855,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/9748784#ProteinReference44,UniProt:P54855 UGT2B15,P54855,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/9748784#ProteinReference44,UGT2B8,P54855,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/9748784#ProteinReference3,SLC29A1,Q99808,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
