entityRef,entityRefName,entityID,entityRefType
http://www.reactome.org/biopax/96/5357801#ProteinReference125,HIST1H1E,P10412,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/5357801#ProteinReference125,H1F4,P10412,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/5357801#ProteinReference125,UniProt:P10412 H1-4,P10412,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/5357801#ProteinReference125,H1-4,P10412,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/5357801#ProteinReference34,UniProt:P31749 AKT1,P31749,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/5357801#ProteinReference34,AKT1,P31749,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/5357801#ProteinReference34,RAC,P31749,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/5357801#ProteinReference34,PKB,P31749,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/5357801#ProteinReference177,UniProt:O75955 FLOT1,O75955,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/5357801#ProteinReference177,FLOT1,O75955,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/5357801#ProteinReference192,ELA2,P08246,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/5357801#ProteinReference192,UniProt:P08246 ELANE,P08246,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/5357801#ProteinReference192,ELANE,P08246,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/5357801#ProteinReference16,CD14,P08571,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/5357801#ProteinReference16,UniProt:P08571 CD14,P08571,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/5357801#ProteinReference84,GAS2,O43903,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/5357801#ProteinReference84,UniProt:O43903 GAS2,O43903,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/5357801#ProteinReference21,CASP3,P42574,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/5357801#ProteinReference21,CPP32,P42574,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/5357801#ProteinReference21,UniProt:P42574 CASP3,P42574,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/5357801#ProteinReference94,UniProt:Q14126 DSG2,Q14126,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/5357801#ProteinReference94,CDHF5,Q14126,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/5357801#ProteinReference94,DSG2,Q14126,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/5357801#ProteinReference8,TNFSF10,P50591,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/5357801#ProteinReference8,TRAIL,P50591,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/5357801#ProteinReference8,UniProt:P50591 TNFSF10,P50591,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/5357801#ProteinReference8,APO2L,P50591,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/5357801#ProteinReference51,UniProt:Q01094 E2F1,Q01094,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/5357801#ProteinReference51,RBBP3,Q01094,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/5357801#ProteinReference51,E2F1,Q01094,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/5357801#ProteinReference114,UniProt:Q9Y6E0 STK24,Q9Y6E0,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/5357801#ProteinReference114,STK3,Q9Y6E0,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/5357801#ProteinReference114,STK24,Q9Y6E0,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/5357801#ProteinReference114,MST3,Q9Y6E0,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/5357801#ProteinReference118,UniProt:O76075 DFFB,O76075,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/5357801#ProteinReference118,CAD,O76075,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/5357801#ProteinReference118,DFFB,O76075,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/5357801#ProteinReference118,DFF2,O76075,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/5357801#ProteinReference118,DFF40,O76075,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/5357801#ProteinReference15,UniProt:Q86XR7 TICAM2,Q86XR7,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/5357801#ProteinReference15,TRAM,Q86XR7,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
