entityRef,entityRefName,entityID,entityRefType
http://www.reactome.org/biopax/96/1474165#ProteinReference10,Nbla00191,Q6N021,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/1474165#ProteinReference10,UniProt:Q6N021 TET2,Q6N021,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/1474165#ProteinReference10,TET2,Q6N021,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/1474165#ProteinReference10,KIAA1546,Q6N021,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/1474165#ProteinReference73,REC8,O95072,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/1474165#ProteinReference73,REC8L1,O95072,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/1474165#ProteinReference73,UniProt:O95072 REC8,O95072,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/1474165#ProteinReference79,UniProt:Q9BX26 SYCP2,Q9BX26,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/1474165#ProteinReference79,SYCP2,Q9BX26,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/1474165#ProteinReference79,SCP2,Q9BX26,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/1474165#ProteinReference57,UniProt:Q9BXT5 TEX15,Q9BXT5,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/1474165#ProteinReference57,TEX15,Q9BXT5,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/1474165#ProteinReference44,MRE11,P49959,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/1474165#ProteinReference44,MRE11A,P49959,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/1474165#ProteinReference44,UniProt:P49959 MRE11,P49959,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/1474165#ProteinReference44,HNGS1,P49959,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/1474165#ProteinReference51,RPA70,P27694,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/1474165#ProteinReference51,REPA1,P27694,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/1474165#ProteinReference51,RPA1,P27694,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/1474165#ProteinReference51,UniProt:P27694 RPA1,P27694,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/1474165#ProteinReference69,FIGNL1,Q6PIW4,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/1474165#ProteinReference69,UniProt:Q6PIW4 FIGNL1,Q6PIW4,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/1474165#ProteinReference47,HIST3H3,Q16695,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/1474165#ProteinReference47,H3-4,Q16695,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/1474165#ProteinReference47,UniProt:Q16695 H3-4,Q16695,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/1474165#ProteinReference47,H3FT,Q16695,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/1474165#ProteinReference48,UniProt:Q13315 ATM,Q13315,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/1474165#ProteinReference48,ATM,Q13315,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/1474165#ProteinReference114,ZP1,P60852,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/1474165#ProteinReference114,UniProt:P60852 ZP1,P60852,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/1474165#ProteinReference76,UniProt:Q8NDV3 SMC1B,Q8NDV3,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/1474165#ProteinReference76,SMC1B,Q8NDV3,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/1474165#ProteinReference76,SMC1L2,Q8NDV3,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/1474165#ProteinReference94,SYCE2,Q6PIF2,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/1474165#ProteinReference94,UniProt:Q6PIF2 SYCE2,Q6PIF2,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/1474165#ProteinReference94,CESC1,Q6PIF2,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
http://www.reactome.org/biopax/96/1474165#ProteinReference85,TIN2,Q9BSI4,http://www.biopax.org/release/biopax-level3.owl#ProteinReference
