source,interaction,target,weight
R-HSA-9754706,abstraction:IsAComponentOf,R-HSA-9748784,0.0
R-HSA-2161522,abstraction:IsAComponentOf,R-HSA-9748784,0.0
R-HSA-9757110,abstraction:IsAComponentOf,R-HSA-9748784,0.0
R-HSA-9755088,abstraction:IsAComponentOf,R-HSA-9748784,0.0
R-HSA-9793528,abstraction:IsAComponentOf,R-HSA-9748784,0.0
R-HSA-9753281,abstraction:IsAComponentOf,R-HSA-9748784,0.0
R-HSA-9748787,abstraction:IsAComponentOf,R-HSA-9748784,0.0
R-HSA-9749641,abstraction:IsAComponentOf,R-HSA-9748784,0.0
R-HSA-2161541,abstraction:IsAComponentOf,R-HSA-2161522,1.0910804693473326
R-HSA-2161517,abstraction:IsAComponentOf,R-HSA-2161522,1.0910804693473326
R-HSA-2161517,abstraction:NextStepPathway,R-HSA-2161541,1.0910804693473326
