source,interaction,target,weight
R-HSA-9918432,abstraction:NextStepPathway,R-HSA-9918476,1.6184767755366556
R-HSA-9918432,abstraction:NextStepPathway,R-HSA-9920588,1.479527324485541
R-HSA-9918432,abstraction:NextStepPathway,R-HSA-9920951,1.5649575198101673
R-HSA-9918432,abstraction:NextStepPathway,R-HSA-9918487,1.4847285181713485
R-HSA-9918432,abstraction:NextStepPathway,R-HSA-9918481,0.9124449167131499
R-HSA-168275,abstraction:NextStepPathway,R-HSA-168288,2.3624139253891974
R-HSA-9669935,abstraction:NextStepPathway,R-HSA-9670439,2.061383929725216
R-HSA-9683701,abstraction:NextStepPathway,R-HSA-9683673,1.8723276935051674
R-HSA-9683701,abstraction:NextStepPathway,R-HSA-9683683,1.8723276935051674
R-HSA-9683701,abstraction:NextStepPathway,R-HSA-9694631,1.8127420035209234
R-HSA-9683701,abstraction:NextStepPathway,R-HSA-9683612,1.8723276935051674
R-HSA-9683701,abstraction:NextStepPathway,R-HSA-9683686,1.8723276935051674
R-HSA-9683701,abstraction:NextStepPathway,R-HSA-9683610,1.8723276935051674
R-HSA-9694548,abstraction:NextStepPathway,R-HSA-9694322,1.731708752611705
R-HSA-9694548,abstraction:NextStepPathway,R-HSA-9733458,1.6256553601637789
R-HSA-9694786,abstraction:NextStepPathway,R-HSA-9694635,1.5649575198101673
R-HSA-9694786,abstraction:NextStepPathway,R-HSA-9694686,2.500716623555479
R-HSA-9694786,abstraction:NextStepPathway,R-HSA-9727281,2.500716623555479
R-HSA-9683673,abstraction:NextStepPathway,R-HSA-9735871,1.9724428463884351
R-HSA-9683673,abstraction:NextStepPathway,R-HSA-9692916,1.6114149210491686
R-HSA-9683673,abstraction:NextStepPathway,R-HSA-9692913,2.289863258240586
R-HSA-9683673,abstraction:NextStepPathway,R-HSA-9679509,2.2277153514917414
R-HSA-9683673,abstraction:NextStepPathway,R-HSA-9686347,2.1250530095945934
R-HSA-9828642,abstraction:NextStepPathway,R-HSA-9828721,2.2576785748691846
R-HSA-9694301,abstraction:NextStepPathway,R-HSA-9694676,2.1733576891691486
R-HSA-9694301,abstraction:NextStepPathway,R-HSA-9694271,2.80174661921946
R-HSA-9694301,abstraction:NextStepPathway,R-HSA-9754678,1.6714128507244541
R-HSA-9694301,abstraction:NextStepPathway,R-HSA-9694686,2.500716623555479
R-HSA-9694301,abstraction:NextStepPathway,R-HSA-9705671,1.2545874978920426
