R-HSA-9837092,abstraction:IsAComponentOf,R-HSA-9836573
R-HSA-77595,abstraction:IsAComponentOf,R-HSA-75067
R-HSA-77588,abstraction:IsAComponentOf,R-HSA-75067
R-HSA-111367,abstraction:IsAComponentOf,R-HSA-75067
R-HSA-9937008,abstraction:IsAComponentOf,R-HSA-8953854
R-HSA-9930044,abstraction:IsAComponentOf,R-HSA-8953854
R-HSA-428359,abstraction:IsAComponentOf,R-HSA-8953854
R-HSA-194441,abstraction:IsAComponentOf,R-HSA-8953854
R-HSA-450531,abstraction:IsAComponentOf,R-HSA-8953854
R-HSA-75072,abstraction:IsAComponentOf,R-HSA-8953854
R-HSA-75067,abstraction:IsAComponentOf,R-HSA-8953854
R-HSA-9836573,abstraction:IsAComponentOf,R-HSA-8953854
R-HSA-72086,abstraction:IsAComponentOf,R-HSA-8953854
R-HSA-72312,abstraction:IsAComponentOf,R-HSA-8953854
R-HSA-429914,abstraction:IsAComponentOf,R-HSA-8953854
R-HSA-72306,abstraction:IsAComponentOf,R-HSA-8953854
R-HSA-72203,abstraction:IsAComponentOf,R-HSA-8953854
R-HSA-927802,abstraction:IsAComponentOf,R-HSA-8953854
R-HSA-9770562,abstraction:IsAComponentOf,R-HSA-72187
R-HSA-191859,abstraction:IsAComponentOf,R-HSA-194441
R-HSA-975956,abstraction:IsAComponentOf,R-HSA-927802
R-HSA-975957,abstraction:IsAComponentOf,R-HSA-927802
R-HSA-6782861,abstraction:IsAComponentOf,R-HSA-6782315
R-HSA-72165,abstraction:IsAComponentOf,R-HSA-72172
R-HSA-72163,abstraction:IsAComponentOf,R-HSA-72172
R-HSA-8868766,abstraction:IsAComponentOf,R-HSA-72312
R-HSA-8868773,abstraction:IsAComponentOf,R-HSA-72312
R-HSA-6787450,abstraction:IsAComponentOf,R-HSA-72306
R-HSA-6784531,abstraction:IsAComponentOf,R-HSA-72306
R-HSA-6782315,abstraction:IsAComponentOf,R-HSA-72306
R-HSA-6785470,abstraction:IsAComponentOf,R-HSA-72306
