source,interaction,target,weight
R-HSA-110314,abstraction:NextStepPathway,R-HSA-5656121,0.9654507310309598
R-HSA-110314,abstraction:NextStepPathway,R-HSA-5655862,0.9654507310309598
R-HSA-110314,abstraction:NextStepPathway,R-HSA-110320,0.9406271473059277
R-HSA-110314,abstraction:NextStepPathway,R-HSA-110312,0.9784157081953274
R-HSA-6782135,abstraction:NextStepPathway,R-HSA-6782210,0.6773857125313463
R-HSA-73933,abstraction:NextStepPathway,R-HSA-73930,0.9058650410467157
R-HSA-73933,abstraction:NextStepPathway,R-HSA-110373,0.9058650410467157
R-HSA-73930,abstraction:NextStepPathway,R-HSA-110381,1.8948696567452525
R-HSA-110330,abstraction:NextStepPathway,R-HSA-110331,0.9171460514564048
R-HSA-5693565,abstraction:NextStepPathway,R-HSA-5693571,0.633606787952759
R-HSA-5693565,abstraction:NextStepPathway,R-HSA-5685938,0.5426871386338901
R-HSA-5693565,abstraction:NextStepPathway,R-HSA-5693607,0.5101579138069701
R-HSA-9729902,abstraction:NextStepPathway,R-HSA-5657655,0
R-HSA-6782210,abstraction:NextStepPathway,R-HSA-6781827,0.6161160557924236
R-HSA-5693548,abstraction:NextStepPathway,R-HSA-5693565,0.7115998130624479
R-HSA-5693548,abstraction:NextStepPathway,R-HSA-5685939,1.3208383890175337
R-HSA-5693548,abstraction:NextStepPathway,R-HSA-5693606,0.7115998130624479
R-HSA-5693548,abstraction:NextStepPathway,R-HSA-5693538,0.40350796291097984
R-HSA-73929,abstraction:NextStepPathway,R-HSA-73933,0.633606787952759
R-HSA-73929,abstraction:NextStepPathway,R-HSA-110373,0.6518316080589581
R-HSA-73929,abstraction:NextStepPathway,R-HSA-110381,0.8067335680447013
R-HSA-5358565,abstraction:NextStepPathway,R-HSA-5358606,1.3208383890175337
R-HSA-5696400,abstraction:NextStepPathway,R-HSA-5696397,0.8534769715870275
R-HSA-5656121,abstraction:NextStepPathway,R-HSA-5656169,0.9654507310309598
R-HSA-5656121,abstraction:NextStepPathway,R-HSA-110313,0.9058650410467157
R-HSA-5693579,abstraction:NextStepPathway,R-HSA-5685942,0.6580805573359596
R-HSA-110373,abstraction:NextStepPathway,R-HSA-110362,1.0989896394011773
R-HSA-110373,abstraction:NextStepPathway,R-HSA-5651801,1.0989896394011773
R-HSA-5358606,abstraction:NextStepPathway,R-HSA-5358565,1.3208383890175337
R-HSA-110331,abstraction:NextStepPathway,R-HSA-5649702,0.8634611924936284
R-HSA-110331,abstraction:NextStepPathway,R-HSA-110357,0.8634611924936284
R-HSA-5655862,abstraction:NextStepPathway,R-HSA-5656169,0.9654507310309598
R-HSA-5655862,abstraction:NextStepPathway,R-HSA-110313,0.9058650410467157
R-HSA-110320,abstraction:NextStepPathway,R-HSA-5656169,0.92872792400622
R-HSA-110320,abstraction:NextStepPathway,R-HSA-110313,0.9058650410467157
R-HSA-9730737,abstraction:NextStepPathway,R-HSA-110330,0
R-HSA-5693532,abstraction:NextStepPathway,R-HSA-5693538,0.3122382172556161
R-HSA-5685942,abstraction:NextStepPathway,R-HSA-5693568,0.6580805573359596
R-HSA-5685942,abstraction:NextStepPathway,R-HSA-5693554,0.6580805573359596
R-HSA-110329,abstraction:NextStepPathway,R-HSA-5649702,0.8437171342978713
R-HSA-110329,abstraction:NextStepPathway,R-HSA-110357,0.8437171342978713
R-HSA-110328,abstraction:NextStepPathway,R-HSA-110329,0.8841457913534794
R-HSA-110312,abstraction:NextStepPathway,R-HSA-5656169,0.9654507310309598
R-HSA-110312,abstraction:NextStepPathway,R-HSA-110313,0.9058650410467157
R-HSA-6781823,abstraction:NextStepPathway,R-HSA-6782135,0.6395971516419464
R-HSA-5693616,abstraction:NextStepPathway,R-HSA-5693579,0.8634611924936284
R-HSA-5693616,abstraction:NextStepPathway,R-HSA-5693607,0.5574103954545964
R-HSA-5693607,abstraction:NextStepPathway,R-HSA-5685938,0.5624311968296472
R-HSA-5693607,abstraction:NextStepPathway,R-HSA-5685939,0.5524469759230464
R-HSA-5693607,abstraction:NextStepPathway,R-HSA-5693538,0.407024536633817
R-HSA-5693607,abstraction:NextStepPathway,R-HSA-5693616,0.5574103954545964
R-HSA-5696394,abstraction:NextStepPathway,R-HSA-5696395,0.6773857125313463
R-HSA-5696395,abstraction:NextStepPathway,R-HSA-5696400,0.7335016545102777
R-HSA-110357,abstraction:NextStepPathway,R-HSA-73933,0.9058650410467157
