source,interaction,target,weight
R-HSA-6811555,abstraction:IsAComponentOf,R-HSA-6804758,1.7101173651118162
R-HSA-6807505,abstraction:IsAComponentOf,R-HSA-73857,0.0598098419798797
R-HSA-73856,abstraction:IsAComponentOf,R-HSA-73857,0.0598098419798797
R-HSA-75955,abstraction:IsAComponentOf,R-HSA-73857,0.0598098419798797
R-HSA-77075,abstraction:IsAComponentOf,R-HSA-73857,0.0598098419798797
R-HSA-674695,abstraction:IsAComponentOf,R-HSA-73857,0.0598098419798797
R-HSA-212436,abstraction:IsAComponentOf,R-HSA-73857,0.0598098419798797
R-HSA-73779,abstraction:IsAComponentOf,R-HSA-73857,0.0598098419798797
R-HSA-76042,abstraction:IsAComponentOf,R-HSA-73857,0.0598098419798797
R-HSA-73980,abstraction:IsAComponentOf,R-HSA-74158,1.5744547631117431
R-HSA-76046,abstraction:IsAComponentOf,R-HSA-74158,1.5744547631117431
R-HSA-749476,abstraction:IsAComponentOf,R-HSA-74158,1.5744547631117431
R-HSA-73780,abstraction:IsAComponentOf,R-HSA-74158,1.5744547631117431
R-HSA-9617629,abstraction:IsAComponentOf,R-HSA-9614085,1.36769468428961
R-HSA-9614657,abstraction:IsAComponentOf,R-HSA-9614085,1.36769468428961
R-HSA-9614399,abstraction:IsAComponentOf,R-HSA-9614085,1.36769468428961
R-HSA-9617828,abstraction:IsAComponentOf,R-HSA-9614085,1.36769468428961
R-HSA-9615017,abstraction:IsAComponentOf,R-HSA-9614085,1.36769468428961
R-HSA-6803211,abstraction:IsAComponentOf,R-HSA-5633008,1.5437859433452914
R-HSA-6803205,abstraction:IsAComponentOf,R-HSA-5633008,1.5437859433452914
R-HSA-6803204,abstraction:IsAComponentOf,R-HSA-5633008,1.5437859433452914
R-HSA-6803207,abstraction:IsAComponentOf,R-HSA-5633008,1.5437859433452914
R-HSA-8866911,abstraction:IsAComponentOf,R-HSA-8864260,1.6190368957644838
R-HSA-8866907,abstraction:IsAComponentOf,R-HSA-8864260,1.6190368957644838
R-HSA-8869496,abstraction:IsAComponentOf,R-HSA-8864260,1.6190368957644838
R-HSA-8866906,abstraction:IsAComponentOf,R-HSA-8864260,1.6190368957644838
R-HSA-8866910,abstraction:IsAComponentOf,R-HSA-8864260,1.6190368957644838
R-HSA-8866904,abstraction:IsAComponentOf,R-HSA-8864260,1.6190368957644838
R-HSA-163316,abstraction:IsAComponentOf,R-HSA-75944,2.5851786285035163
R-HSA-163282,abstraction:IsAComponentOf,R-HSA-75944,2.5851786285035163
