source,interaction,target,weight
R-HSA-2151209,abstraction:IsAComponentOf,R-HSA-1592230,0.4636187843160153
R-HSA-2151201,abstraction:IsAComponentOf,R-HSA-1592230,0.4636187843160153
R-HSA-8949613,abstraction:IsAComponentOf,R-HSA-1592230,0.4636187843160153
R-HSA-5620912,abstraction:IsAComponentOf,R-HSA-9975921,0.1830032534720111
R-HSA-5620924,abstraction:IsAComponentOf,R-HSA-9975921,0.1830032534720111
R-HSA-5620920,abstraction:IsAComponentOf,R-HSA-9975921,0.1830032534720111
R-HSA-5624958,abstraction:IsAComponentOf,R-HSA-5620920,0.7305689904077212
R-HSA-5620916,abstraction:IsAComponentOf,R-HSA-5620920,0.7305689904077212
R-HSA-5620922,abstraction:IsAComponentOf,R-HSA-5620920,0.7305689904077212
R-HSA-5624138,abstraction:IsAComponentOf,R-HSA-5620920,0.7305689904077212
R-HSA-1592230,abstraction:IsAComponentOf,R-HSA-1852241,0.0
R-HSA-5617833,abstraction:IsAComponentOf,R-HSA-1852241,0.0
R-HSA-9975921,abstraction:IsAComponentOf,R-HSA-5617833,0.1830032534720111
R-HSA-2151209,abstraction:NextStepPathway,R-HSA-2151201,0.6353009244666415
