source,interaction,target,weight
R-HSA-166058,abstraction:IsAComponentOf,R-HSA-168179,1.3034777924170078
R-HSA-202424,abstraction:IsAComponentOf,R-HSA-202403,1.3110971892871996
R-HSA-202427,abstraction:IsAComponentOf,R-HSA-202403,1.3110971892871996
R-HSA-202430,abstraction:IsAComponentOf,R-HSA-202403,1.3110971892871996
R-HSA-202433,abstraction:IsAComponentOf,R-HSA-202403,1.3110971892871996
R-HSA-9953170,abstraction:IsAComponentOf,R-HSA-1169410,1.1682759803613858
R-HSA-8983711,abstraction:IsAComponentOf,R-HSA-1169410,1.1682759803613858
R-HSA-1169408,abstraction:IsAComponentOf,R-HSA-1169410,1.1682759803613858
R-HSA-9833482,abstraction:IsAComponentOf,R-HSA-1169410,1.1682759803613858
R-HSA-3248023,abstraction:IsAComponentOf,R-HSA-3134975,2.188084373714938
R-HSA-9824878,abstraction:IsAComponentOf,R-HSA-936964,2.1089031276673134
R-HSA-1280215,abstraction:IsAComponentOf,R-HSA-168256,0.00037568729151009415
R-HSA-168249,abstraction:IsAComponentOf,R-HSA-168256,0.00037568729151009415
R-HSA-1280218,abstraction:IsAComponentOf,R-HSA-168256,0.00037568729151009415
R-HSA-975155,abstraction:IsAComponentOf,R-HSA-168138,1.3227829476123945
R-HSA-9860276,abstraction:IsAComponentOf,R-HSA-168138,1.3227829476123945
R-HSA-450294,abstraction:IsAComponentOf,R-HSA-975871,1.3729495570781245
R-HSA-937039,abstraction:IsAComponentOf,R-HSA-975871,1.3729495570781245
R-HSA-937042,abstraction:IsAComponentOf,R-HSA-975871,1.3729495570781245
R-HSA-445989,abstraction:IsAComponentOf,R-HSA-975871,1.3729495570781245
R-HSA-450282,abstraction:IsAComponentOf,R-HSA-450294,1.5648350833170377
R-HSA-450321,abstraction:IsAComponentOf,R-HSA-450294,1.5648350833170377
R-HSA-450302,abstraction:IsAComponentOf,R-HSA-450294,1.5648350833170377
R-HSA-5684264,abstraction:IsAComponentOf,R-HSA-450294,1.5648350833170377
R-HSA-9758274,abstraction:IsAComponentOf,R-HSA-445989,1.7109631189952756
R-HSA-9828211,abstraction:IsAComponentOf,R-HSA-9013973,2.2502322804637824
R-HSA-933541,abstraction:IsAComponentOf,R-HSA-168928,1.4296771815270517
R-HSA-933542,abstraction:IsAComponentOf,R-HSA-168928,1.4296771815270517
R-HSA-936440,abstraction:IsAComponentOf,R-HSA-168928,1.4296771815270517
R-HSA-918233,abstraction:IsAComponentOf,R-HSA-168928,1.4296771815270517
R-HSA-933543,abstraction:IsAComponentOf,R-HSA-168928,1.4296771815270517
R-HSA-2855086,abstraction:IsAComponentOf,R-HSA-166662,2.218047597092381
R-HSA-9931269,abstraction:IsAComponentOf,R-HSA-9909615,1.4296771815270517
R-HSA-9931295,abstraction:IsAComponentOf,R-HSA-9909615,1.4296771815270517
R-HSA-9929491,abstraction:IsAComponentOf,R-HSA-9909615,1.4296771815270517
R-HSA-9929356,abstraction:IsAComponentOf,R-HSA-9909615,1.4296771815270517
R-HSA-5621480,abstraction:IsAComponentOf,R-HSA-5621481,1.1573497567387696
R-HSA-5607764,abstraction:IsAComponentOf,R-HSA-5621481,1.1573497567387696
R-HSA-5621575,abstraction:IsAComponentOf,R-HSA-5621481,1.1573497567387696
R-HSA-9705462,abstraction:IsAComponentOf,R-HSA-9674555,1.887054378050957
R-HSA-8941413,abstraction:IsAComponentOf,R-HSA-1222556,1.807873132003332
