source,interaction,target,weight
R-HSA-9935598,abstraction:IsAComponentOf,R-HSA-9769739,1.1395158120330011
R-HSA-210993,abstraction:IsAComponentOf,R-HSA-202733,0.4681293293290707
R-HSA-210991,abstraction:IsAComponentOf,R-HSA-202733,0.4681293293290707
R-HSA-210990,abstraction:IsAComponentOf,R-HSA-202733,0.4681293293290707
R-HSA-75205,abstraction:IsAComponentOf,R-HSA-109582,0
R-HSA-983231,abstraction:IsAComponentOf,R-HSA-109582,0
R-HSA-76002,abstraction:IsAComponentOf,R-HSA-109582,0
R-HSA-202733,abstraction:IsAComponentOf,R-HSA-109582,0
R-HSA-418346,abstraction:IsAComponentOf,R-HSA-109582,0
R-HSA-75892,abstraction:IsAComponentOf,R-HSA-109582,0
R-HSA-9769740,abstraction:IsAComponentOf,R-HSA-109582,0
R-HSA-418457,abstraction:IsAComponentOf,R-HSA-392154,1.4937913196502073
R-HSA-983189,abstraction:IsAComponentOf,R-HSA-983231,0.7093911199895621
R-HSA-114608,abstraction:IsAComponentOf,R-HSA-76005,0.7316675147007143
R-HSA-114516,abstraction:IsAComponentOf,R-HSA-76005,0.7316675147007143
R-HSA-418360,abstraction:IsAComponentOf,R-HSA-418346,0.9110364835176314
R-HSA-392851,abstraction:IsAComponentOf,R-HSA-418346,0.9110364835176314
R-HSA-392154,abstraction:IsAComponentOf,R-HSA-418346,0.9110364835176314
R-HSA-432142,abstraction:IsAComponentOf,R-HSA-418346,0.9110364835176314
R-HSA-372708,abstraction:IsAComponentOf,R-HSA-354192,1.408361124325581
R-HSA-354194,abstraction:IsAComponentOf,R-HSA-354192,1.408361124325581
R-HSA-418592,abstraction:IsAComponentOf,R-HSA-392518,1.3114511113175245
R-HSA-428930,abstraction:IsAComponentOf,R-HSA-392518,1.3114511113175245
R-HSA-392170,abstraction:IsAComponentOf,R-HSA-392518,1.3114511113175245
R-HSA-354192,abstraction:IsAComponentOf,R-HSA-76009,1.27573555905099
R-HSA-392023,abstraction:IsAComponentOf,R-HSA-76009,1.27573555905099
R-HSA-76009,abstraction:IsAComponentOf,R-HSA-76002,0.4355634071780422
R-HSA-114604,abstraction:IsAComponentOf,R-HSA-76002,0.4355634071780422
R-HSA-114508,abstraction:IsAComponentOf,R-HSA-76002,0.4355634071780422
R-HSA-76005,abstraction:IsAComponentOf,R-HSA-76002,0.4355634071780422
R-HSA-430116,abstraction:IsAComponentOf,R-HSA-76002,0.4355634071780422
R-HSA-392518,abstraction:IsAComponentOf,R-HSA-76002,0.4355634071780422
R-HSA-456926,abstraction:IsAComponentOf,R-HSA-76002,0.4355634071780422
R-HSA-139853,abstraction:IsAComponentOf,R-HSA-418360,1.408361124325581
R-HSA-418359,abstraction:IsAComponentOf,R-HSA-418360,1.408361124325581
R-HSA-9769743,abstraction:IsAComponentOf,R-HSA-9769740,1.084667144025656
R-HSA-9769735,abstraction:IsAComponentOf,R-HSA-9769740,1.084667144025656
R-HSA-9769739,abstraction:IsAComponentOf,R-HSA-9769740,1.084667144025656
R-HSA-9769733,abstraction:IsAComponentOf,R-HSA-9769740,1.084667144025656
R-HSA-426048,abstraction:IsAComponentOf,R-HSA-114508,1.4241553915088128
