pathwayID,interaction,nextPathwayID
R-HSA-1236394,abstraction:NextStepPathway,R-HSA-1227986
R-HSA-5357956,abstraction:NextStepPathway,R-HSA-5357905
R-HSA-1963640,abstraction:NextStepPathway,R-HSA-5673001
R-HSA-1912408,abstraction:NextStepPathway,R-HSA-1912399
R-HSA-5654719,abstraction:NextStepPathway,R-HSA-5673001
R-HSA-5654227,abstraction:NextStepPathway,R-HSA-5218921
R-HSA-5654227,abstraction:NextStepPathway,R-HSA-1489509
R-HSA-4420097,abstraction:NextStepPathway,R-HSA-5218921
R-HSA-4420097,abstraction:NextStepPathway,R-HSA-171007
R-HSA-4420097,abstraction:NextStepPathway,R-HSA-5663213
R-HSA-4420097,abstraction:NextStepPathway,R-HSA-1257604
R-HSA-4420097,abstraction:NextStepPathway,R-HSA-5218920
R-HSA-4420097,abstraction:NextStepPathway,R-HSA-5668599
R-HSA-2122948,abstraction:NextStepPathway,R-HSA-2122947
R-HSA-111931,abstraction:NextStepPathway,R-HSA-111932
R-HSA-111931,abstraction:NextStepPathway,R-HSA-9031628
R-HSA-111931,abstraction:NextStepPathway,R-HSA-9634638
R-HSA-417957,abstraction:NextStepPathway,R-HSA-416476
R-HSA-417957,abstraction:NextStepPathway,R-HSA-418594
R-HSA-373080,abstraction:NextStepPathway,R-HSA-418555
R-HSA-9851151,abstraction:NextStepPathway,R-HSA-201556
R-HSA-190370,abstraction:NextStepPathway,R-HSA-5654693
R-HSA-190370,abstraction:NextStepPathway,R-HSA-5654688
R-HSA-190370,abstraction:NextStepPathway,R-HSA-5654219
R-HSA-190370,abstraction:NextStepPathway,R-HSA-5654687
R-HSA-8851907,abstraction:NextStepPathway,R-HSA-8875555
R-HSA-8851907,abstraction:NextStepPathway,R-HSA-8865999
R-HSA-198693,abstraction:NextStepPathway,R-HSA-111932
R-HSA-198693,abstraction:NextStepPathway,R-HSA-9031628
R-HSA-198693,abstraction:NextStepPathway,R-HSA-111931
R-HSA-198693,abstraction:NextStepPathway,R-HSA-9634638
R-HSA-5673000,abstraction:NextStepPathway,R-HSA-5674135
R-HSA-5654710,abstraction:NextStepPathway,R-HSA-5654695
R-HSA-5654710,abstraction:NextStepPathway,R-HSA-1257604
R-HSA-5654710,abstraction:NextStepPathway,R-HSA-5654720
R-HSA-5654710,abstraction:NextStepPathway,R-HSA-6811558
R-HSA-5654710,abstraction:NextStepPathway,R-HSA-5654689
R-HSA-5365859,abstraction:NextStepPathway,R-HSA-5362517
R-HSA-390651,abstraction:NextStepPathway,R-HSA-418594
R-HSA-390651,abstraction:NextStepPathway,R-HSA-418555
R-HSA-417973,abstraction:NextStepPathway,R-HSA-418594
R-HSA-417973,abstraction:NextStepPathway,R-HSA-418555
R-HSA-186797,abstraction:NextStepPathway,R-HSA-186763
R-HSA-4411364,abstraction:NextStepPathway,R-HSA-4641257
R-HSA-1433557,abstraction:NextStepPathway,R-HSA-1257604
R-HSA-1433557,abstraction:NextStepPathway,R-HSA-5673001
R-HSA-1433557,abstraction:NextStepPathway,R-HSA-6811558
R-HSA-5357786,abstraction:NextStepPathway,R-HSA-5357905
R-HSA-5654700,abstraction:NextStepPathway,R-HSA-5654695
R-HSA-5654700,abstraction:NextStepPathway,R-HSA-5673001
R-HSA-5654700,abstraction:NextStepPathway,R-HSA-5654727
R-HSA-8849474,abstraction:NextStepPathway,R-HSA-8875791
R-HSA-8849474,abstraction:NextStepPathway,R-HSA-2586552
R-HSA-167021,abstraction:NextStepPathway,R-HSA-5218921
R-HSA-167021,abstraction:NextStepPathway,R-HSA-1489509
R-HSA-420499,abstraction:NextStepPathway,R-HSA-416476
R-HSA-420499,abstraction:NextStepPathway,R-HSA-418594
R-HSA-418594,abstraction:NextStepPathway,R-HSA-9634597
R-HSA-418594,abstraction:NextStepPathway,R-HSA-416482
R-HSA-418594,abstraction:NextStepPathway,R-HSA-8964616
R-HSA-418594,abstraction:NextStepPathway,R-HSA-180024
R-HSA-418594,abstraction:NextStepPathway,R-HSA-170670
R-HSA-418594,abstraction:NextStepPathway,R-HSA-8964315
R-HSA-418594,abstraction:NextStepPathway,R-HSA-392451
R-HSA-418594,abstraction:NextStepPathway,R-HSA-418597
R-HSA-418594,abstraction:NextStepPathway,R-HSA-163615
R-HSA-418594,abstraction:NextStepPathway,R-HSA-418217
R-HSA-418594,abstraction:NextStepPathway,R-HSA-4086398
R-HSA-418594,abstraction:NextStepPathway,R-HSA-418555
R-HSA-5610787,abstraction:NextStepPathway,R-HSA-5610785
R-HSA-5610787,abstraction:NextStepPathway,R-HSA-5632684
R-HSA-5610787,abstraction:NextStepPathway,R-HSA-5610783
R-HSA-5610787,abstraction:NextStepPathway,R-HSA-5610780
R-HSA-5627117,abstraction:NextStepPathway,R-HSA-5625740
R-HSA-5627117,abstraction:NextStepPathway,R-HSA-5627123
R-HSA-201556,abstraction:NextStepPathway,R-HSA-9851151
R-HSA-201556,abstraction:NextStepPathway,R-HSA-9701898
R-HSA-190322,abstraction:NextStepPathway,R-HSA-5654228
R-HSA-190322,abstraction:NextStepPathway,R-HSA-5654719
R-HSA-190322,abstraction:NextStepPathway,R-HSA-5654712
R-HSA-112399,abstraction:NextStepPathway,R-HSA-109704
R-HSA-194313,abstraction:NextStepPathway,R-HSA-195399
R-HSA-194313,abstraction:NextStepPathway,R-HSA-194138
R-HSA-9634638,abstraction:NextStepPathway,R-HSA-111932
R-HSA-9634638,abstraction:NextStepPathway,R-HSA-9031628
R-HSA-9634638,abstraction:NextStepPathway,R-HSA-111931
R-HSA-388479,abstraction:NextStepPathway,R-HSA-416476
R-HSA-388479,abstraction:NextStepPathway,R-HSA-418555
R-HSA-114508,abstraction:NextStepPathway,R-HSA-5218921
R-HSA-114508,abstraction:NextStepPathway,R-HSA-354192
R-HSA-114508,abstraction:NextStepPathway,R-HSA-111997
R-HSA-9018519,abstraction:NextStepPathway,R-HSA-1251985
R-HSA-8849473,abstraction:NextStepPathway,R-HSA-8847993
R-HSA-8875791,abstraction:NextStepPathway,R-HSA-8849474
R-HSA-8875791,abstraction:NextStepPathway,R-HSA-2586552
R-HSA-5673001,abstraction:NextStepPathway,R-HSA-5675221
R-HSA-5673001,abstraction:NextStepPathway,R-HSA-5654732
R-HSA-5673001,abstraction:NextStepPathway,R-HSA-5654733
R-HSA-5673001,abstraction:NextStepPathway,R-HSA-198753
R-HSA-5673001,abstraction:NextStepPathway,R-HSA-5673000
R-HSA-5673001,abstraction:NextStepPathway,R-HSA-9634638
R-HSA-5673001,abstraction:NextStepPathway,R-HSA-881907
R-HSA-5673001,abstraction:NextStepPathway,R-HSA-170968
R-HSA-5673001,abstraction:NextStepPathway,R-HSA-5654726
R-HSA-5673001,abstraction:NextStepPathway,R-HSA-112409
R-HSA-5673001,abstraction:NextStepPathway,R-HSA-5654727
R-HSA-392451,abstraction:NextStepPathway,R-HSA-198203
R-HSA-392451,abstraction:NextStepPathway,R-HSA-1257604
R-HSA-392451,abstraction:NextStepPathway,R-HSA-5218920
R-HSA-5654720,abstraction:NextStepPathway,R-HSA-5654695
R-HSA-5654720,abstraction:NextStepPathway,R-HSA-1257604
R-HSA-5654720,abstraction:NextStepPathway,R-HSA-5654710
R-HSA-5654720,abstraction:NextStepPathway,R-HSA-6811558
R-HSA-5654720,abstraction:NextStepPathway,R-HSA-5654689
R-HSA-881907,abstraction:NextStepPathway,R-HSA-9031628
R-HSA-881907,abstraction:NextStepPathway,R-HSA-416476
R-HSA-881907,abstraction:NextStepPathway,R-HSA-199920
R-HSA-5654688,abstraction:NextStepPathway,R-HSA-5673001
R-HSA-1250196,abstraction:NextStepPathway,R-HSA-5673001
R-HSA-9839383,abstraction:NextStepPathway,R-HSA-9839389
R-HSA-9839383,abstraction:NextStepPathway,R-HSA-9839397
R-HSA-9839383,abstraction:NextStepPathway,R-HSA-9839406
R-HSA-390666,abstraction:NextStepPathway,R-HSA-416476
R-HSA-390666,abstraction:NextStepPathway,R-HSA-418594
R-HSA-390666,abstraction:NextStepPathway,R-HSA-418555
R-HSA-2173796,abstraction:NextStepPathway,R-HSA-1502540
R-HSA-2173796,abstraction:NextStepPathway,R-HSA-2173795
R-HSA-195399,abstraction:NextStepPathway,R-HSA-4420097
R-HSA-373076,abstraction:NextStepPathway,R-HSA-416476
R-HSA-373076,abstraction:NextStepPathway,R-HSA-418594
R-HSA-373076,abstraction:NextStepPathway,R-HSA-418555
R-HSA-165159,abstraction:NextStepPathway,R-HSA-380972
R-HSA-165159,abstraction:NextStepPathway,R-HSA-166208
R-HSA-167060,abstraction:NextStepPathway,R-HSA-187042
R-HSA-190377,abstraction:NextStepPathway,R-HSA-5654221
R-HSA-190377,abstraction:NextStepPathway,R-HSA-5654700
R-HSA-190377,abstraction:NextStepPathway,R-HSA-5654699
R-HSA-3238698,abstraction:NextStepPathway,R-HSA-4608870
R-HSA-3238698,abstraction:NextStepPathway,R-HSA-201681
R-HSA-3238698,abstraction:NextStepPathway,R-HSA-5099900
R-HSA-3238698,abstraction:NextStepPathway,R-HSA-5140745
R-HSA-3238698,abstraction:NextStepPathway,R-HSA-4086400
R-HSA-3238698,abstraction:NextStepPathway,R-HSA-3772470
R-HSA-3238698,abstraction:NextStepPathway,R-HSA-4086398
R-HSA-77387,abstraction:NextStepPathway,R-HSA-74752
R-HSA-2404192,abstraction:NextStepPathway,R-HSA-2428933
R-HSA-2404192,abstraction:NextStepPathway,R-HSA-2428928
R-HSA-418597,abstraction:NextStepPathway,R-HSA-9634597
R-HSA-418597,abstraction:NextStepPathway,R-HSA-8964616
R-HSA-418597,abstraction:NextStepPathway,R-HSA-180024
R-HSA-418597,abstraction:NextStepPathway,R-HSA-8964315
R-HSA-418597,abstraction:NextStepPathway,R-HSA-418594
R-HSA-418597,abstraction:NextStepPathway,R-HSA-392451
R-HSA-418597,abstraction:NextStepPathway,R-HSA-163615
R-HSA-418597,abstraction:NextStepPathway,R-HSA-418217
R-HSA-418597,abstraction:NextStepPathway,R-HSA-4086398
R-HSA-418597,abstraction:NextStepPathway,R-HSA-418555
R-HSA-163615,abstraction:NextStepPathway,R-HSA-9634597
R-HSA-163615,abstraction:NextStepPathway,R-HSA-180024
R-HSA-163615,abstraction:NextStepPathway,R-HSA-111957
R-HSA-163615,abstraction:NextStepPathway,R-HSA-111931
R-HSA-1912420,abstraction:NextStepPathway,R-HSA-2979096
R-HSA-1912420,abstraction:NextStepPathway,R-HSA-2122948
R-HSA-1912420,abstraction:NextStepPathway,R-HSA-9013507
R-HSA-5218920,abstraction:NextStepPathway,R-HSA-9009391
R-HSA-5218920,abstraction:NextStepPathway,R-HSA-9604323
R-HSA-5218920,abstraction:NextStepPathway,R-HSA-1257604
R-HSA-5218920,abstraction:NextStepPathway,R-HSA-9634635
R-HSA-5218920,abstraction:NextStepPathway,R-HSA-165181
R-HSA-5218920,abstraction:NextStepPathway,R-HSA-8948751
R-HSA-5218920,abstraction:NextStepPathway,R-HSA-165159
R-HSA-5218920,abstraction:NextStepPathway,R-HSA-1358803
R-HSA-5218920,abstraction:NextStepPathway,R-HSA-198323
R-HSA-9603381,abstraction:NextStepPathway,R-HSA-1257604
R-HSA-9603381,abstraction:NextStepPathway,R-HSA-6811558
R-HSA-180292,abstraction:NextStepPathway,R-HSA-5654695
R-HSA-180292,abstraction:NextStepPathway,R-HSA-1257604
R-HSA-180292,abstraction:NextStepPathway,R-HSA-5654710
R-HSA-180292,abstraction:NextStepPathway,R-HSA-5654720
R-HSA-180292,abstraction:NextStepPathway,R-HSA-6811558
R-HSA-180292,abstraction:NextStepPathway,R-HSA-5654689
R-HSA-4086400,abstraction:NextStepPathway,R-HSA-5663220
R-HSA-390648,abstraction:NextStepPathway,R-HSA-416476
R-HSA-390648,abstraction:NextStepPathway,R-HSA-418594
R-HSA-5635851,abstraction:NextStepPathway,R-HSA-5632684
R-HSA-418217,abstraction:NextStepPathway,R-HSA-5218921
R-HSA-418217,abstraction:NextStepPathway,R-HSA-112043
R-HSA-418217,abstraction:NextStepPathway,R-HSA-114508
R-HSA-418217,abstraction:NextStepPathway,R-HSA-426048
R-HSA-418217,abstraction:NextStepPathway,R-HSA-1489509
R-HSA-418217,abstraction:NextStepPathway,R-HSA-4086398
R-HSA-170660,abstraction:NextStepPathway,R-HSA-180024
R-HSA-354192,abstraction:NextStepPathway,R-HSA-354194
R-HSA-354192,abstraction:NextStepPathway,R-HSA-372708
R-HSA-8943723,abstraction:NextStepPathway,R-HSA-8948751
R-HSA-8943723,abstraction:NextStepPathway,R-HSA-199418
R-HSA-8943723,abstraction:NextStepPathway,R-HSA-6807070
R-HSA-390650,abstraction:NextStepPathway,R-HSA-416476
R-HSA-390650,abstraction:NextStepPathway,R-HSA-418594
R-HSA-390650,abstraction:NextStepPathway,R-HSA-418555
R-HSA-74713,abstraction:NextStepPathway,R-HSA-112412
R-HSA-74713,abstraction:NextStepPathway,R-HSA-112399
R-HSA-74713,abstraction:NextStepPathway,R-HSA-74749
R-HSA-375281,abstraction:NextStepPathway,R-HSA-416476
R-HSA-375281,abstraction:NextStepPathway,R-HSA-418555
R-HSA-9013507,abstraction:NextStepPathway,R-HSA-9013508
R-HSA-391908,abstraction:NextStepPathway,R-HSA-416482
R-HSA-391908,abstraction:NextStepPathway,R-HSA-418555
R-HSA-170968,abstraction:NextStepPathway,R-HSA-5675221
R-HSA-170968,abstraction:NextStepPathway,R-HSA-5654732
R-HSA-170968,abstraction:NextStepPathway,R-HSA-5654733
R-HSA-170968,abstraction:NextStepPathway,R-HSA-198753
R-HSA-170968,abstraction:NextStepPathway,R-HSA-9634638
R-HSA-170968,abstraction:NextStepPathway,R-HSA-5673001
R-HSA-170968,abstraction:NextStepPathway,R-HSA-881907
R-HSA-170968,abstraction:NextStepPathway,R-HSA-5654726
R-HSA-170968,abstraction:NextStepPathway,R-HSA-202670
R-HSA-170968,abstraction:NextStepPathway,R-HSA-112409
