pathwayID,interaction,nextPathwayID
R-HSA-8948216,abstraction:NextStepPathway,R-HSA-1650814
R-HSA-1650814,abstraction:NextStepPathway,R-HSA-2022090
R-HSA-1650814,abstraction:NextStepPathway,R-HSA-8948216
