subPathwayID,interaction,pathwayID
R-HSA-9933387,abstraction:IsAComponentOf,R-HSA-9909396
R-HSA-9931512,abstraction:IsAComponentOf,R-HSA-9909396
R-HSA-9931510,abstraction:IsAComponentOf,R-HSA-9909396
R-HSA-9932298,abstraction:IsAComponentOf,R-HSA-9909396
R-HSA-1368108,abstraction:IsAComponentOf,R-HSA-9909396
R-HSA-9931529,abstraction:IsAComponentOf,R-HSA-9909396
R-HSA-9931521,abstraction:IsAComponentOf,R-HSA-9909396
R-HSA-9931509,abstraction:IsAComponentOf,R-HSA-9909396
R-HSA-9931530,abstraction:IsAComponentOf,R-HSA-9909396
