source,interaction,target,weight
R-HSA-176974,abstraction:IsAComponentOf,R-HSA-69190,0.6795414524976928
R-HSA-69186,abstraction:IsAComponentOf,R-HSA-69190,0.6795414524976928
R-HSA-69109,abstraction:IsAComponentOf,R-HSA-69190,0.6795414524976928
R-HSA-69017,abstraction:IsAComponentOf,R-HSA-69052,0.2870643395271573
R-HSA-68949,abstraction:IsAComponentOf,R-HSA-69052,0.2870643395271573
R-HSA-68962,abstraction:IsAComponentOf,R-HSA-69002,0.11280942351147341
R-HSA-68867,abstraction:IsAComponentOf,R-HSA-69002,0.11280942351147341
R-HSA-69091,abstraction:IsAComponentOf,R-HSA-69109,1.0385633951393607
R-HSA-69183,abstraction:IsAComponentOf,R-HSA-69186,0.8836614351536176
R-HSA-69091,abstraction:IsAComponentOf,R-HSA-69186,0.8836614351536176
R-HSA-69239,abstraction:IsAComponentOf,R-HSA-69306,0
R-HSA-9913635,abstraction:IsAComponentOf,R-HSA-69306,0
R-HSA-69002,abstraction:IsAComponentOf,R-HSA-69306,0
R-HSA-69052,abstraction:IsAComponentOf,R-HSA-69239,0.15126767533064905
R-HSA-69190,abstraction:IsAComponentOf,R-HSA-69239,0.15126767533064905
R-HSA-68952,abstraction:IsAComponentOf,R-HSA-69239,0.15126767533064905
R-HSA-68689,abstraction:IsAComponentOf,R-HSA-68867,0.18037005703495623
R-HSA-68616,abstraction:IsAComponentOf,R-HSA-68867,0.18037005703495623
R-HSA-69166,abstraction:IsAComponentOf,R-HSA-69183,1.0086001717619175
