source,interaction,target,weight
R-HSA-1300642,abstraction:IsAComponentOf,R-HSA-1187000,1.5860905484371093
R-HSA-2534343,abstraction:IsAComponentOf,R-HSA-1187000,1.5860905484371093
R-HSA-1300645,abstraction:IsAComponentOf,R-HSA-1187000,1.5860905484371093
R-HSA-912446,abstraction:IsAComponentOf,R-HSA-1500620,0.3555507167264514
R-HSA-1221632,abstraction:IsAComponentOf,R-HSA-1500620,0.3555507167264514
R-HSA-1187000,abstraction:IsAComponentOf,R-HSA-1474165,0.0
R-HSA-9827857,abstraction:IsAComponentOf,R-HSA-1474165,0.0
R-HSA-1500620,abstraction:IsAComponentOf,R-HSA-1474165,0.0
R-HSA-2534343,abstraction:NextStepPathway,R-HSA-1300645,2.010973742402375
R-HSA-912446,abstraction:NextStepPathway,R-HSA-1221632,0.3555507167264514
