source,interaction,target,weight
R-HSA-9828642,abstraction:IsAComponentOf,R-HSA-9820965,4.436356979218929
R-HSA-9828806,abstraction:IsAComponentOf,R-HSA-9820965,4.436356979218929
R-HSA-9834752,abstraction:IsAComponentOf,R-HSA-9820965,4.436356979218929
R-HSA-9828721,abstraction:IsAComponentOf,R-HSA-9820965,4.436356979218929
R-HSA-9022537,abstraction:IsAComponentOf,R-HSA-9005891,5.439659088082713
R-HSA-9022535,abstraction:IsAComponentOf,R-HSA-9005891,5.439659088082713
R-HSA-9022534,abstraction:IsAComponentOf,R-HSA-9005891,5.439659088082713
R-HSA-9022538,abstraction:IsAComponentOf,R-HSA-9005891,5.439659088082713
R-HSA-9638630,abstraction:IsAComponentOf,R-HSA-9931953,5.129504159778874
R-HSA-9662834,abstraction:IsAComponentOf,R-HSA-9662851,3.2125815475968134
R-HSA-9660821,abstraction:IsAComponentOf,R-HSA-9662851,3.2125815475968134
R-HSA-9664323,abstraction:IsAComponentOf,R-HSA-9662851,3.2125815475968134
R-HSA-9664535,abstraction:IsAComponentOf,R-HSA-9662851,3.2125815475968134
R-HSA-9842640,abstraction:IsAComponentOf,R-HSA-5663202,1.7645098267806794
R-HSA-4791275,abstraction:IsAComponentOf,R-HSA-5663202,1.7645098267806794
R-HSA-1227990,abstraction:IsAComponentOf,R-HSA-5663202,1.7645098267806794
R-HSA-9669938,abstraction:IsAComponentOf,R-HSA-5663202,1.7645098267806794
R-HSA-5387390,abstraction:IsAComponentOf,R-HSA-5663202,1.7645098267806794
R-HSA-1643713,abstraction:IsAComponentOf,R-HSA-5663202,1.7645098267806794
R-HSA-2644603,abstraction:IsAComponentOf,R-HSA-5663202,1.7645098267806794
R-HSA-9671555,abstraction:IsAComponentOf,R-HSA-5663202,1.7645098267806794
R-HSA-9700206,abstraction:IsAComponentOf,R-HSA-5663202,1.7645098267806794
R-HSA-9682385,abstraction:IsAComponentOf,R-HSA-5663202,1.7645098267806794
R-HSA-1226099,abstraction:IsAComponentOf,R-HSA-5663202,1.7645098267806794
R-HSA-3304351,abstraction:IsAComponentOf,R-HSA-5663202,1.7645098267806794
R-HSA-2219528,abstraction:IsAComponentOf,R-HSA-5663202,1.7645098267806794
R-HSA-6802957,abstraction:IsAComponentOf,R-HSA-5663202,1.7645098267806794
R-HSA-164952,abstraction:IsAComponentOf,R-HSA-162909,2.962357037679933
R-HSA-176034,abstraction:IsAComponentOf,R-HSA-162909,2.962357037679933
R-HSA-180689,abstraction:IsAComponentOf,R-HSA-162909,2.962357037679933
R-HSA-176033,abstraction:IsAComponentOf,R-HSA-162909,2.962357037679933
R-HSA-177243,abstraction:IsAComponentOf,R-HSA-162909,2.962357037679933
R-HSA-180585,abstraction:IsAComponentOf,R-HSA-162909,2.962357037679933
