source,interaction,target,weight
R-HSA-5205685,abstraction:IsAComponentOf,R-HSA-5205647,1.2780807764796578
R-HSA-8934903,abstraction:IsAComponentOf,R-HSA-5205647,1.2780807764796578
R-HSA-9615710,abstraction:IsAComponentOf,R-HSA-9612973,0.0
R-HSA-9613829,abstraction:IsAComponentOf,R-HSA-9612973,0.0
R-HSA-1632852,abstraction:IsAComponentOf,R-HSA-9612973,0.0
R-HSA-9664873,abstraction:IsAComponentOf,R-HSA-9663891,0.6931471805599453
R-HSA-9613354,abstraction:IsAComponentOf,R-HSA-9663891,0.6931471805599453
R-HSA-5205647,abstraction:IsAComponentOf,R-HSA-9663891,0.6931471805599453
R-HSA-9646399,abstraction:IsAComponentOf,R-HSA-9663891,0.6931471805599453
R-HSA-9663891,abstraction:IsAComponentOf,R-HSA-1632852,0.1133286853070031
R-HSA-5205685,abstraction:NextStepPathway,R-HSA-1632852,0.1133286853070031
R-HSA-9613354,abstraction:NextStepPathway,R-HSA-9612973,0.0
R-HSA-9613354,abstraction:NextStepPathway,R-HSA-9615710,1.5743465926228302
R-HSA-9613354,abstraction:NextStepPathway,R-HSA-9613829,2.108429078553088
R-HSA-9615710,abstraction:NextStepPathway,R-HSA-9613829,1.6094379124341005
R-HSA-9646399,abstraction:NextStepPathway,R-HSA-9615710,1.1130010261202092
R-HSA-9646399,abstraction:NextStepPathway,R-HSA-9613829,1.445134861142824
R-HSA-9613829,abstraction:NextStepPathway,R-HSA-9613354,2.108429078553088
R-HSA-9613829,abstraction:NextStepPathway,R-HSA-9615710,1.6094379124341005
R-HSA-8934903,abstraction:NextStepPathway,R-HSA-1632852,0.1133286853070031
