source,interaction,target,weight
R-HSA-5660489,abstraction:IsAComponentOf,R-HSA-5660526,4.127134385045092
R-HSA-5661231,abstraction:IsAComponentOf,R-HSA-5660526,4.127134385045092
R-HSA-9759194,abstraction:IsAComponentOf,R-HSA-9755511,2.029993266265855
R-HSA-9708530,abstraction:IsAComponentOf,R-HSA-9755511,2.029993266265855
R-HSA-2262752,abstraction:IsAComponentOf,R-HSA-8953897,0.0
R-HSA-5660526,abstraction:IsAComponentOf,R-HSA-8953897,0.0
R-HSA-9855142,abstraction:IsAComponentOf,R-HSA-8953897,0.0
R-HSA-3299685,abstraction:IsAComponentOf,R-HSA-9711123,1.4678743481123135
R-HSA-9707564,abstraction:IsAComponentOf,R-HSA-9711123,1.4678743481123135
R-HSA-9755511,abstraction:IsAComponentOf,R-HSA-9711123,1.4678743481123135
R-HSA-380994,abstraction:IsAComponentOf,R-HSA-381042,3.3004558118606235
R-HSA-9639288,abstraction:IsAComponentOf,R-HSA-9711097,1.7099459093120422
R-HSA-9633012,abstraction:IsAComponentOf,R-HSA-9711097,1.7099459093120422
R-HSA-3371453,abstraction:IsAComponentOf,R-HSA-3371556,2.2123148230598093
R-HSA-3371511,abstraction:IsAComponentOf,R-HSA-3371556,2.2123148230598093
R-HSA-3371571,abstraction:IsAComponentOf,R-HSA-3371556,2.2123148230598093
R-HSA-2559586,abstraction:IsAComponentOf,R-HSA-2559583,1.6602462407597696
R-HSA-2559580,abstraction:IsAComponentOf,R-HSA-2559583,1.6602462407597696
R-HSA-2559582,abstraction:IsAComponentOf,R-HSA-2559583,1.6602462407597696
R-HSA-2559585,abstraction:IsAComponentOf,R-HSA-2559583,1.6602462407597696
R-HSA-3371568,abstraction:IsAComponentOf,R-HSA-3371571,3.5881378843124043
R-HSA-9818749,abstraction:IsAComponentOf,R-HSA-9759194,2.3002835960057664
R-HSA-9818030,abstraction:IsAComponentOf,R-HSA-9759194,2.3002835960057664
R-HSA-9818025,abstraction:IsAComponentOf,R-HSA-9759194,2.3002835960057664
R-HSA-9818032,abstraction:IsAComponentOf,R-HSA-9759194,2.3002835960057664
R-HSA-9818035,abstraction:IsAComponentOf,R-HSA-9759194,2.3002835960057664
R-HSA-9818028,abstraction:IsAComponentOf,R-HSA-9759194,2.3002835960057664
R-HSA-9818027,abstraction:IsAComponentOf,R-HSA-9759194,2.3002835960057664
R-HSA-9818026,abstraction:IsAComponentOf,R-HSA-9759194,2.3002835960057664
R-HSA-9762114,abstraction:IsAComponentOf,R-HSA-9759194,2.3002835960057664
R-HSA-381183,abstraction:IsAComponentOf,R-HSA-381033,4.28128506487235
