source,interaction,target,weight
R-HSA-166058,abstraction:IsAComponentOf,R-HSA-168179,3.0549527800022958
R-HSA-202424,abstraction:IsAComponentOf,R-HSA-202403,3.018912843519099
R-HSA-202427,abstraction:IsAComponentOf,R-HSA-202403,3.018912843519099
R-HSA-202430,abstraction:IsAComponentOf,R-HSA-202403,3.018912843519099
R-HSA-202433,abstraction:IsAComponentOf,R-HSA-202403,3.018912843519099
R-HSA-9953170,abstraction:IsAComponentOf,R-HSA-1169410,2.690054856883131
R-HSA-8983711,abstraction:IsAComponentOf,R-HSA-1169410,2.690054856883131
R-HSA-1169408,abstraction:IsAComponentOf,R-HSA-1169410,2.690054856883131
R-HSA-9833482,abstraction:IsAComponentOf,R-HSA-1169410,2.690054856883131
R-HSA-3248023,abstraction:IsAComponentOf,R-HSA-3134975,5.038250461129229
R-HSA-9824878,abstraction:IsAComponentOf,R-HSA-936964,4.855928904335275
R-HSA-1280215,abstraction:IsAComponentOf,R-HSA-168256,0.0758721400407465
R-HSA-168249,abstraction:IsAComponentOf,R-HSA-168256,0.0758721400407465
R-HSA-1280218,abstraction:IsAComponentOf,R-HSA-168256,0.0758721400407465
R-HSA-975155,abstraction:IsAComponentOf,R-HSA-168138,3.0641694351072197
R-HSA-9860276,abstraction:IsAComponentOf,R-HSA-168138,3.0641694351072197
R-HSA-450294,abstraction:IsAComponentOf,R-HSA-975871,3.181952470763603
R-HSA-937039,abstraction:IsAComponentOf,R-HSA-975871,3.181952470763603
R-HSA-937042,abstraction:IsAComponentOf,R-HSA-975871,3.181952470763603
R-HSA-445989,abstraction:IsAComponentOf,R-HSA-975871,3.181952470763603
R-HSA-450282,abstraction:IsAComponentOf,R-HSA-450294,3.66876321832572
R-HSA-450321,abstraction:IsAComponentOf,R-HSA-450294,3.66876321832572
R-HSA-450302,abstraction:IsAComponentOf,R-HSA-450294,3.66876321832572
R-HSA-5684264,abstraction:IsAComponentOf,R-HSA-450294,3.66876321832572
R-HSA-9758274,abstraction:IsAComponentOf,R-HSA-445989,3.985100546537877
R-HSA-9828211,abstraction:IsAComponentOf,R-HSA-9013973,5.181351304769902
R-HSA-933541,abstraction:IsAComponentOf,R-HSA-168928,3.2919533659779314
R-HSA-933542,abstraction:IsAComponentOf,R-HSA-168928,3.2919533659779314
R-HSA-936440,abstraction:IsAComponentOf,R-HSA-168928,3.2919533659779314
R-HSA-918233,abstraction:IsAComponentOf,R-HSA-168928,3.2919533659779314
R-HSA-933543,abstraction:IsAComponentOf,R-HSA-168928,3.2919533659779314
R-HSA-2855086,abstraction:IsAComponentOf,R-HSA-166662,5.10724333261618
R-HSA-9931269,abstraction:IsAComponentOf,R-HSA-9909615,3.3154838633881254
R-HSA-9931295,abstraction:IsAComponentOf,R-HSA-9909615,3.3154838633881254
R-HSA-9929491,abstraction:IsAComponentOf,R-HSA-9909615,3.3154838633881254
R-HSA-9929356,abstraction:IsAComponentOf,R-HSA-9909615,3.3154838633881254
R-HSA-5621480,abstraction:IsAComponentOf,R-HSA-5621481,2.664896297246976
R-HSA-5607764,abstraction:IsAComponentOf,R-HSA-5621481,2.664896297246976
R-HSA-5621575,abstraction:IsAComponentOf,R-HSA-5621481,2.664896297246976
R-HSA-9705462,abstraction:IsAComponentOf,R-HSA-9674555,4.345103280569284
R-HSA-8941413,abstraction:IsAComponentOf,R-HSA-1222556,4.162781723775329
R-HSA-975138,abstraction:IsAComponentOf,R-HSA-975155,3.13118014539018
R-HSA-975110,abstraction:IsAComponentOf,R-HSA-975155,3.13118014539018
R-HSA-166786,abstraction:IsAComponentOf,R-HSA-166663,3.8144750295071135
R-HSA-173736,abstraction:IsAComponentOf,R-HSA-166663,3.8144750295071135
R-HSA-166166,abstraction:IsAComponentOf,R-HSA-166016,2.8410258837930096
R-HSA-166058,abstraction:IsAComponentOf,R-HSA-166016,2.8410258837930096
R-HSA-166020,abstraction:IsAComponentOf,R-HSA-166016,2.8410258837930096
R-HSA-9855719,abstraction:IsAComponentOf,R-HSA-9970672,5.3484053894330685
R-HSA-9909648,abstraction:IsAComponentOf,R-HSA-389948,2.542293975154644
R-HSA-9706369,abstraction:IsAComponentOf,R-HSA-9607240,4.082739016101793
R-HSA-9645135,abstraction:IsAComponentOf,R-HSA-9607240,4.082739016101793
R-HSA-9706374,abstraction:IsAComponentOf,R-HSA-9607240,4.082739016101793
R-HSA-936964,abstraction:IsAComponentOf,R-HSA-937061,3.092340312073916
R-HSA-2562578,abstraction:IsAComponentOf,R-HSA-937061,3.092340312073916
R-HSA-450294,abstraction:IsAComponentOf,R-HSA-937061,3.092340312073916
R-HSA-937072,abstraction:IsAComponentOf,R-HSA-937061,3.092340312073916
R-HSA-445989,abstraction:IsAComponentOf,R-HSA-937061,3.092340312073916
R-HSA-937041,abstraction:IsAComponentOf,R-HSA-937061,3.092340312073916
R-HSA-8984722,abstraction:IsAComponentOf,R-HSA-447115,3.72094897149629
R-HSA-9020591,abstraction:IsAComponentOf,R-HSA-447115,3.72094897149629
R-HSA-9020956,abstraction:IsAComponentOf,R-HSA-447115,3.72094897149629
R-HSA-9020933,abstraction:IsAComponentOf,R-HSA-447115,3.72094897149629
R-HSA-1461957,abstraction:IsAComponentOf,R-HSA-1461973,3.8544803641208127
R-HSA-1462054,abstraction:IsAComponentOf,R-HSA-1461973,3.8544803641208127
R-HSA-166058,abstraction:IsAComponentOf,R-HSA-168188,3.0549527800022958
R-HSA-9020958,abstraction:IsAComponentOf,R-HSA-451927,4.008631043948071
R-HSA-8985947,abstraction:IsAComponentOf,R-HSA-451927,4.008631043948071
R-HSA-8983432,abstraction:IsAComponentOf,R-HSA-451927,4.008631043948071
R-HSA-912526,abstraction:IsAComponentOf,R-HSA-451927,4.008631043948071
R-HSA-9020558,abstraction:IsAComponentOf,R-HSA-451927,4.008631043948071
R-HSA-450294,abstraction:IsAComponentOf,R-HSA-448424,3.5267929570553327
R-HSA-450294,abstraction:IsAComponentOf,R-HSA-975138,3.141130476243348
R-HSA-975163,abstraction:IsAComponentOf,R-HSA-975138,3.141130476243348
R-HSA-975144,abstraction:IsAComponentOf,R-HSA-975138,3.141130476243348
R-HSA-445989,abstraction:IsAComponentOf,R-HSA-975138,3.141130476243348
R-HSA-1606341,abstraction:IsAComponentOf,R-HSA-1606322,4.701778224508016
R-HSA-1810476,abstraction:IsAComponentOf,R-HSA-1606322,4.701778224508016
R-HSA-389948,abstraction:IsAComponentOf,R-HSA-388841,2.308221353308244
R-HSA-389356,abstraction:IsAComponentOf,R-HSA-388841,2.308221353308244
R-HSA-389513,abstraction:IsAComponentOf,R-HSA-388841,2.308221353308244
R-HSA-9927354,abstraction:IsAComponentOf,R-HSA-388841,2.308221353308244
R-HSA-9927353,abstraction:IsAComponentOf,R-HSA-388841,2.308221353308244
R-HSA-975155,abstraction:IsAComponentOf,R-HSA-168181,3.092340312073916
R-HSA-9860276,abstraction:IsAComponentOf,R-HSA-168181,3.092340312073916
R-HSA-982772,abstraction:IsAComponentOf,R-HSA-1280215,1.0882896163606908
R-HSA-9674555,abstraction:IsAComponentOf,R-HSA-1280215,1.0882896163606908
R-HSA-5668541,abstraction:IsAComponentOf,R-HSA-1280215,1.0882896163606908
R-HSA-449147,abstraction:IsAComponentOf,R-HSA-1280215,1.0882896163606908
R-HSA-1170546,abstraction:IsAComponentOf,R-HSA-1280215,1.0882896163606908
R-HSA-9607240,abstraction:IsAComponentOf,R-HSA-1280215,1.0882896163606908
R-HSA-913531,abstraction:IsAComponentOf,R-HSA-1280215,1.0882896163606908
R-HSA-9680350,abstraction:IsAComponentOf,R-HSA-1280215,1.0882896163606908
R-HSA-622312,abstraction:IsAComponentOf,R-HSA-168643,3.703249394396889
R-HSA-168638,abstraction:IsAComponentOf,R-HSA-168643,3.703249394396889
R-HSA-9020702,abstraction:IsAComponentOf,R-HSA-446652,2.804658239622135
R-HSA-9008059,abstraction:IsAComponentOf,R-HSA-446652,2.804658239622135
R-HSA-9014826,abstraction:IsAComponentOf,R-HSA-446652,2.804658239622135
R-HSA-9012546,abstraction:IsAComponentOf,R-HSA-446652,2.804658239622135
R-HSA-9007892,abstraction:IsAComponentOf,R-HSA-446652,2.804658239622135
R-HSA-448706,abstraction:IsAComponentOf,R-HSA-446652,2.804658239622135
R-HSA-9014843,abstraction:IsAComponentOf,R-HSA-446652,2.804658239622135
R-HSA-5686938,abstraction:IsAComponentOf,R-HSA-168898,2.634312873874896
R-HSA-168164,abstraction:IsAComponentOf,R-HSA-168898,2.634312873874896
R-HSA-168138,abstraction:IsAComponentOf,R-HSA-168898,2.634312873874896
R-HSA-168181,abstraction:IsAComponentOf,R-HSA-168898,2.634312873874896
R-HSA-1679131,abstraction:IsAComponentOf,R-HSA-168898,2.634312873874896
