Q6ZSZ5	Q9GZN2	0.2
Q6ZSZ5	Q9UPN9	0.25
Q6ZSZ5	Q9NS15	0.3333333333333333
Q6ZSZ5	Q9UN42	0.25
Q6ZSZ5	Q9Y624	1.0
Q6ZSZ5	Q8TEW0	1.0
Q6ZSZ5	Q96PU5	0.16666666666666666
Q6ZSZ5	Q9Y3F4	0.25
Q6ZSZ5	Q9GZV5	0.2
Q6ZSZ5	Q93008	0.25
Q6ZSZ5	Q9NYA4	0.25
Q6ZSZ5	Q9UNE7	0.25
Q9Y4E8	Q9Y5K5	1.0
Q9Y4E8	Q9Y618	0.2
Q9Y4E8	Q9Y624	0.25
P27361	Q15583	1.0
P27361	Q9Y5K5	0.16666666666666666
P27361	Q9HCE7	0.14285714285714285
P27361	P84022	0.6666666666666666
P27361	Q9Y618	0.75
P27361	Q03167	0.2
P27361	Q9HAU4	0.5
P27361	P62942	0.16666666666666666
P27361	Q8N2S1	0.2
P27361	Q9NPB6	0.2
P27361	Q969W9	0.16666666666666666
P27361	Q6ZSZ5	0.2
P27361	Q9Y4E8	0.16666666666666666
P27361	P62140	0.16666666666666666
P27361	Q14766	0.2
