pathwayID,entityID
R-HSA-9620244,Q15700
R-HSA-9620244,P78352
R-HSA-9620244,Q12959
R-HSA-9620244,Q92796
R-HSA-9620244,Q13224
R-HSA-9620244,Q05586
R-HSA-9620244,O15399
R-HSA-9620244,P07196
R-HSA-9620244,P35609
R-HSA-9620244,Q96NW7
R-HSA-9620244,Q13554
R-HSA-9620244,Q9UQM7
R-HSA-9620244,Q13555
R-HSA-9620244,Q13557
R-HSA-9620244,P0DP23
R-HSA-9620244,P42262
R-HSA-9620244,P42261
R-HSA-9620244,Q92686
R-HSA-9620244,Q12879
R-HSA-9620244,Q14957
R-HSA-170670,P40145
R-HSA-170670,Q08828
R-HSA-170670,Q8NFM4
R-HSA-170670,P51828
R-HSA-170670,Q08462
R-HSA-170670,O60503
R-HSA-170670,O43306
R-HSA-170670,O60266
R-HSA-170670,O95622
R-HSA-170670,A8MTJ3
R-HSA-170670,P04899
R-HSA-170670,P63096
R-HSA-170670,P08754
R-HSA-170670,P38405
R-HSA-1296041,P63215
R-HSA-1296041,O60262
R-HSA-1296041,P61952
R-HSA-1296041,P63211
R-HSA-1296041,O14610
R-HSA-1296041,P50151
R-HSA-1296041,Q9UK08
R-HSA-1296041,P63218
R-HSA-1296041,P50150
R-HSA-1296041,Q9P2W3
R-HSA-1296041,P59768
R-HSA-1296041,Q9UBI6
R-HSA-1296041,Q9HAV0
R-HSA-1296041,P62873
R-HSA-1296041,P62879
R-HSA-1296041,O14775
R-HSA-1296041,P16520
R-HSA-1296041,O75899
R-HSA-1296041,Q9UBS5
R-HSA-1296041,P78508
R-HSA-1296041,Q9NPI9
R-HSA-1296041,Q99712
R-HSA-1296041,P48549
R-HSA-1296041,Q92806
R-HSA-1296041,P48051
R-HSA-1296041,P48544
R-HSA-1296041,P48050
R-HSA-1296041,Q14500
R-HSA-1296041,P63252
R-HSA-442982,P0DP23
R-HSA-442982,Q13972
R-HSA-442982,O14827
R-HSA-442982,Q15700
R-HSA-442982,P78352
R-HSA-442982,Q12959
R-HSA-442982,Q92796
R-HSA-442982,Q13224
R-HSA-442982,Q05586
R-HSA-442982,O15399
R-HSA-442982,P07196
R-HSA-442982,P35609
R-HSA-442982,Q96NW7
R-HSA-442982,Q13554
R-HSA-442982,Q9UQM7
R-HSA-442982,Q13555
R-HSA-442982,Q13557
R-HSA-442982,P01111
R-HSA-442982,P01112
R-HSA-442729,P0DP23
R-HSA-442729,Q16566
R-HSA-442729,P52292
R-HSA-442729,Q96RR4
R-HSA-442729,Q8N5S9
R-HSA-442729,Q13555
R-HSA-888590,Q86UR5
R-HSA-888590,P60880
R-HSA-888590,P20336
R-HSA-888590,Q9H598
R-HSA-888590,Q05329
R-HSA-888590,Q99259
R-HSA-888590,P21579
R-HSA-888590,Q9H3Z4
R-HSA-888590,P11142
R-HSA-888590,P63027
R-HSA-888590,Q16623
R-HSA-888590,O14810
R-HSA-181431,P43681
R-HSA-181431,P17787
R-HSA-181431,Q05901
R-HSA-181431,Q15822
R-HSA-181431,P30532
R-HSA-181431,P30926
R-HSA-181431,P32297
R-HSA-181431,Q15825
R-HSA-181431,P02708
R-HSA-181431,Q04844
R-HSA-181431,Q07001
R-HSA-181431,P07510
R-HSA-181431,P36544
R-HSA-181431,Q9UGM1
R-HSA-181429,P63027
R-HSA-181429,P21579
R-HSA-181429,P20336
R-HSA-181429,Q05940
R-HSA-181429,P60880
R-HSA-181429,O14795
R-HSA-181429,O95153
R-HSA-181429,Q86UR5
R-HSA-181429,Q13136
R-HSA-181429,O75334
R-HSA-181429,O75145
R-HSA-181429,O75335
R-HSA-181429,O14994
R-HSA-181429,Q92777
R-HSA-181429,P17600
R-HSA-181429,Q16623
R-HSA-181429,O14810
R-HSA-379397,P21964
R-HSA-212676,P60880
R-HSA-212676,P63027
R-HSA-212676,P21579
R-HSA-212676,P20336
R-HSA-212676,Q05940
R-HSA-212676,O14795
R-HSA-212676,O95153
R-HSA-212676,Q86UR5
R-HSA-212676,Q13136
R-HSA-212676,O75334
R-HSA-212676,O75145
R-HSA-212676,O75335
R-HSA-212676,O14994
R-HSA-212676,Q92777
R-HSA-212676,P17600
R-HSA-212676,Q16623
R-HSA-212676,O14810
R-HSA-212676,Q02410
R-HSA-212676,Q9HAP6
R-HSA-212676,O14910
R-HSA-212676,Q9NUP9
R-HSA-212676,O14936
R-HSA-629597,P43681
R-HSA-629597,P17787
R-HSA-629597,Q05901
R-HSA-629597,Q15822
R-HSA-629597,P30532
R-HSA-629597,P30926
R-HSA-629597,P32297
R-HSA-629597,Q15825
R-HSA-629597,P02708
R-HSA-399710,P42262
R-HSA-399710,P42261
R-HSA-399710,P48058
R-HSA-399710,P42263
R-HSA-9617324,P0DP23
R-HSA-9617324,Q96NW7
R-HSA-9617324,Q13554
R-HSA-9617324,Q9UQM7
R-HSA-9617324,Q13555
R-HSA-9617324,Q13557
R-HSA-9617324,Q15700
R-HSA-9617324,P78352
R-HSA-9617324,Q12959
R-HSA-9617324,Q92796
R-HSA-9617324,O15399
R-HSA-9617324,Q05586
R-HSA-9617324,Q12879
R-HSA-9617324,Q13224
R-HSA-9617324,Q14957
R-HSA-9617324,P07196
R-HSA-9617324,P35609
R-HSA-9617324,Q14012
R-HSA-9617324,Q16566
R-HSA-181430,P63027
R-HSA-181430,P21579
R-HSA-181430,P20336
R-HSA-181430,Q05940
R-HSA-181430,P60880
R-HSA-181430,O14795
R-HSA-181430,O95153
R-HSA-181430,Q86UR5
R-HSA-181430,Q13136
R-HSA-181430,O75334
R-HSA-181430,O75145
R-HSA-181430,O75335
R-HSA-181430,Q16623
R-HSA-181430,O14810
R-HSA-451307,P39086
R-HSA-451307,Q13002
R-HSA-112311,P21964
R-HSA-112311,Q01959
R-HSA-112311,P21397
R-HSA-112311,P22303
R-HSA-112311,P31645
R-HSA-451326,P39086
R-HSA-451326,Q13002
R-HSA-451326,P0DP23
R-HSA-451326,P78352
R-HSA-451326,Q12959
R-HSA-451326,P61601
R-HSA-451326,Q92796
R-HSA-451326,Q13003
R-HSA-451326,Q16478
R-HSA-451326,Q16099
R-HSA-451326,Q01970
R-HSA-451326,Q00722
R-HSA-451326,Q9NQ66
R-HSA-451326,P63215
R-HSA-451326,O60262
R-HSA-451326,P61952
R-HSA-451326,P63211
R-HSA-451326,O14610
R-HSA-451326,P50151
R-HSA-451326,Q9UK08
R-HSA-451326,P63218
R-HSA-451326,P50150
R-HSA-451326,Q9P2W3
R-HSA-451326,P59768
R-HSA-451326,Q9UBI6
R-HSA-451326,Q9HAV0
R-HSA-451326,P62873
R-HSA-451326,P62879
R-HSA-451326,O14775
R-HSA-451326,P16520
R-HSA-622323,P43681
R-HSA-622323,P17787
R-HSA-622323,Q05901
R-HSA-622323,Q15822
R-HSA-622323,P30532
R-HSA-622323,P30926
R-HSA-622323,P32297
R-HSA-622323,Q15825
R-HSA-622323,P02708
R-HSA-622323,Q04844
R-HSA-622323,Q07001
R-HSA-622323,P07510
R-HSA-622327,P30532
R-HSA-622327,Q05901
R-HSA-622327,Q15825
R-HSA-622327,P30926
R-HSA-622327,P32297
R-HSA-622327,P43681
R-HSA-622327,Q15822
R-HSA-622327,P17787
R-HSA-622327,P36544
R-HSA-622327,Q9UGM1
R-HSA-622327,P02708
R-HSA-622327,Q04844
R-HSA-622327,Q07001
R-HSA-622327,P07510
R-HSA-997272,P63215
R-HSA-997272,O60262
R-HSA-997272,P61952
R-HSA-997272,P63211
R-HSA-997272,O14610
R-HSA-997272,P50151
R-HSA-997272,Q9UK08
R-HSA-997272,P63218
R-HSA-997272,P50150
R-HSA-997272,Q9P2W3
R-HSA-997272,P59768
R-HSA-997272,Q9UBI6
