pathwayID,entityID
R-HSA-9839373,Q03167
R-HSA-9839373,P37173
R-HSA-9839373,P61812
R-HSA-9839373,P01137
R-HSA-9839373,P49407
R-HSA-9839373,P32121
R-HSA-9839373,O14908
R-HSA-9839373,P09038
R-HSA-9839373,Q9UKV8
R-HSA-9839373,Q9HCJ0
R-HSA-9839373,Q9UPQ9
R-HSA-9839373,Q8NDV7
R-HSA-9839373,Q9HCE1
R-HSA-9839373,Q9H9G7
R-HSA-9839373,Q9UL18
R-HSA-9839373,Q9HCK5
R-HSA-9839373,Q99081
R-HSA-9839373,P15884
R-HSA-9839373,P15923
R-HSA-9839373,P13349
R-HSA-9839373,P23409
R-HSA-9839373,P15173
R-HSA-9839373,P15172
R-HSA-9839373,P19793
R-HSA-9839373,P10276
R-HSA-9839373,P08047
R-HSA-9839373,P05111
R-HSA-9839373,P08476
R-HSA-9839373,P27037
R-HSA-1433559,P10721
R-HSA-1433559,O15524
R-HSA-1433559,Q9UQQ2
R-HSA-1433559,O14544
R-HSA-1433559,P07948
R-HSA-1433559,P06239
R-HSA-1433559,P06241
R-HSA-1433559,P07947
R-HSA-1433559,O14492
R-HSA-1433559,P17252
R-HSA-1433559,P29350
R-HSA-1433559,Q07889
R-HSA-1433559,P22681
R-HSA-190373,P23352
R-HSA-190373,P10767
R-HSA-190373,P31371
R-HSA-190373,Q9GZV9
R-HSA-190373,P05230
R-HSA-190373,P09038
R-HSA-190373,P08620
R-HSA-190373,Q9NP95
R-HSA-5362798,Q9NQ36
R-HSA-5362798,A7MBM2
R-HSA-5362798,Q15465
R-HSA-5362798,Q14623
R-HSA-5362798,O43323
R-HSA-5362798,P78333
R-HSA-8943724,Q9UJQ4
R-HSA-8943724,Q09028
R-HSA-8943724,Q13330
R-HSA-8943724,O94776
R-HSA-8943724,Q9BTC8
R-HSA-8943724,Q16576
R-HSA-8943724,Q86YP4
R-HSA-8943724,Q8WXI9
R-HSA-8943724,Q14839
R-HSA-8943724,Q12873
R-HSA-8943724,O95983
R-HSA-8943724,Q13547
R-HSA-8943724,Q92769
R-HSA-8943724,P05412
R-HSA-8943724,Q9H063
R-HSA-8943724,P37231
R-HSA-8943724,Q9Y466
R-HSA-8943724,Q9UKL0
R-HSA-8943724,O60341
R-HSA-8943724,Q13127
R-HSA-8943724,O15379
R-HSA-8943724,Q9UQL6
R-HSA-8943724,Q8WUI4
R-HSA-8943724,P54259
R-HSA-8943724,P18146
R-HSA-8943724,Q03112
R-HSA-8943724,Q15022
R-HSA-8943724,O75530
R-HSA-8943724,Q15910
R-HSA-8943724,O95503
R-HSA-8943724,Q9HC52
R-HSA-8943724,O00257
R-HSA-8943724,Q14781
R-HSA-8943724,Q06587
R-HSA-8943724,Q99496
R-HSA-8943724,P35226
R-HSA-8943724,Q8IXK0
R-HSA-8943724,Q8NDX5
R-HSA-8943724,P78364
R-HSA-8943724,P15336
R-HSA-8943724,P04637
R-HSA-8943724,O95863
R-HSA-8943724,O43623
R-HSA-1306955,Q14451
R-HSA-1306955,Q02297
R-HSA-1306955,O14511
R-HSA-1306955,P04626
R-HSA-193704,Q9Y4K3
R-HSA-193704,Q04206
R-HSA-193704,P19838
R-HSA-193704,P08138
R-HSA-193704,O60906
R-HSA-193704,P01138
R-HSA-193704,Q17R88
R-HSA-193704,P52565
R-HSA-193704,P61586
R-HSA-193704,Q96FE5
R-HSA-193704,P23515
R-HSA-193704,P20916
R-HSA-193704,Q9NQC3
R-HSA-193704,Q99836
R-HSA-193704,P51617
R-HSA-193704,Q13501
R-HSA-193704,P41743
R-HSA-193704,O43353
R-HSA-193704,P0CG48
R-HSA-193704,P0CG47
R-HSA-193704,P62979
R-HSA-193704,P62987
R-HSA-193704,O14920
R-HSA-193704,P25963
R-HSA-193704,P45983
R-HSA-193704,Q13352
R-HSA-193704,P63000
R-HSA-193704,Q9Y5V3
R-HSA-193704,Q9NY61
R-HSA-193704,Q92934
R-HSA-193704,O43521
R-HSA-193704,Q00994
R-HSA-193704,P62258
R-HSA-193704,P42574
R-HSA-193704,P42575
R-HSA-193704,Q9UKN5
R-HSA-193704,Q13547
R-HSA-193704,Q92769
R-HSA-193704,O15379
R-HSA-9696273,Q92730
R-HSA-9696273,Q9NNW5
R-HSA-9696273,Q8WUY9
R-HSA-9696273,Q14451
R-HSA-9696273,Q99569
R-HSA-9696273,Q9UPS8
R-HSA-9696273,Q9Y2U8
R-HSA-9696273,Q03001
R-HSA-9696273,P38159
R-HSA-9696273,Q5T0W9
R-HSA-9696273,Q3V6T2
R-HSA-9696273,Q9UIW2
R-HSA-9696273,Q9ULH0
R-HSA-9696273,P02786
R-HSA-9696273,O94827
R-HSA-9696273,Q03135
R-HSA-9696273,Q12923
R-HSA-9696273,Q9ULK5
R-HSA-9696273,P15924
R-HSA-9696273,Q9P2D6
R-HSA-9696273,Q93045
R-HSA-9696273,P29317
R-HSA-9696273,Q9BXS4
R-HSA-9696273,O75976
R-HSA-9696273,P62070
R-HSA-9696273,O00459
R-HSA-9696273,Q96J88
R-HSA-9696273,Q5T124
R-HSA-9696273,Q9NRY4
R-HSA-9696273,Q15058
R-HSA-9696273,Q14254
R-HSA-9696273,P51648
R-HSA-9696273,O43396
R-HSA-9696273,P27986
R-HSA-9696273,Q8TAA9
R-HSA-9696273,Q8TDM6
R-HSA-9696273,P31948
R-HSA-9696273,Q9UJF2
R-HSA-9696273,Q9H3R2
R-HSA-9696273,Q13017
R-HSA-9696273,O43559
R-HSA-9696273,Q8WU20
R-HSA-9009391,P03372
