pathwayID,entityID
R-HSA-2032785,Q99594
R-HSA-2032785,P46937
R-HSA-2032785,P28347
R-HSA-2032785,Q15561
R-HSA-2032785,Q15562
R-HSA-2032785,Q9GZV5
R-HSA-2032785,Q92831
R-HSA-2032785,Q99593
R-HSA-9851695,P62805
R-HSA-9851695,P19793
R-HSA-9851695,Q92793
R-HSA-9851695,Q09472
R-HSA-9851695,Q9UBK2
R-HSA-9851695,Q86YN6
R-HSA-9851695,Q15788
R-HSA-9851695,Q15596
R-HSA-9851695,Q9Y6Q9
R-HSA-9851695,Q96HR3
R-HSA-9851695,O75448
R-HSA-9851695,O60244
R-HSA-9851695,Q93074
R-HSA-9851695,Q9NPJ6
R-HSA-9851695,Q9BTT4
R-HSA-9851695,Q9H944
R-HSA-9851695,P24863
R-HSA-9851695,Q9UHV7
R-HSA-9851695,Q6P2C8
R-HSA-9851695,Q15648
R-HSA-9851695,O43513
R-HSA-9851695,Q9NVC6
R-HSA-9851695,P49336
R-HSA-9851695,Q9Y3C7
R-HSA-9851695,O75586
R-HSA-9851695,Q9Y2X0
R-HSA-9851695,Q9ULK4
R-HSA-9851695,O15379
R-HSA-9851695,Q13227
R-HSA-9851695,Q9Y618
R-HSA-9851695,O75376
R-HSA-9851695,P00519
R-HSA-9851695,Q9BTK6
R-HSA-9851695,Q6ZW49
R-HSA-9851695,O15550
R-HSA-9851695,Q15291
R-HSA-9851695,Q9UBL3
R-HSA-9851695,Q9C005
R-HSA-9851695,P61964
R-HSA-9851695,Q8NEZ4
R-HSA-9851695,Q14686
R-HSA-9851695,O14686
R-HSA-9851695,P15090
R-HSA-9851695,Q8WV24
R-HSA-8866911,Q9UGL1
R-HSA-8866911,P01106
R-HSA-8866911,Q92754
R-HSA-8866911,P05549
R-HSA-73854,Q92759
R-HSA-73854,P32780
R-HSA-73854,P18074
R-HSA-73854,Q6ZYL4
R-HSA-73854,P51946
R-HSA-73854,P50613
R-HSA-73854,P51948
R-HSA-73854,Q13889
R-HSA-73854,Q13888
R-HSA-73854,P19447
R-HSA-73854,Q9NYV6
R-HSA-73854,Q3B726
R-HSA-73854,Q9H9Y6
R-HSA-73854,O15160
R-HSA-73854,P61218
R-HSA-73854,P53803
R-HSA-73854,P52434
R-HSA-73854,Q9P1U0
R-HSA-73854,P0DPB5
R-HSA-73854,O15446
R-HSA-73854,O95602
R-HSA-73854,Q9GZS1
R-HSA-73854,P19388
R-HSA-73854,P62875
R-HSA-73854,Q15572
R-HSA-73854,Q15573
R-HSA-73854,Q53T94
R-HSA-73854,Q9H5J8
R-HSA-73854,P20226
R-HSA-73854,P17480
R-HSA-5578749,Q9UKV8
R-HSA-5578749,Q8NDV7
R-HSA-5578749,P62487
R-HSA-5578749,P24928
R-HSA-5578749,P19387
R-HSA-5578749,P61218
R-HSA-5578749,P36954
R-HSA-5578749,P53803
R-HSA-5578749,P52434
R-HSA-5578749,P30876
R-HSA-5578749,P52435
R-HSA-5578749,P19388
R-HSA-5578749,O15514
R-HSA-5578749,P62875
R-HSA-5578749,P62805
R-HSA-5578749,Q71DI3
R-HSA-5578749,P84243
R-HSA-5578749,P68431
R-HSA-5578749,Q16777
R-HSA-5578749,Q71UI9
R-HSA-5578749,Q9BTM1
R-HSA-5578749,P20671
R-HSA-5578749,P04908
R-HSA-5578749,Q99878
R-HSA-5578749,Q93077
R-HSA-5578749,P16104
R-HSA-5578749,P0C5Y9
R-HSA-5578749,Q6FI13
R-HSA-5578749,P23527
R-HSA-5578749,Q99877
R-HSA-5578749,Q99880
R-HSA-5578749,O60814
R-HSA-5578749,P58876
R-HSA-5578749,P06899
R-HSA-5578749,P33778
R-HSA-5578749,Q93079
R-HSA-5578749,P62807
R-HSA-5578749,Q16778
R-HSA-5578749,Q96A08
R-HSA-5578749,P57053
R-HSA-5578749,Q99879
R-HSA-5578749,Q8N257
R-HSA-5578749,Q9UL18
R-HSA-5578749,P62826
R-HSA-5578749,O15397
R-HSA-6807505,Q09161
R-HSA-6807505,P52298
