pathwayID,entityID
R-HSA-9757110,P02768
R-HSA-9757110,P08185
R-HSA-9793528,P02768
R-HSA-9748784,P02768
R-HSA-9748784,P08185
R-HSA-9748784,P63000
R-HSA-9748787,P63000
R-HSA-9749641,P02768
R-HSA-2161541,P49902
R-HSA-2161541,P35558
R-HSA-2161541,Q6DHV7
R-HSA-2161541,P07327
R-HSA-9754706,P08684
R-HSA-9754706,Q92887
R-HSA-9754706,P08183
R-HSA-9754706,P35503
R-HSA-9754706,Q9NPD5
R-HSA-9754706,Q9Y6L6
R-HSA-9754706,P27169
R-HSA-9754706,Q15166
R-HSA-2161522,P49902
R-HSA-2161522,P35558
R-HSA-2161522,Q6DHV7
R-HSA-2161522,P07327
R-HSA-2161522,O15244
R-HSA-2161522,O15245
R-HSA-2161522,O75751
R-HSA-2161522,Q9UNQ0
R-HSA-2161522,P08183
R-HSA-9757110,P35503
R-HSA-9757110,P16662
R-HSA-9757110,O75795
R-HSA-9757110,P28845
R-HSA-9757110,Q04828
R-HSA-9757110,P08183
R-HSA-9757110,P08684
R-HSA-9757110,P80365
R-HSA-9755088,Q99808
R-HSA-9755088,P00813
R-HSA-9755088,P49902
R-HSA-9755088,P15531
R-HSA-9755088,P22392
R-HSA-9755088,O43868
R-HSA-9755088,Q9HAS3
R-HSA-9755088,P55263
R-HSA-9755088,Q9BY32
R-HSA-9755088,Q9BZD2
R-HSA-9755088,P00491
R-HSA-9793528,O15245
R-HSA-9793528,Q9UNQ0
R-HSA-9793528,P46721
R-HSA-9793528,Q8TCC7
R-HSA-9753281,Q96KP4
R-HSA-9753281,P33527
R-HSA-9753281,O15440
R-HSA-9753281,O15439
R-HSA-9753281,P22309
R-HSA-9753281,P54855
R-HSA-9753281,P19224
R-HSA-9753281,Q9HAW8
R-HSA-9753281,O60656
R-HSA-9753281,O15438
R-HSA-9753281,P05181
R-HSA-9753281,A6NGU5
R-HSA-9753281,P19440
R-HSA-9753281,P36269
R-HSA-9753281,Q9UJ14
R-HSA-9753281,Q6P531
R-HSA-9753281,P0DMM9
R-HSA-9753281,O75897
R-HSA-9753281,P0DMN0
R-HSA-9753281,Q06520
R-HSA-9753281,P50225
R-HSA-9753281,P49888
R-HSA-9753281,Q92887
R-HSA-9753281,Q9UNQ0
R-HSA-9753281,Q03154
R-HSA-9753281,P18440
R-HSA-9753281,P11245
R-HSA-9753281,P09488
R-HSA-9753281,P30711
R-HSA-9753281,P09211
R-HSA-2161517,O15244
R-HSA-2161517,O15245
R-HSA-2161517,O75751
R-HSA-2161517,Q9UNQ0
R-HSA-2161517,P08183
R-HSA-9748784,P08684
R-HSA-9748784,Q92887
R-HSA-9748784,P08183
R-HSA-9748784,P35503
R-HSA-9748784,Q9NPD5
R-HSA-9748784,Q9Y6L6
R-HSA-9748784,P27169
R-HSA-9748784,Q15166
R-HSA-9748784,P49902
R-HSA-9748784,P35558
R-HSA-9748784,Q6DHV7
R-HSA-9748784,P07327
R-HSA-9748784,O15244
R-HSA-9748784,O15245
R-HSA-9748784,O75751
R-HSA-9748784,Q9UNQ0
R-HSA-9748784,P16662
R-HSA-9748784,O75795
R-HSA-9748784,P28845
R-HSA-9748784,Q04828
R-HSA-9748784,P80365
R-HSA-9748784,Q99808
R-HSA-9748784,P00813
R-HSA-9748784,P15531
R-HSA-9748784,P22392
R-HSA-9748784,O43868
R-HSA-9748784,Q9HAS3
R-HSA-9748784,P55263
R-HSA-9748784,Q9BY32
R-HSA-9748784,Q9BZD2
R-HSA-9748784,P00491
R-HSA-9748784,P46721
R-HSA-9748784,Q8TCC7
R-HSA-9748784,Q96KP4
R-HSA-9748784,P33527
R-HSA-9748784,O15440
R-HSA-9748784,O15439
R-HSA-9748784,P22309
R-HSA-9748784,P54855
R-HSA-9748784,P19224
R-HSA-9748784,Q9HAW8
R-HSA-9748784,O60656
R-HSA-9748784,O15438
R-HSA-9748784,P05181
R-HSA-9748784,A6NGU5
R-HSA-9748784,P19440
R-HSA-9748784,P36269
R-HSA-9748784,Q9UJ14
R-HSA-9748784,Q6P531
R-HSA-9748784,P0DMM9
R-HSA-9748784,O75897
R-HSA-9748784,P0DMN0
R-HSA-9748784,Q06520
R-HSA-9748784,P50225
R-HSA-9748784,P49888
R-HSA-9748784,Q03154
R-HSA-9748784,P18440
R-HSA-9748784,P11245
R-HSA-9748784,P09488
R-HSA-9748784,P30711
R-HSA-9748784,P09211
R-HSA-9748784,Q16774
R-HSA-9748784,Q9NV35
R-HSA-9748784,P51580
R-HSA-9748784,P00492
R-HSA-9748784,P47989
R-HSA-9748784,P49915
R-HSA-9748784,P08263
R-HSA-9748784,P09210
R-HSA-9748784,P20839
