pathwayID,entityID
R-HSA-2132295,Q10567
R-HSA-2132295,O43747
R-HSA-2132295,Q9Y6Q5
R-HSA-2132295,Q9BXS5
R-HSA-2132295,P61966
R-HSA-2132295,P56377
R-HSA-2132295,Q96PC3
R-HSA-2132295,P04233
R-HSA-2132295,P01906
R-HSA-2132295,P01903
R-HSA-2132295,P01909
R-HSA-2132295,P20036
R-HSA-2132295,P13762
R-HSA-2132295,P05538
R-HSA-2132295,P01920
R-HSA-2132295,P79483
R-HSA-2132295,P01911
R-HSA-2132295,P04440
R-HSA-2132295,Q30154
R-HSA-2132295,P27824
R-HSA-2132295,P84077
R-HSA-2132295,P50570
R-HSA-2132295,Q05193
R-HSA-2132295,Q9UQ16
R-HSA-2132295,Q99962
R-HSA-2132295,Q00610
R-HSA-2132295,P09496
R-HSA-2132295,O94973
R-HSA-2132295,O95782
R-HSA-2132295,P53680
R-HSA-2132295,Q96CW1
R-HSA-2132295,P63010
R-HSA-2132295,P06340
R-HSA-2132295,P13765
R-HSA-2132295,P28067
R-HSA-2132295,P28068
R-HSA-2132295,P18627
R-HSA-2132295,Q9BXW6
R-HSA-2132295,Q96NA2
R-HSA-2132295,P51149
R-HSA-2132295,P61163
R-HSA-2132295,P42025
R-HSA-2132295,P52732
R-HSA-2132295,Q9H0H5
R-HSA-2132295,O95235
R-HSA-2132295,Q02241
R-HSA-2132295,Q02224
R-HSA-2132295,Q9NS87
R-HSA-2132295,Q12840
R-HSA-2132295,P33176
R-HSA-2132295,Q6P597
R-HSA-2132295,Q9H0B6
R-HSA-2132295,Q07866
R-HSA-2132295,Q9NSK0
R-HSA-2132295,O15066
R-HSA-2132295,Q66K46
R-HSA-2132295,Q6PKD1
R-HSA-2132295,Q9Y496
R-HSA-2132295,Q92845
R-HSA-2132295,O14782
R-HSA-2132295,Q8NI77
R-HSA-2132295,Q2VIQ3
R-HSA-2132295,O95239
R-HSA-2132295,Q14807
R-HSA-2132295,Q8N4N8
R-HSA-2132295,O00139
R-HSA-2132295,Q99661
R-HSA-2132295,Q9ULI4
R-HSA-2132295,O75935
R-HSA-2132295,Q13561
R-HSA-2132295,Q14203
R-HSA-2132295,Q9NZ32
R-HSA-2132295,Q9UJW0
R-HSA-2132295,O00399
