pathwayID,entityID
R-HSA-9764561,P35221
R-HSA-9764561,P12830
R-HSA-9764561,P14923
R-HSA-9764561,P35222
R-HSA-9764561,P18206
R-HSA-9764561,O60716
R-HSA-9764561,Q75N03
R-HSA-9764561,Q00987
R-HSA-9764561,P0CG47
R-HSA-9764561,P62987
R-HSA-9764561,P0CG48
R-HSA-9764561,P62979
R-HSA-9764274,P35221
R-HSA-9764274,P12830
R-HSA-9764274,P14923
R-HSA-9764274,P35222
R-HSA-9764274,P18206
R-HSA-9764274,O60716
R-HSA-9764274,Q75N03
R-HSA-9764274,Q00987
R-HSA-9764274,P0CG47
R-HSA-9764274,P62987
R-HSA-9764274,P0CG48
R-HSA-9764274,P62979
R-HSA-9764274,Q9HCE1
R-HSA-9764274,Q9UKV8
R-HSA-9764274,P04198
R-HSA-9764274,P01106
R-HSA-9764274,O43474
R-HSA-9764274,Q9Y261
R-HSA-9764274,O14497
R-HSA-9764274,Q9P0K8
R-HSA-9764274,Q13886
R-HSA-9764274,P06400
R-HSA-9764274,P05549
R-HSA-9764274,P08047
R-HSA-9764274,O43623
R-HSA-9764274,P19544
R-HSA-9764274,Q99081
R-HSA-9764274,P37275
R-HSA-9764274,P51532
R-HSA-9764274,Q9C009
R-HSA-9764274,O60315
R-HSA-9764274,Q13363
R-HSA-9764274,P56545
R-HSA-9764274,Q15022
R-HSA-9764274,O75530
R-HSA-9764274,Q15910
R-HSA-9764274,Q09028
R-HSA-9764274,Q16576
R-HSA-9764274,P62805
R-HSA-9764274,P20671
R-HSA-9764274,Q9BTM1
R-HSA-9764274,Q71UI9
R-HSA-9764274,Q93077
R-HSA-9764274,P04908
R-HSA-9764274,P0C5Y9
R-HSA-9764274,Q99878
R-HSA-9764274,P16104
R-HSA-9764274,Q16777
R-HSA-9764274,Q6FI13
R-HSA-9764274,Q99880
R-HSA-9764274,Q8N257
R-HSA-9764274,Q16778
R-HSA-9764274,Q99877
R-HSA-9764274,Q93079
R-HSA-9764274,Q96A08
R-HSA-9764274,P23527
R-HSA-9764274,P06899
R-HSA-9764274,P57053
R-HSA-9764274,O60814
R-HSA-9764274,P62807
R-HSA-9764274,Q99879
R-HSA-9764274,P33778
R-HSA-9764274,P58876
R-HSA-9764274,P68431
R-HSA-9764274,Q71DI3
R-HSA-9764274,P84243
R-HSA-9764274,Q99549
R-HSA-9764274,Q96EB6
R-HSA-9764274,Q13547
R-HSA-9764274,Q92769
R-HSA-9764274,Q04724
R-HSA-9764274,O60341
R-HSA-9764274,O75362
