pathwayID,entityID
R-HSA-975634,P50120
R-HSA-975634,P02766
R-HSA-975634,P02753
R-HSA-975634,P02647
R-HSA-975634,P02649
R-HSA-975634,P02656
R-HSA-975634,P02655
R-HSA-975634,P06727
R-HSA-975634,P04114
R-HSA-975634,P02652
R-HSA-975634,Q8N158
R-HSA-975634,P31431
R-HSA-975634,O75056
R-HSA-975634,Q9Y625
R-HSA-975634,P18827
R-HSA-975634,P34741
R-HSA-975634,O75487
R-HSA-975634,O00468
R-HSA-975634,P35052
R-HSA-975634,P78333
R-HSA-975634,P98160
R-HSA-975634,P51654
R-HSA-975634,P09455
R-HSA-975634,O95445
R-HSA-1971475,Q96GW7
R-HSA-1971475,P51654
R-HSA-1971475,O75056
R-HSA-1971475,Q9Y625
R-HSA-1971475,O00468
R-HSA-1971475,P21810
R-HSA-1971475,O75487
R-HSA-1971475,P07585
R-HSA-1971475,P35052
R-HSA-1971475,P31431
R-HSA-1971475,P18827
R-HSA-1971475,O14594
R-HSA-1971475,P98160
R-HSA-1971475,P13611
R-HSA-1971475,Q8N158
R-HSA-1971475,Q6UVK1
R-HSA-1971475,P78333
R-HSA-1971475,P34741
R-HSA-1971475,O95196
R-HSA-77289,O14561
R-HSA-77289,Q9BR61
R-HSA-77289,Q8N6N7
R-HSA-77289,P07108
R-HSA-428157,O43169
R-HSA-428157,Q5SGD2
R-HSA-428157,Q9P0L0
R-HSA-428157,O95292
R-HSA-428157,Q9NRA0
R-HSA-428157,P07602
R-HSA-428157,P15848
R-HSA-428157,P08842
R-HSA-428157,Q96EG1
R-HSA-428157,Q5FYA8
R-HSA-428157,P15289
R-HSA-428157,Q6UWY0
R-HSA-428157,P54793
R-HSA-428157,P51690
R-HSA-428157,Q5FYB1
R-HSA-428157,Q5FYB0
R-HSA-428157,P51689
R-HSA-428157,P17900
R-HSA-428157,Q8NBJ7
R-HSA-428157,Q8NBK3
R-HSA-2142845,Q12891
R-HSA-2142845,Q8WWQ8
R-HSA-2142845,O75330
R-HSA-2142845,Q9Y5Y7
R-HSA-2142845,P16070
R-HSA-2142845,P19634
R-HSA-2142845,Q99653
R-HSA-8956320,Q02127
R-HSA-8956320,Q06203
R-HSA-8956320,P12268
R-HSA-8956320,P20839
R-HSA-140179,P27338
R-HSA-140179,P21397
R-HSA-203615,P0DP23
R-HSA-203615,Q03135
R-HSA-203615,P29474
R-HSA-203615,P07900
R-HSA-203615,P31749
R-HSA-203615,Q8WWM9
R-HSA-196849,P14207
R-HSA-196849,P00374
R-HSA-196849,P49327
R-HSA-196849,O95396
R-HSA-196849,O96033
R-HSA-196849,O96007
R-HSA-196849,P27352
R-HSA-196849,P20061
R-HSA-196849,Q9BXJ7
R-HSA-196849,O60494
R-HSA-196849,P20062
R-HSA-196849,Q5SW96
R-HSA-196849,P98164
R-HSA-196849,Q9NPF0
R-HSA-196849,Q9H3L0
R-HSA-196849,Q9Y4U1
R-HSA-196849,Q9UBK8
R-HSA-196849,Q99707
R-HSA-196849,Q8IVH4
R-HSA-196849,P22033
R-HSA-196849,P00167
R-HSA-196849,P11498
R-HSA-196849,P05165
R-HSA-196849,P05166
R-HSA-196849,Q96RQ3
R-HSA-196849,Q9HCC0
R-HSA-196849,O00763
R-HSA-196849,Q13085
R-HSA-15869,Q02127
R-HSA-15869,Q06203
R-HSA-15869,P12268
R-HSA-15869,P20839
R-HSA-15869,P35754
R-HSA-15869,P10599
R-HSA-1660661,O43169
R-HSA-1660661,Q5SGD2
R-HSA-1660661,Q9P0L0
R-HSA-1660661,O95292
R-HSA-1660661,Q9NRA0
R-HSA-6799198,P19404
R-HSA-6799198,Q8TB37
R-HSA-6799198,P49821
R-HSA-6799198,P03905
R-HSA-6799198,P03915
R-HSA-6799198,Q5TEU4
R-HSA-6799198,P03886
R-HSA-6799198,Q330K2
R-HSA-6799198,Q9P032
R-HSA-6799198,Q9NPL8
R-HSA-6799198,Q9BU61
R-HSA-6799198,O75251
R-HSA-6799198,Q16795
R-HSA-6799198,O75489
R-HSA-6799198,O75306
R-HSA-6799198,Q7L592
R-HSA-6799198,O00217
R-HSA-6799198,Q9NX14
R-HSA-6799198,O43676
R-HSA-6799198,P51970
R-HSA-6799198,O96000
R-HSA-6799198,O95167
R-HSA-6799198,O43674
R-HSA-6799198,Q9Y6M9
R-HSA-6799198,O95298
R-HSA-6799198,O14561
R-HSA-6799198,O43678
R-HSA-6799198,O15239
R-HSA-6799198,O95178
R-HSA-6799198,P17568
R-HSA-6799198,Q86Y39
R-HSA-6799198,P56556
R-HSA-6799198,O95299
R-HSA-6799198,O95182
R-HSA-6799198,O75438
R-HSA-6799198,O95168
R-HSA-6799198,O43677
R-HSA-6799198,O95169
R-HSA-6799198,Q16718
R-HSA-6799198,Q9P0J0
R-HSA-6799198,Q8IUX1
R-HSA-6799198,Q9H845
R-HSA-6799198,Q9Y375
R-HSA-6799198,Q9BQ95
R-HSA-6799198,O95139
R-HSA-6799198,P03923
R-HSA-6799198,P03891
R-HSA-6799198,Q9GZY4
R-HSA-6799198,P03897
R-HSA-6799198,Q96B77
R-HSA-6799198,O43181
R-HSA-6799198,Q9UI09
R-HSA-6799198,O75380
R-HSA-6799198,P56181
R-HSA-6799198,P28331
R-HSA-6799198,Q8N183
R-HSA-6799198,O43920
R-HSA-2024096,Q9Y251
R-HSA-2024096,P18827
R-HSA-2024096,Q8WWQ2
R-HSA-2024096,O75056
R-HSA-2024096,P78333
R-HSA-2024096,P98160
R-HSA-2024096,Q9Y625
R-HSA-2024096,Q8N158
R-HSA-2024096,O00468
R-HSA-2024096,P35052
R-HSA-2024096,P31431
R-HSA-2024096,P51654
R-HSA-2024096,O75487
R-HSA-2024096,P34741
R-HSA-8957322,Q96RI1
R-HSA-8957322,P51161
R-HSA-8957322,Q15596
R-HSA-8957322,P19793
R-HSA-8957322,Q15788
R-HSA-8957322,P02768
R-HSA-8957322,Q9NSY2
R-HSA-8957322,P14324
R-HSA-8957322,P08185
R-HSA-8957322,P31213
R-HSA-8957322,P22570
R-HSA-8957322,P05108
R-HSA-8957322,Q6P4F2
R-HSA-8957322,P10109
R-HSA-8957322,Q14849
R-HSA-8957322,O95772
R-HSA-8957322,Q96DR4
R-HSA-8957322,P59095
R-HSA-8957322,P11511
R-HSA-8957322,O60494
R-HSA-8957322,P02774
R-HSA-8957322,P11473
R-HSA-8957322,P61956
R-HSA-8957322,P63279
R-HSA-8957322,Q14974
R-HSA-8957322,Q12772
R-HSA-8957322,Q12770
R-HSA-8957322,P62826
R-HSA-8957322,O15503
R-HSA-8957322,Q9Y5U4
R-HSA-8957322,Q9Y6B6
R-HSA-8957322,Q15436
R-HSA-8957322,O95486
R-HSA-8957322,P53992
R-HSA-8957322,O95487
R-HSA-8957322,O94855
R-HSA-8957322,P08047
R-HSA-8957322,P25208
R-HSA-8957322,Q13952
R-HSA-8957322,P23511
R-HSA-204174,P09622
R-HSA-204174,O00330
R-HSA-204174,P10515
R-HSA-204174,P11177
R-HSA-204174,P08559
R-HSA-204174,P29803
R-HSA-204174,Q15119
R-HSA-3322077,P46976
R-HSA-3322077,P13807
R-HSA-3322077,Q9UQK1
R-HSA-3322077,O95278
R-HSA-3322077,P54840
R-HSA-3322077,O15488
R-HSA-3322077,P0CG47
R-HSA-3322077,P62979
R-HSA-3322077,P0CG48
R-HSA-3322077,P62987
R-HSA-2564830,Q9Y5Y2
R-HSA-2564830,P53384
R-HSA-2564830,P18074
R-HSA-2564830,P28340
R-HSA-2564830,Q9NZ71
R-HSA-2564830,Q9BX63
R-HSA-2564830,Q9UHB4
R-HSA-2564830,Q6FI81
R-HSA-2408557,P62750
R-HSA-2408557,P63173
R-HSA-2408557,P50914
R-HSA-2408557,P42766
R-HSA-2408557,P05386
