pathwayID,entityID
R-HSA-2559584,P16402
R-HSA-2559584,P16401
R-HSA-2559584,P10412
R-HSA-2559584,P16403
R-HSA-2559584,Q02539
R-HSA-2559584,P07305
R-HSA-2559584,P52926
R-HSA-2559584,P17096
R-HSA-2559584,Q9Y294
R-HSA-2559584,Q9NPG3
R-HSA-2559584,P54198
R-HSA-2559584,Q9Y6J0
R-HSA-2559586,P46527
R-HSA-2559586,P38936
R-HSA-2559586,O96020
R-HSA-2559586,P24864
R-HSA-2559586,P24941
R-HSA-2559586,P16402
R-HSA-2559586,P16401
R-HSA-2559586,P10412
R-HSA-2559586,P16403
R-HSA-2559586,Q02539
R-HSA-2559586,P07305
R-HSA-2559586,P52926
R-HSA-2559586,P17096
R-HSA-2559586,Q9Y294
R-HSA-2559586,Q9NPG3
R-HSA-2559586,P54198
R-HSA-2559586,Q9Y6J0
R-HSA-2559586,O60934
R-HSA-2559586,Q92878
R-HSA-2559586,P49959
R-HSA-2559586,P20248
R-HSA-2559586,P78396
R-HSA-2559586,Q92993
R-HSA-2559586,Q13315
R-HSA-2559586,P54274
R-HSA-2559586,Q9BSI4
R-HSA-2559586,Q9NUX5
R-HSA-2559586,Q9NYB0
R-HSA-2559586,Q96AP0
R-HSA-2559586,Q15554
R-HSA-2559586,P16104
R-HSA-2559586,Q9BTM1
R-HSA-2559586,Q93077
R-HSA-2559586,Q16777
R-HSA-2559586,P20671
R-HSA-2559586,Q6FI13
R-HSA-2559586,P0C5Y9
R-HSA-2559586,Q71UI9
R-HSA-2559586,P04908
R-HSA-2559586,Q99878
R-HSA-2559586,P62805
R-HSA-2559586,Q96A08
R-HSA-2559586,Q99880
R-HSA-2559586,P06899
R-HSA-2559586,Q16778
R-HSA-2559586,Q99877
R-HSA-2559586,P62807
R-HSA-2559586,P58876
R-HSA-2559586,P23527
R-HSA-2559586,P57053
R-HSA-2559586,Q99879
R-HSA-2559586,Q8N257
R-HSA-2559586,P33778
R-HSA-2559586,Q93079
R-HSA-2559586,O60814
R-HSA-2559586,Q16695
R-HSA-2559586,P04637
R-HSA-2559586,Q96L91
R-HSA-8874211,O43889
R-HSA-8874211,Q8TEY5
R-HSA-8874211,Q68CJ9
R-HSA-8874211,Q96BA8
R-HSA-8874211,Q70SY1
R-HSA-8874211,Q9H295
R-HSA-8874211,Q8IUR6
R-HSA-3371568,Q00613
R-HSA-3371568,P25685
R-HSA-3371568,P0DMV9
R-HSA-3371568,P0DMV8
R-HSA-3371568,P34931
R-HSA-3371568,P54652
R-HSA-3371568,P11142
R-HSA-3371568,O75506
R-HSA-3371568,Q15185
R-HSA-3371568,P08238
R-HSA-3371568,P07900
R-HSA-3371568,Q02790
R-HSA-3371556,Q00613
R-HSA-3371556,P48723
R-HSA-3371556,O43301
R-HSA-3371556,O95757
R-HSA-3371556,Q0VDF9
R-HSA-3371556,P11021
R-HSA-3371556,P34932
R-HSA-3371556,P48741
R-HSA-3371556,P11142
R-HSA-3371556,P17066
R-HSA-3371556,P0DMV9
R-HSA-3371556,P54652
R-HSA-3371556,P0DMV8
R-HSA-3371556,Q96MM6
R-HSA-3371556,P38646
R-HSA-3371556,P34931
R-HSA-3371556,Q53FT3
R-HSA-3371556,Q96EB6
R-HSA-3371556,P25685
R-HSA-3371556,Q8N163
R-HSA-3371556,P27694
R-HSA-3371556,P35244
R-HSA-3371556,P15927
R-HSA-3371556,P62258
R-HSA-3371556,Q15185
R-HSA-3371556,P08238
R-HSA-3371556,P07900
R-HSA-3371556,Q9UBN7
R-HSA-3371556,P55072
R-HSA-3371556,O75506
R-HSA-3371556,Q02790
R-HSA-9840373,Q14154
