pathwayID,entityID
R-HSA-975634,P02753
R-HSA-975634,P50120
R-HSA-975634,P09455
R-HSA-975634,P02652
R-HSA-975634,P06727
R-HSA-975634,P04114
R-HSA-975634,P02647
R-HSA-975634,P02766
R-HSA-975634,Q9Y625
R-HSA-975634,P18827
R-HSA-975634,P98160
R-HSA-975634,P34741
R-HSA-975634,P35052
R-HSA-975634,O00468
R-HSA-975634,Q8N158
R-HSA-975634,O75056
R-HSA-975634,P78333
R-HSA-975634,P51654
R-HSA-975634,P31431
R-HSA-975634,O75487
R-HSA-975634,P02649
R-HSA-975634,P02655
R-HSA-975634,P02656
R-HSA-975634,O95445
R-HSA-9667769,Q9UGM1
R-HSA-9667769,Q9GZZ6
R-HSA-2514856,P11488
R-HSA-2514856,Q9UMX6
R-HSA-2514856,O95843
R-HSA-2514856,P43080
R-HSA-2514856,P08100
R-HSA-2514856,P0DP23
R-HSA-2514856,P29973
R-HSA-2514856,Q14028
R-HSA-2514856,P62873
R-HSA-2514856,P63211
R-HSA-2514856,Q6ZS82
R-HSA-2514856,P16499
R-HSA-2514856,P35913
R-HSA-2514856,P18545
R-HSA-2514856,P10523
R-HSA-2514856,P35243
R-HSA-2514856,Q15835
R-HSA-2187338,P02753
R-HSA-2187338,P50120
R-HSA-2187338,P09455
R-HSA-2187338,P02652
R-HSA-2187338,P06727
R-HSA-2187338,P04114
R-HSA-2187338,P02647
R-HSA-2187338,P02766
R-HSA-2187338,Q9Y625
R-HSA-2187338,P18827
R-HSA-2187338,P98160
R-HSA-2187338,P34741
R-HSA-2187338,P35052
R-HSA-2187338,O00468
R-HSA-2187338,Q8N158
R-HSA-2187338,O75056
R-HSA-2187338,P78333
R-HSA-2187338,P51654
R-HSA-2187338,P31431
R-HSA-2187338,O75487
R-HSA-2187338,P02649
R-HSA-2187338,P02655
R-HSA-2187338,P02656
R-HSA-2187338,O95445
R-HSA-2187338,P11488
R-HSA-2187338,Q9UMX6
R-HSA-2187338,O95843
R-HSA-2187338,P43080
R-HSA-2187338,P08100
R-HSA-2187338,P0DP23
R-HSA-2187338,P29973
R-HSA-2187338,Q14028
R-HSA-2187338,P62873
R-HSA-2187338,P63211
R-HSA-2187338,Q6ZS82
R-HSA-2187338,P16499
R-HSA-2187338,P35913
R-HSA-2187338,P18545
R-HSA-2187338,P10523
R-HSA-2187338,P35243
R-HSA-2187338,Q15835
R-HSA-2187338,P12271
R-HSA-2187338,P04001
R-HSA-2187338,P03999
R-HSA-2187338,P04000
R-HSA-2187338,Q9BX79
R-HSA-2514859,P11488
R-HSA-2514859,Q9UMX6
R-HSA-2514859,O95843
R-HSA-2514859,P43080
R-HSA-2514859,P08100
R-HSA-2514859,P0DP23
R-HSA-2514859,P29973
R-HSA-2514859,Q14028
R-HSA-2514859,P62873
R-HSA-2514859,P63211
R-HSA-2514859,Q6ZS82
R-HSA-2514859,P16499
R-HSA-2514859,P35913
R-HSA-2514859,P18545
R-HSA-2514859,P10523
R-HSA-2514859,P35243
R-HSA-2514859,Q15835
R-HSA-2485179,P16499
R-HSA-2485179,P35913
R-HSA-2485179,P18545
R-HSA-2485179,P11488
R-HSA-2485179,P08100
R-HSA-2485179,P29973
R-HSA-2485179,Q14028
R-HSA-2485179,P62873
R-HSA-2485179,P63211
R-HSA-9717207,A8MTJ3
R-HSA-9717207,P62873
R-HSA-9717207,P16520
R-HSA-9717207,Q9P2W3
R-HSA-9717207,Q8TE23
R-HSA-9717207,Q7RTX0
R-HSA-9717207,P59538
R-HSA-9717207,P59537
R-HSA-9717207,Q9NYW6
R-HSA-9717207,Q9NYW7
R-HSA-9717207,P59540
R-HSA-9717207,P59535
R-HSA-9717207,Q9NYW2
R-HSA-9717207,P59533
R-HSA-9717207,P59536
R-HSA-9717207,Q9NYW3
R-HSA-9717207,P59543
R-HSA-9717207,P59544
R-HSA-9717207,Q9NYV7
R-HSA-9717207,P59541
R-HSA-9717207,Q9NYW4
R-HSA-9717207,Q9NYV8
R-HSA-9717207,P59534
R-HSA-9717207,Q9NYW0
R-HSA-9717207,Q9NYV9
R-HSA-9717207,Q9NYW5
R-HSA-9717207,Q7RTX1
R-HSA-9717207,Q00722
R-HSA-9717207,Q13255
R-HSA-9717207,Q14573
R-HSA-9717207,Q14833
R-HSA-9717189,A8MTJ3
R-HSA-9717189,P62873
R-HSA-9717189,P16520
R-HSA-9717189,Q9P2W3
R-HSA-9717189,Q8TE23
R-HSA-9717189,Q7RTX0
R-HSA-9717189,P59538
R-HSA-9717189,P59537
R-HSA-9717189,Q9NYW6
R-HSA-9717189,Q9NYW7
R-HSA-9717189,P59540
R-HSA-9717189,P59535
R-HSA-9717189,Q9NYW2
R-HSA-9717189,P59533
R-HSA-9717189,P59536
R-HSA-9717189,Q9NYW3
R-HSA-9717189,P59543
R-HSA-9717189,P59544
R-HSA-9717189,Q9NYV7
R-HSA-9717189,P59541
R-HSA-9717189,Q9NYW4
R-HSA-9717189,Q9NYV8
R-HSA-9717189,P59534
R-HSA-9717189,Q9NYW0
R-HSA-9717189,Q9NYV9
R-HSA-9717189,Q9NYW5
R-HSA-9717189,Q7RTX1
R-HSA-9717189,Q00722
R-HSA-9717189,Q13255
R-HSA-9717189,Q14573
R-HSA-9717189,Q14833
R-HSA-2187335,P12271
R-HSA-2187335,P04001
R-HSA-2187335,P03999
R-HSA-2187335,P04000
R-HSA-9752946,Q5QGT7
R-HSA-9752946,Q8NH67
R-HSA-9752946,Q8NG75
R-HSA-9752946,O76100
R-HSA-9752946,Q8NGE9
R-HSA-9752946,Q9GZK7
R-HSA-9752946,Q8NH18
R-HSA-9752946,Q15622
R-HSA-9752946,Q8NGG5
R-HSA-9752946,Q9H341
R-HSA-9752946,Q8NGG7
R-HSA-9752946,O43749
R-HSA-9752946,Q8NGH5
R-HSA-9752946,Q8NGL1
R-HSA-9752946,Q8NG98
R-HSA-9752946,Q8NGG6
R-HSA-9752946,O60412
R-HSA-9752946,Q8NH55
R-HSA-9752946,Q8NGF1
R-HSA-9752946,Q8NGP2
R-HSA-9752946,Q8NGC9
R-HSA-9752946,Q96R45
R-HSA-9752946,Q8NG81
R-HSA-9752946,Q8N349
R-HSA-9752946,O95371
R-HSA-9752946,Q8NGW6
R-HSA-9752946,Q8NGC2
R-HSA-9752946,O76000
R-HSA-9752946,A6NL26
