pathwayID,entityID
R-HSA-9609507,Q8WYQ3
R-HSA-9609507,O60220
R-HSA-9609507,Q49B96
R-HSA-9609507,Q9Y5J7
R-HSA-9609507,P62072
R-HSA-9609507,P12236
R-HSA-9609507,P12235
R-HSA-9609507,Q16635
R-HSA-9609507,Q9Y584
R-HSA-9609507,Q9Y5J6
R-HSA-9609507,P21796
R-HSA-9609507,O96008
R-HSA-9609507,P51553
R-HSA-9609507,P08574
R-HSA-9609507,O75390
R-HSA-9609507,P10809
R-HSA-9609507,Q99798
R-HSA-9609507,P25705
R-HSA-9609507,Q9Y276
R-HSA-9609507,Q8IWL3
R-HSA-9609507,Q16595
R-HSA-9609507,P00480
R-HSA-9609507,O75746
R-HSA-9609507,Q9UJS0
R-HSA-9609523,O43681
R-HSA-9609523,P46379
R-HSA-9609523,P11441
R-HSA-9609523,Q7L5D6
R-HSA-9609523,P50402
R-HSA-9609523,Q16623
R-HSA-9609523,P63027
R-HSA-9609523,P09601
R-HSA-9609523,Q9P0L0
R-HSA-9609523,P60468
R-HSA-9609523,P60059
R-HSA-9609523,Q13190
R-HSA-9609523,Q9HC10
R-HSA-9609523,Q9Y6X1
R-HSA-9609523,O43765
R-HSA-9609523,P49069
R-HSA-9609523,O00258
R-HSA-9609523,P04156
R-HSA-9609523,P05067
R-HSA-9033241,Q93008
R-HSA-9033241,P0CG48
R-HSA-9033241,P62987
R-HSA-9033241,P62979
R-HSA-9033241,P0CG47
R-HSA-9033241,P51668
R-HSA-9033241,P62837
R-HSA-9033241,P61077
R-HSA-9033241,O75381
R-HSA-9033241,Q92968
R-HSA-9033241,O00628
R-HSA-9033241,O00623
R-HSA-9033241,O60683
R-HSA-9033241,P28328
R-HSA-9033241,O14832
R-HSA-9033241,O00116
R-HSA-9033241,P09110
R-HSA-9033241,O43933
R-HSA-9033241,Q7Z412
R-HSA-9033241,Q13608
R-HSA-9033241,Q6FIF0
R-HSA-9033241,Q9Y2Q3
R-HSA-9033241,P34913
R-HSA-9033241,O15228
R-HSA-9033241,Q9UJM8
R-HSA-9033241,Q6QHF9
R-HSA-9033241,Q2T9J0
R-HSA-9033241,P0C024
R-HSA-9033241,O75874
R-HSA-9033241,Q9UKG9
R-HSA-9033241,Q9BY49
R-HSA-9033241,Q9BTZ2
R-HSA-9033241,P35914
R-HSA-9033241,Q9NYQ3
R-HSA-9033241,Q9P0Z9
R-HSA-9033241,P22307
R-HSA-9033241,Q99489
R-HSA-9033241,O14975
R-HSA-9033241,Q13011
R-HSA-9033241,P21549
R-HSA-9033241,O15254
R-HSA-9033241,Q9UHK6
R-HSA-9033241,P14920
R-HSA-9033241,P51659
R-HSA-9033241,P35228
R-HSA-9033241,Q86WA8
R-HSA-9033241,Q8N9L9
R-HSA-9033241,P39210
R-HSA-9033241,P43155
R-HSA-9033241,A8MXV4
R-HSA-9033241,Q99424
R-HSA-9033241,Q9NUI1
R-HSA-9033241,Q9UJ83
R-HSA-9033241,O14734
R-HSA-9033241,Q14032
R-HSA-9033241,Q08426
R-HSA-9033241,Q15067
R-HSA-9033241,P49753
R-HSA-9033241,P04040
R-HSA-9033241,P14735
R-HSA-1268020,O14925
R-HSA-1268020,Q3ZCQ8
R-HSA-1268020,Q9Y3D7
R-HSA-1268020,O43615
R-HSA-1268020,Q9HAV7
R-HSA-1268020,Q8TAA5
R-HSA-1268020,P38646
R-HSA-1268020,Q96DA6
R-HSA-1268020,Q99595
R-HSA-1268020,O60830
R-HSA-1268020,Q9BVV7
R-HSA-1268020,P06576
R-HSA-1268020,P05496
R-HSA-1268020,O95169
R-HSA-1268020,Q96H96
R-HSA-1268020,Q86WU2
R-HSA-1268020,P56277
R-HSA-1268020,Q9Y5J9
R-HSA-1268020,Q9BSY4
R-HSA-1268020,Q9NX63
R-HSA-1268020,Q14061
R-HSA-1268020,Q9NYJ1
R-HSA-1268020,Q9BUK0
R-HSA-1268020,Q9Y5L4
R-HSA-1268020,Q9NRP2
R-HSA-1268020,Q5JTJ3
R-HSA-1268020,Q9Y6H1
R-HSA-1268020,Q8WYQ3
R-HSA-1268020,O60220
R-HSA-1268020,Q49B96
R-HSA-1268020,Q9Y5J7
R-HSA-1268020,P62072
R-HSA-1268020,P12236
R-HSA-1268020,P12235
R-HSA-1268020,Q16635
R-HSA-1268020,Q9Y584
R-HSA-1268020,Q9Y5J6
R-HSA-1268020,P21796
R-HSA-1268020,O96008
R-HSA-1268020,P51553
R-HSA-1268020,P08574
R-HSA-1268020,O75390
R-HSA-1268020,P10809
R-HSA-1268020,Q99798
R-HSA-1268020,P25705
R-HSA-1268020,Q9Y276
R-HSA-1268020,Q8IWL3
R-HSA-1268020,Q16595
R-HSA-1268020,P00480
R-HSA-1268020,O75746
R-HSA-1268020,Q9UJS0
R-HSA-9033500,P51659
R-HSA-9033500,O00116
R-HSA-9033500,Q15067
R-HSA-9033500,P09110
R-HSA-9033500,Q2T9J0
R-HSA-9033500,P22307
R-HSA-9033500,O14832
R-HSA-9609507,Q8N4Q1
R-HSA-9609507,P55789
R-HSA-9609507,Q5JRX3
R-HSA-9609507,Q9P0U1
R-HSA-9609507,Q8N4H5
R-HSA-9609507,Q15388
R-HSA-9609507,Q96B49
R-HSA-9609507,O94826
R-HSA-9609507,Q9NS69
R-HSA-9609507,O75439
R-HSA-9609507,Q10713
R-HSA-9609507,Q13505
R-HSA-9609507,Q9Y512
R-HSA-9609507,O75431
R-HSA-1268020,Q8N4Q1
R-HSA-1268020,P55789
R-HSA-1268020,Q5JRX3
R-HSA-1268020,Q9P0U1
R-HSA-1268020,Q8N4H5
R-HSA-1268020,Q15388
R-HSA-1268020,Q96B49
R-HSA-1268020,O94826
R-HSA-1268020,Q9NS69
R-HSA-1268020,O75439
R-HSA-1268020,Q10713
R-HSA-1268020,Q13505
R-HSA-1268020,Q9Y512
R-HSA-1268020,O75431
R-HSA-9603798,P51648-2
R-HSA-9609507,P51648-2
R-HSA-9609507,P00167-1
R-HSA-9609507,Q8N2K1-1
R-HSA-9609507,P51648-1
R-HSA-9609507,P50542-2
R-HSA-9609507,P50542-1
R-HSA-9609507,O75521-2
R-HSA-9609507,O95822-2
R-HSA-9609523,P00167-1
R-HSA-9609523,Q8N2K1-1
R-HSA-9609523,P51648-1
R-HSA-9033241,P50542-2
R-HSA-9033241,P50542-1
R-HSA-9033241,O75521-2
R-HSA-9033241,O95822-2
