pathwayID,entityID
R-HSA-171319,Q9NZ71
R-HSA-171319,O60832
R-HSA-171319,Q9BUR4
R-HSA-171319,O14746
R-HSA-171319,Q9NY12
R-HSA-171319,Q9NX24
R-HSA-171319,Q9NPE3
R-HSA-171319,Q15554
R-HSA-171319,Q9NUX5
R-HSA-171319,Q96AP0
R-HSA-171319,P54274
R-HSA-171319,Q9NYB0
R-HSA-171319,Q9BSI4
R-HSA-171319,Q6PI26
R-HSA-69202,P46527
R-HSA-69202,P24941
R-HSA-69202,P24864
R-HSA-69202,O96020
R-HSA-69202,P38936
R-HSA-69202,P61244
R-HSA-69202,P01106
R-HSA-69202,P06400
R-HSA-69202,Q13882
R-HSA-69202,P11802
R-HSA-69202,P24385
R-HSA-69202,P61024
R-HSA-69202,Q13309
R-HSA-69202,Q13616
R-HSA-69202,P63208
R-HSA-69202,P0CG47
R-HSA-69202,P0CG48
R-HSA-69202,P62987
R-HSA-69202,P62979
R-HSA-68886,Q9NTJ3
R-HSA-68886,Q15003
R-HSA-68886,Q15021
R-HSA-68886,O95347
R-HSA-68886,Q9BPX3
R-HSA-68886,Q9Y266
R-HSA-68886,O75122
R-HSA-68886,O00139
R-HSA-68886,Q8WVK7
R-HSA-68886,Q9Y6D9
R-HSA-68886,Q53HL2
R-HSA-68886,Q96GD4
R-HSA-68886,Q9NQS7
R-HSA-68886,O15392
R-HSA-68886,P49792
R-HSA-68886,P46060
R-HSA-68886,Q2NKX8
R-HSA-68886,Q96BD8
R-HSA-68886,Q9H900
R-HSA-68886,O43264
R-HSA-68886,P50748
R-HSA-68886,Q8NG31
R-HSA-68886,O95229
R-HSA-68886,Q9HBM1
R-HSA-68886,O14777
R-HSA-68886,Q8NBT2
R-HSA-68886,Q9BZD4
R-HSA-68886,Q96IY1
R-HSA-68886,Q6P1K2
R-HSA-68886,Q9H081
R-HSA-68886,Q9H410
R-HSA-68886,Q9NXR1
R-HSA-68886,Q8NI77
R-HSA-68886,P36873
R-HSA-68886,Q02224
R-HSA-68886,P49454
R-HSA-68886,Q5FBB7
R-HSA-68886,Q12834
