pathway,score
R-HSA-9764561,0.7768087625081344
R-HSA-9764274,0.2917185781171966
R-HSA-9764265,0.2917185781171966
R-HSA-1500931,0.0013466506352720008
R-HSA-446343,1.9071425310031405
R-HSA-9762292,1.430021276283478
R-HSA-9764302,1.664104482316846
R-HSA-446388,1.6061125353391592
R-HSA-9764790,1.4678098371728778
R-HSA-9759475,1.0468045244321469
R-HSA-9764562,1.4678098371728778
R-HSA-420597,1.664104482316846
R-HSA-9766229,0.7849266527303138
R-HSA-391160,1.395259170024266
R-HSA-9833576,1.664104482316846
R-HSA-420029,1.0178408284968303
R-HSA-9764725,0.7168108328328491
R-HSA-9762293,1.554960012891778
R-HSA-446107,1.554960012891778
R-HSA-418990,0.14747468631351
R-HSA-421270,0.08924677384134504
R-HSA-9764260,1.004052544011197
R-HSA-9759811,1.509202522331103
R-HSA-446353,1.3050825396751782
R-HSA-9759476,0.24913113434602813
R-HSA-9764560,0.6518700258998344
R-HSA-9768727,1.004052544011197
R-HSA-373753,1.1667798415088968
R-HSA-9958810,1.14747468631351
R-HSA-373756,2.2081725266671217
R-HSA-446728,0.04981003457187205
R-HSA-9958825,0.645879662210647
