pathway,score
R-HSA-3214858,0.8565778576976869
R-HSA-9937848,0.4139674541061883
R-HSA-9932444,0.32297524702557623
R-HSA-9940465,1.0326691167533681
R-HSA-9934037,1.1398790864012365
R-HSA-9933947,1.307370173695
R-HSA-3247509,0.16124213801676218
R-HSA-9932451,1.0464574012390016
R-HSA-9933937,1.282546589969968
R-HSA-9940951,0.76696708343113
R-HSA-3214841,0.8750612633917001
R-HSA-3214847,0.5043953395863244
R-HSA-9943962,0.8476230150447605
R-HSA-9933939,1.282546589969968
R-HSA-9937850,0.7249057384304185
R-HSA-9943411,0.6865607463541988
R-HSA-3214815,0.7596678446896306
R-HSA-9943965,0.6989700043360187
R-HSA-4839726,0.0
R-HSA-9933946,1.259065494120445
R-HSA-3214842,1.1228457471024562
