pathway,score
R-HSA-139910,1.8303747831935504
R-HSA-111452,2.0064660422492318
R-HSA-111464,1.462397997898956
R-HSA-3371378,1.2661033527549879
R-HSA-352238,1.8303747831935504
R-HSA-5218900,1.2283147918655881
R-HSA-5357801,0.0
R-HSA-211728,2.0064660422492318
R-HSA-169911,0.7054360465852505
R-HSA-9627069,1.2661033527549879
R-HSA-75153,0.5914926942784138
R-HSA-5218859,0.515104348414959
R-HSA-114452,0.8303747831935504
R-HSA-109581,0.07960933329953938
R-HSA-111459,1.5293447875295694
R-HSA-140534,1.028742436960384
R-HSA-5620971,0.8761322737542256
R-HSA-211733,0.7392943138462179
R-HSA-111465,0.7277124412964028
R-HSA-139915,1.353253528473888
R-HSA-264870,1.2283147918655881
R-HSA-5357769,0.8450980400142569
R-HSA-111457,1.462397997898956
R-HSA-109606,0.5671333484189691
R-HSA-111458,1.2661033527549879
R-HSA-140342,1.193552685606376
R-HSA-69416,1.2661033527549879
R-HSA-111469,1.4044060509212692
R-HSA-114294,2.0064660422492318
R-HSA-75108,1.7054360465852505
R-HSA-5213460,0.7634279935629372
R-HSA-111461,1.193552685606376
R-HSA-111453,1.353253528473888
R-HSA-211736,2.0064660422492318
R-HSA-111471,1.0064660422492318
R-HSA-111448,1.608526033577194
R-HSA-418889,1.307496037913213
R-HSA-111463,1.462397997898956
R-HSA-5675482,0.7889820980353255
R-HSA-111446,1.8303747831935504
R-HSA-111447,1.1314047788575317
R-HSA-351906,1.2661033527549879
