pathway,score
R-HSA-167200,1.760353934061235
R-HSA-9723905,3.4038066105474227
R-HSA-1839128,3.4038066105474227
R-HSA-6802948,1.8597385661971468
R-HSA-5632928,2.92668535582776
R-HSA-167290,1.885292670669535
R-HSA-5602410,3.4038066105474227
R-HSA-4791275,1.8723276935051674
R-HSA-9694516,0.8986566322275165
R-HSA-9659787,2.1733576891691486
R-HSA-164940,2.3624139253891974
R-HSA-9682706,2.625655360163779
R-HSA-9656256,3.4038066105474227
R-HSA-168302,2.4495641011080975
R-HSA-9702600,3.4038066105474227
R-HSA-162909,1.2865353148916583
R-HSA-9930483,2.92668535582776
R-HSA-9680187,3.4038066105474227
R-HSA-9679514,2.558708570533166
R-HSA-9704331,2.005866601875385
R-HSA-9662834,2.4495641011080975
R-HSA-5655291,2.3246253644997976
R-HSA-9673768,2.7048366062114035
R-HSA-5632987,3.1027766148834415
R-HSA-9702590,3.4038066105474227
R-HSA-9672393,3.1027766148834415
R-HSA-5603041,2.1027766148834415
R-HSA-5678895,1.7225653731718353
R-HSA-9674404,3.4038066105474227
R-HSA-4839743,2.2277153514917414
R-HSA-9717301,3.4038066105474227
R-HSA-9637690,1.8127420035209234
R-HSA-9694719,2.4038066105474227
R-HSA-2894862,1.6329545989052783
R-HSA-167160,1.9724428463884351
R-HSA-168888,3.4038066105474227
R-HSA-177539,2.4495641011080975
R-HSA-9694676,2.1733576891691486
R-HSA-5250989,2.80174661921946
R-HSA-2644607,2.625655360163779
R-HSA-3359467,3.1027766148834415
R-HSA-9694322,2.625655360163779
R-HSA-1227990,1.9266853558277601
R-HSA-9956522,3.4038066105474227
R-HSA-180746,1.8240230139306124
R-HSA-9705677,2.625655360163779
R-HSA-9660826,2.005866601875385
R-HSA-167243,1.8986566322275165
R-HSA-173107,2.3246253644997976
R-HSA-176034,2.92668535582776
R-HSA-1222538,2.289863258240586
R-HSA-9661069,2.1733576891691486
R-HSA-164843,2.289863258240586
R-HSA-3296469,2.2576785748691846
R-HSA-5250971,2.80174661921946
R-HSA-9632693,2.92668535582776
R-HSA-9669938,2.061383929725216
R-HSA-9717329,3.4038066105474227
R-HSA-5674400,1.9888332625766045
R-HSA-9678110,2.4038066105474227
R-HSA-2691230,2.2277153514917414
R-HSA-9616333,3.4038066105474227
R-HSA-9665686,1.9888332625766045
R-HSA-4420332,2.1027766148834415
R-HSA-164944,2.4495641011080975
R-HSA-164939,2.92668535582776
R-HSA-9703465,2.1027766148834415
R-HSA-4839748,2.2576785748691846
R-HSA-9725371,1.8723276935051674
R-HSA-9656223,1.8017466192194602
R-HSA-9640148,1.2607918102933275
R-HSA-9005895,2.289863258240586
R-HSA-9673202,2.92668535582776
R-HSA-9669924,3.4038066105474227
R-HSA-9669934,3.4038066105474227
R-HSA-9687139,1.8475041097801352
R-HSA-3781865,1.2364892757992465
R-HSA-5358747,2.2277153514917414
R-HSA-9665251,2.80174661921946
R-HSA-9674519,2.92668535582776
R-HSA-5619115,1.1810901393998394
R-HSA-1839117,2.1485341054441163
R-HSA-168270,2.4495641011080975
R-HSA-3878781,2.92668535582776
R-HSA-9702614,3.4038066105474227
R-HSA-9865113,2.80174661921946
R-HSA-168268,2.3624139253891974
R-HSA-3304356,2.625655360163779
R-HSA-3359469,3.1027766148834415
R-HSA-6802955,1.7505940967720788
R-HSA-3359454,3.4038066105474227
R-HSA-9754560,2.2576785748691846
R-HSA-5387390,1.7410487788658484
R-HSA-8853333,3.4038066105474227
R-HSA-9702518,2.4038066105474227
R-HSA-9824446,0.30274725563930704
R-HSA-168874,2.92668535582776
R-HSA-9665230,2.80174661921946
R-HSA-1839124,1.885292670669535
R-HSA-9656255,3.4038066105474227
R-HSA-9918450,3.4038066105474227
R-HSA-5632968,3.1027766148834415
R-HSA-5083633,2.92668535582776
R-HSA-9833109,1.8356048864804275
R-HSA-9683683,2.7048366062114035
R-HSA-3229121,2.1996866278914977
R-HSA-9820952,1.2799549695803367
R-HSA-3656534,2.558708570533166
R-HSA-9664420,2.3246253644997976
R-HSA-5658034,2.80174661921946
R-HSA-4839744,2.2576785748691846
R-HSA-5467340,2.2576785748691846
R-HSA-5637810,2.1996866278914977
R-HSA-180689,2.3246253644997976
R-HSA-5663205,0.1772067053400651
R-HSA-5083630,2.7048366062114035
R-HSA-9630750,2.92668535582776
R-HSA-5250958,2.500716623555479
R-HSA-9944997,2.7048366062114035
R-HSA-5250982,3.1027766148834415
R-HSA-9823587,2.625655360163779
R-HSA-9670613,3.1027766148834415
R-HSA-3359473,3.1027766148834415
R-HSA-174490,2.2277153514917414
R-HSA-176033,1.731708752611705
R-HSA-9930449,2.92668535582776
R-HSA-9635465,2.3246253644997976
R-HSA-8851708,2.0420787745298297
R-HSA-168336,2.4495641011080975
R-HSA-3359457,3.4038066105474227
R-HSA-168274,1.770338154967836
R-HSA-9845619,3.1027766148834415
R-HSA-9918476,2.4495641011080975
R-HSA-9660821,1.760353934061235
R-HSA-5545483,3.1027766148834415
R-HSA-9665348,2.1733576891691486
R-HSA-9828806,2.005866601875385
R-HSA-168298,2.4495641011080975
R-HSA-5688354,3.4038066105474227
R-HSA-9702998,3.4038066105474227
R-HSA-9675151,2.1485341054441163
R-HSA-167242,2.0420787745298297
R-HSA-2023837,3.1027766148834415
R-HSA-9920588,1.885292670669535
R-HSA-9726842,2.500716623555479
R-HSA-168288,2.4495641011080975
R-HSA-9701190,1.791022753827687
R-HSA-3359462,2.92668535582776
R-HSA-9956551,3.4038066105474227
R-HSA-9703009,3.4038066105474227
R-HSA-5603029,2.558708570533166
R-HSA-9955698,2.500716623555479
R-HSA-9674415,3.4038066105474227
R-HSA-167238,1.8986566322275165
R-HSA-8853334,3.4038066105474227
R-HSA-9772573,1.4847285181713485
R-HSA-9733458,2.1250530095945934
R-HSA-9735871,2.1485341054441163
R-HSA-9683439,3.1027766148834415
R-HSA-9635644,2.92668535582776
R-HSA-8942233,2.92668535582776
R-HSA-162592,2.2277153514917414
R-HSA-9820960,1.9124449167131499
R-HSA-162585,2.500716623555479
R-HSA-8875360,2.1733576891691486
R-HSA-2660826,2.558708570533166
R-HSA-9675143,2.289863258240586
R-HSA-9913143,1.8986566322275165
R-HSA-9672391,2.92668535582776
R-HSA-9834752,2.558708570533166
R-HSA-3359474,3.4038066105474227
R-HSA-164525,2.558708570533166
R-HSA-9694493,2.7048366062114035
R-HSA-9918485,1.7505940967720788
R-HSA-1643713,1.9888332625766045
R-HSA-5602571,2.92668535582776
R-HSA-9664422,1.2306203421351485
R-HSA-9678108,1.2191151797298236
R-HSA-9616334,3.4038066105474227
R-HSA-9668250,2.4495641011080975
R-HSA-162599,1.2277153514917414
R-HSA-192814,2.7048366062114035
R-HSA-5637815,2.1027766148834415
R-HSA-9639775,2.80174661921946
R-HSA-6802952,1.5976266365635354
R-HSA-9669926,3.4038066105474227
R-HSA-169131,3.1027766148834415
R-HSA-9824439,0.9551002906423427
R-HSA-5362768,1.770338154967836
R-HSA-9629232,3.4038066105474227
R-HSA-5603037,2.7048366062114035
R-HSA-9006821,3.1027766148834415
R-HSA-168276,1.7225653731718353
R-HSA-9664323,1.2965966408995542
R-HSA-9022537,2.500716623555479
R-HSA-2644603,1.6329545989052783
R-HSA-3315487,2.92668535582776
R-HSA-3656225,2.500716623555479
R-HSA-9717326,3.4038066105474227
R-HSA-9865118,2.289863258240586
R-HSA-9702620,3.4038066105474227
R-HSA-9694271,2.92668535582776
R-HSA-9673767,2.289863258240586
R-HSA-9636383,2.1485341054441163
R-HSA-164938,2.061383929725216
R-HSA-1222499,1.8597385661971468
R-HSA-9632697,3.1027766148834415
R-HSA-2894858,1.6329545989052783
R-HSA-3656532,2.625655360163779
R-HSA-168271,1.8017466192194602
R-HSA-5083629,2.92668535582776
R-HSA-9636569,2.80174661921946
R-HSA-9920951,2.1733576891691486
R-HSA-9630791,3.1027766148834415
R-HSA-5687613,2.4038066105474227
R-HSA-9839923,0.8344327009323766
R-HSA-2033519,2.1250530095945934
R-HSA-5687868,3.4038066105474227
R-HSA-9694682,2.500716623555479
R-HSA-9669921,3.4038066105474227
R-HSA-5655302,1.791022753827687
R-HSA-9670621,3.1027766148834415
R-HSA-9646303,3.4038066105474227
R-HSA-5423599,2.7048366062114035
R-HSA-9754678,1.6795307409466336
R-HSA-9702624,3.4038066105474227
R-HSA-8853336,2.92668535582776
R-HSA-168277,2.80174661921946
R-HSA-167169,1.760353934061235
R-HSA-3296482,2.061383929725216
R-HSA-162594,2.061383929725216
R-HSA-9734009,2.005866601875385
R-HSA-9694594,3.4038066105474227
R-HSA-9637628,2.3624139253891974
R-HSA-167172,1.546474114116154
R-HSA-3814836,3.1027766148834415
R-HSA-6802946,1.7505940967720788
R-HSA-9694631,2.1996866278914977
R-HSA-9753512,2.92668535582776
R-HSA-167158,1.885292670669535
R-HSA-5336415,2.558708570533166
R-HSA-9845622,3.4038066105474227
R-HSA-9717319,3.4038066105474227
R-HSA-5340573,3.4038066105474227
R-HSA-9845620,2.7048366062114035
R-HSA-2033515,3.4038066105474227
R-HSA-9833110,1.3703828550604729
R-HSA-5632927,3.1027766148834415
R-HSA-5688849,2.500716623555479
R-HSA-9918442,3.1027766148834415
R-HSA-9673324,2.3246253644997976
R-HSA-9638630,2.500716623555479
R-HSA-9672387,3.4038066105474227
R-HSA-9036092,3.1027766148834415
R-HSA-9605308,2.558708570533166
R-HSA-9946127,2.80174661921946
R-HSA-9936900,3.4038066105474227
R-HSA-9725370,1.4353236619934875
R-HSA-9675126,1.8240230139306124
R-HSA-3645790,2.92668535582776
R-HSA-9670615,3.1027766148834415
R-HSA-9702569,3.4038066105474227
R-HSA-9673221,2.625655360163779
R-HSA-168315,2.92668535582776
R-HSA-9649913,2.92668535582776
R-HSA-9701193,2.005866601875385
R-HSA-9665250,2.80174661921946
R-HSA-9683612,3.4038066105474227
R-HSA-9665246,2.80174661921946
R-HSA-9717264,3.4038066105474227
R-HSA-5619099,2.92668535582776
R-HSA-9726840,2.500716623555479
R-HSA-9672397,3.4038066105474227
R-HSA-165054,1.8017466192194602
R-HSA-2644605,2.625655360163779
R-HSA-3656535,2.80174661921946
R-HSA-3656244,2.500716623555479
R-HSA-5602498,2.1250530095945934
R-HSA-5638303,2.500716623555479
R-HSA-9669936,3.4038066105474227
R-HSA-6809583,3.4038066105474227
R-HSA-167287,1.885292670669535
R-HSA-3304349,2.558708570533166
R-HSA-9652817,2.558708570533166
R-HSA-9630221,3.4038066105474227
R-HSA-5619102,1.395206438785505
R-HSA-1222387,2.3624139253891974
R-HSA-9702632,3.4038066105474227
R-HSA-9755779,2.2277153514917414
R-HSA-9918449,2.92668535582776
R-HSA-9646304,3.4038066105474227
R-HSA-9692912,3.1027766148834415
R-HSA-162906,1.0364506895214036
R-HSA-9637687,2.0420787745298297
R-HSA-9684325,3.1027766148834415
R-HSA-2644606,1.6329545989052783
R-HSA-9907570,2.80174661921946
R-HSA-5250955,2.625655360163779
R-HSA-177243,1.7805573201495222
R-HSA-9664535,2.625655360163779
R-HSA-5663202,0.7252882315073086
R-HSA-168316,2.558708570533166
R-HSA-9673013,3.1027766148834415
R-HSA-9824856,3.4038066105474227
R-HSA-9693928,2.289863258240586
R-HSA-9636667,2.92668535582776
R-HSA-9702605,3.4038066105474227
R-HSA-5602415,3.1027766148834415
R-HSA-9702581,3.4038066105474227
R-HSA-5688031,3.4038066105474227
R-HSA-180897,2.80174661921946
R-HSA-9674428,3.4038066105474227
R-HSA-5250968,2.4495641011080975
R-HSA-3560801,2.1027766148834415
R-HSA-9694635,1.584262675005554
R-HSA-9664565,1.9414086126484664
R-HSA-5602680,2.92668535582776
R-HSA-9700649,3.4038066105474227
R-HSA-9931953,2.2277153514917414
R-HSA-9820962,2.4038066105474227
R-HSA-9638737,1.885292670669535
R-HSA-9669917,3.4038066105474227
R-HSA-9683686,2.625655360163779
R-HSA-171286,2.92668535582776
R-HSA-9671555,2.081587315813503
R-HSA-9918438,3.1027766148834415
R-HSA-9701192,2.005866601875385
R-HSA-9665245,2.80174661921946
R-HSA-9692916,1.6795307409466336
R-HSA-5339717,2.625655360163779
R-HSA-3359485,3.1027766148834415
R-HSA-9669933,3.4038066105474227
R-HSA-3304347,2.92668535582776
R-HSA-9772572,1.7410487788658484
R-HSA-167590,2.4038066105474227
R-HSA-5602566,3.1027766148834415
R-HSA-1236382,2.1027766148834415
R-HSA-5083636,2.1250530095945934
R-HSA-9679504,2.1733576891691486
R-HSA-9703648,2.1733576891691486
R-HSA-9710421,1.791022753827687
R-HSA-9709275,3.1027766148834415
R-HSA-9709603,2.0235953688358164
R-HSA-9820965,1.9266853558277601
R-HSA-9665737,2.80174661921946
R-HSA-180585,1.770338154967836
R-HSA-9665244,2.80174661921946
R-HSA-168255,1.1632573622648228
R-HSA-9694614,2.005866601875385
R-HSA-3595174,2.500716623555479
R-HSA-9735869,1.8017466192194602
R-HSA-3858516,3.1027766148834415
R-HSA-9705683,1.0653501169428177
R-HSA-3656237,2.2576785748691846
R-HSA-9702506,3.4038066105474227
R-HSA-8876493,2.4038066105474227
R-HSA-192869,2.80174661921946
R-HSA-9753510,2.92668535582776
R-HSA-9636467,3.1027766148834415
R-HSA-164516,2.558708570533166
R-HSA-9663199,3.1027766148834415
R-HSA-9673218,3.4038066105474227
R-HSA-9657688,2.92668535582776
R-HSA-9760173,1.8597385661971468
R-HSA-3359463,2.92668535582776
R-HSA-9694686,2.558708570533166
R-HSA-5545619,3.1027766148834415
R-HSA-9635486,1.489992758163706
R-HSA-9692913,2.80174661921946
R-HSA-175567,2.4495641011080975
R-HSA-168305,3.4038066105474227
R-HSA-167161,1.7225653731718353
R-HSA-162587,1.1916190061434646
R-HSA-9660537,2.500716623555479
R-HSA-9702577,3.4038066105474227
R-HSA-9664433,1.1810901393998394
R-HSA-5358752,2.2277153514917414
R-HSA-9675135,1.6795307409466336
R-HSA-5603027,2.92668535582776
R-HSA-3595172,2.500716623555479
R-HSA-6802949,1.7505940967720788
R-HSA-3359475,3.1027766148834415
R-HSA-5663084,1.8723276935051674
R-HSA-162589,2.558708570533166
R-HSA-5655253,1.7136105305189089
R-HSA-5340588,2.500716623555479
R-HSA-9727281,2.80174661921946
R-HSA-9700206,1.4353236619934875
R-HSA-168273,1.2219630226026499
R-HSA-168325,1.6878032669126233
R-HSA-9682385,1.9266853558277601
R-HSA-9717316,3.4038066105474227
R-HSA-9709570,1.8597385661971468
R-HSA-2033514,2.2576785748691846
R-HSA-9704646,2.005866601875385
R-HSA-2644602,1.6329545989052783
R-HSA-5579026,2.80174661921946
R-HSA-9930479,2.92668535582776
R-HSA-5638302,2.500716623555479
R-HSA-9846298,2.7048366062114035
R-HSA-3323169,2.500716623555479
R-HSA-9927020,2.2576785748691846
R-HSA-9865114,2.7048366062114035
R-HSA-9022538,2.80174661921946
R-HSA-5467337,2.2576785748691846
R-HSA-8863678,2.061383929725216
R-HSA-9697154,2.289863258240586
R-HSA-175474,2.0235953688358164
R-HSA-9702636,3.4038066105474227
R-HSA-1222449,2.625655360163779
R-HSA-9824443,1.0041328890663843
R-HSA-2474795,2.289863258240586
R-HSA-192905,2.625655360163779
R-HSA-9632700,2.92668535582776
R-HSA-5250992,2.7048366062114035
R-HSA-1643685,0.00017142075687455176
R-HSA-9674401,3.4038066105474227
R-HSA-6802953,2.500716623555479
R-HSA-180534,1.8017466192194602
R-HSA-3656243,2.500716623555479
R-HSA-9672383,2.92668535582776
R-HSA-5260271,1.8127420035209234
R-HSA-9683610,2.3246253644997976
R-HSA-5655332,2.005866601875385
R-HSA-1222541,2.4495641011080975
R-HSA-3642279,3.1027766148834415
R-HSA-9661070,3.4038066105474227
R-HSA-5688890,2.500716623555479
R-HSA-9662001,2.558708570533166
R-HSA-180910,1.760353934061235
R-HSA-5339700,2.92668535582776
R-HSA-9912529,2.7048366062114035
R-HSA-9664417,1.2306203421351485
R-HSA-5210891,2.1996866278914977
R-HSA-9658195,1.0041328890663843
R-HSA-162588,1.8475041097801352
R-HSA-5083628,3.1027766148834415
R-HSA-5083632,2.1027766148834415
R-HSA-9652169,2.80174661921946
R-HSA-2691232,2.2277153514917414
R-HSA-9671793,2.081587315813503
R-HSA-5358751,2.2277153514917414
R-HSA-9918487,1.4847285181713485
R-HSA-9638771,2.80174661921946
R-HSA-9665249,2.80174661921946
R-HSA-9865125,2.92668535582776
R-HSA-9705671,1.2576785748691846
R-HSA-9657689,2.92668535582776
R-HSA-9679191,1.1889627624997248
R-HSA-9679506,0.6936892454356063
R-HSA-9675136,1.791022753827687
R-HSA-9664407,1.2306203421351485
R-HSA-167162,1.7225653731718353
R-HSA-9670439,2.061383929725216
R-HSA-9630747,2.80174661921946
R-HSA-9645723,1.5061795192569811
R-HSA-174495,2.2277153514917414
R-HSA-9630222,3.4038066105474227
R-HSA-5250981,2.625655360163779
R-HSA-9706377,2.558708570533166
R-HSA-3595177,2.500716623555479
R-HSA-3560782,1.791022753827687
R-HSA-9649948,1.7505940967720788
R-HSA-3311021,2.92668535582776
R-HSA-168333,1.7805573201495222
R-HSA-9630794,2.92668535582776
R-HSA-9005891,2.289863258240586
R-HSA-9664424,2.005866601875385
R-HSA-9609646,1.0182003369491104
R-HSA-168303,2.4495641011080975
R-HSA-167246,1.760353934061235
R-HSA-167152,1.7505940967720788
R-HSA-9674403,3.4038066105474227
R-HSA-9682708,2.92668535582776
R-HSA-9918481,0.9888332625766045
R-HSA-9702596,3.4038066105474227
R-HSA-2219530,1.4170348762811777
R-HSA-2453864,2.289863258240586
R-HSA-9687136,2.1027766148834415
R-HSA-5619084,1.590893253904567
R-HSA-1839126,1.8240230139306124
R-HSA-1839122,2.3246253644997976
R-HSA-4839735,2.2576785748691846
R-HSA-9918443,3.4038066105474227
R-HSA-182218,2.500716623555479
R-HSA-1226099,1.5404837504269666
R-HSA-9679509,2.625655360163779
R-HSA-5579029,1.8723276935051674
R-HSA-5467348,2.2576785748691846
R-HSA-9700645,2.3246253644997976
R-HSA-9723907,3.4038066105474227
R-HSA-9609690,1.1273448063741784
R-HSA-2660825,2.558708570533166
R-HSA-5668914,0.9676439635066665
R-HSA-168799,2.061383929725216
R-HSA-9656249,3.1027766148834415
R-HSA-9669929,3.4038066105474227
R-HSA-3304351,2.500716623555479
R-HSA-9956593,2.1996866278914977
R-HSA-9686347,2.4038066105474227
R-HSA-2219528,1.3103849253851874
R-HSA-6802957,1.489992758163706
R-HSA-9634285,2.3246253644997976
R-HSA-9828721,2.289863258240586
R-HSA-192823,1.3994852367647799
R-HSA-9735763,3.4038066105474227
R-HSA-5619094,3.4038066105474227
R-HSA-5579030,3.4038066105474227
R-HSA-2206281,2.3624139253891974
R-HSA-5578996,3.4038066105474227
R-HSA-5578997,3.4038066105474227
R-HSA-5619110,3.4038066105474227
R-HSA-3282872,3.4038066105474227
R-HSA-5659898,3.1027766148834415
R-HSA-5083627,3.1027766148834415
R-HSA-5688399,3.4038066105474227
R-HSA-4755579,3.4038066105474227
R-HSA-5578995,3.4038066105474227
R-HSA-5619060,3.1027766148834415
R-HSA-5579016,3.4038066105474227
R-HSA-4793952,3.4038066105474227
R-HSA-9637679,3.4038066105474227
R-HSA-9953038,3.4038066105474227
R-HSA-5579019,3.4038066105474227
R-HSA-5682294,3.4038066105474227
R-HSA-5619085,3.4038066105474227
R-HSA-9956553,3.4038066105474227
R-HSA-5663020,3.4038066105474227
R-HSA-6791461,3.4038066105474227
R-HSA-9759774,3.1027766148834415
R-HSA-5660862,3.1027766148834415
R-HSA-5579017,3.4038066105474227
R-HSA-4549380,3.4038066105474227
R-HSA-5579015,3.4038066105474227
R-HSA-4724325,3.4038066105474227
R-HSA-5619104,3.4038066105474227
R-HSA-4341670,2.92668535582776
R-HSA-5658208,3.4038066105474227
R-HSA-9916722,3.4038066105474227
R-HSA-5687583,3.4038066105474227
R-HSA-5579005,3.4038066105474227
R-HSA-3656234,3.4038066105474227
R-HSA-5619113,3.1027766148834415
R-HSA-9735804,2.80174661921946
R-HSA-5578998,3.4038066105474227
R-HSA-5619042,3.4038066105474227
R-HSA-5619098,3.4038066105474227
R-HSA-5619083,3.4038066105474227
R-HSA-2978092,3.4038066105474227
R-HSA-5619048,3.4038066105474227
R-HSA-4043911,3.4038066105474227
R-HSA-5682113,3.1027766148834415
R-HSA-5619052,3.4038066105474227
R-HSA-5619055,3.4038066105474227
R-HSA-2206308,3.4038066105474227
R-HSA-9734207,2.92668535582776
R-HSA-5658471,3.4038066105474227
R-HSA-3371598,3.4038066105474227
R-HSA-5579000,3.4038066105474227
R-HSA-6791465,3.1027766148834415
R-HSA-5578999,3.1027766148834415
R-HSA-5619035,3.4038066105474227
R-HSA-4720489,3.4038066105474227
R-HSA-5619081,3.4038066105474227
R-HSA-5609976,3.4038066105474227
R-HSA-5579027,3.4038066105474227
R-HSA-5684045,3.4038066105474227
R-HSA-9035968,3.4038066105474227
R-HSA-5619050,3.4038066105474227
R-HSA-9931929,3.4038066105474227
R-HSA-9759785,3.1027766148834415
R-HSA-5619088,3.4038066105474227
R-HSA-4687000,3.4038066105474227
R-HSA-5660724,3.4038066105474227
R-HSA-5619072,3.4038066105474227
R-HSA-5657560,3.4038066105474227
R-HSA-5579020,3.4038066105474227
R-HSA-5619045,3.4038066105474227
R-HSA-5579009,3.4038066105474227
R-HSA-5633231,3.1027766148834415
R-HSA-5619041,3.4038066105474227
R-HSA-9956520,3.1027766148834415
R-HSA-5619046,3.4038066105474227
R-HSA-9914355,3.4038066105474227
R-HSA-5579032,3.4038066105474227
R-HSA-2160456,3.4038066105474227
R-HSA-5619109,3.4038066105474227
R-HSA-2206280,3.4038066105474227
R-HSA-4720454,3.4038066105474227
R-HSA-5619062,3.4038066105474227
R-HSA-5619095,3.4038066105474227
R-HSA-9915355,3.4038066105474227
R-HSA-5619111,3.4038066105474227
R-HSA-5579004,3.4038066105474227
R-HSA-5579014,3.4038066105474227
R-HSA-3781860,2.1027766148834415
R-HSA-3560796,3.4038066105474227
R-HSA-5679090,3.1027766148834415
R-HSA-2206290,3.4038066105474227
R-HSA-9734195,3.4038066105474227
R-HSA-5609978,3.4038066105474227
R-HSA-5659996,3.4038066105474227
R-HSA-4717374,2.92668535582776
R-HSA-5579006,3.4038066105474227
R-HSA-5619087,3.4038066105474227
R-HSA-5690338,3.4038066105474227
R-HSA-5619047,3.4038066105474227
R-HSA-5619089,3.4038066105474227
R-HSA-5659735,3.4038066105474227
R-HSA-5674404,3.4038066105474227
R-HSA-5579021,3.4038066105474227
R-HSA-9953111,3.4038066105474227
R-HSA-3359471,3.4038066105474227
R-HSA-2206307,3.4038066105474227
R-HSA-5660883,3.1027766148834415
R-HSA-5683371,3.4038066105474227
R-HSA-9637698,3.4038066105474227
R-HSA-9909438,3.1027766148834415
R-HSA-9735786,3.4038066105474227
R-HSA-5660686,3.4038066105474227
R-HSA-4793954,3.4038066105474227
R-HSA-5619066,3.4038066105474227
R-HSA-6791462,3.4038066105474227
R-HSA-4755583,3.4038066105474227
R-HSA-3359478,3.1027766148834415
R-HSA-4793953,3.4038066105474227
R-HSA-5619043,3.4038066105474227
R-HSA-9956529,3.4038066105474227
R-HSA-5678771,3.4038066105474227
R-HSA-5662853,3.4038066105474227
R-HSA-5619097,3.4038066105474227
R-HSA-5579022,3.4038066105474227
R-HSA-5619039,3.4038066105474227
R-HSA-5679001,3.4038066105474227
R-HSA-5619076,3.4038066105474227
R-HSA-5678520,3.4038066105474227
R-HSA-9022535,2.7048366062114035
R-HSA-9956508,3.4038066105474227
R-HSA-4720475,3.4038066105474227
R-HSA-5619053,3.4038066105474227
R-HSA-4719360,2.92668535582776
R-HSA-9918440,3.4038066105474227
R-HSA-5655799,3.1027766148834415
R-HSA-5579028,3.4038066105474227
R-HSA-5657562,3.4038066105474227
R-HSA-4719377,2.92668535582776
R-HSA-9955542,3.4038066105474227
R-HSA-2206302,3.4038066105474227
R-HSA-5619101,3.4038066105474227
R-HSA-5619114,3.4038066105474227
R-HSA-2206291,3.4038066105474227
R-HSA-4549356,3.4038066105474227
R-HSA-5579024,3.4038066105474227
R-HSA-5609975,2.1996866278914977
R-HSA-2206305,3.4038066105474227
R-HSA-5609977,3.4038066105474227
R-HSA-9734281,3.4038066105474227
R-HSA-5619036,3.4038066105474227
R-HSA-5619092,3.4038066105474227
R-HSA-9953080,3.4038066105474227
R-HSA-5619054,3.4038066105474227
R-HSA-5619071,3.4038066105474227
R-HSA-5619061,3.4038066105474227
R-HSA-5619067,3.4038066105474227
R-HSA-9853846,3.4038066105474227
R-HSA-4043916,3.4038066105474227
R-HSA-3229133,3.4038066105474227
R-HSA-4793950,3.4038066105474227
R-HSA-5619044,3.4038066105474227
R-HSA-5619056,3.4038066105474227
R-HSA-2206292,3.4038066105474227
R-HSA-3560792,3.4038066105474227
R-HSA-9953097,3.4038066105474227
R-HSA-9914274,3.4038066105474227
R-HSA-5619070,3.1027766148834415
R-HSA-4085023,3.4038066105474227
R-HSA-3274531,3.4038066105474227
R-HSA-5619073,3.4038066105474227
R-HSA-5579010,3.4038066105474227
R-HSA-4755609,3.1027766148834415
R-HSA-6791055,3.4038066105474227
R-HSA-4551295,3.4038066105474227
R-HSA-5619058,3.4038066105474227
R-HSA-4570571,3.4038066105474227
R-HSA-2466712,3.4038066105474227
R-HSA-2206285,3.4038066105474227
R-HSA-5619037,3.4038066105474227
R-HSA-5683678,3.4038066105474227
