pathway,score
R-HSA-445095,1.688665255454794
R-HSA-1433617,2.0718820073061255
R-HSA-2682334,1.187275426008195
R-HSA-9758941,1.0903654130001386
R-HSA-8985586,2.5490032620257876
R-HSA-445144,1.8288439586198308
R-HSA-416550,2.2479732663618064
R-HSA-416572,1.8500332576897691
R-HSA-9830674,1.8288439586198308
R-HSA-399955,2.004935217675512
R-HSA-6805567,0.8146035195052208
R-HSA-8985801,2.5490032620257876
R-HSA-2892245,2.673941998634088
R-HSA-437239,1.703905222011531
R-HSA-373752,1.5076105768675627
R-HSA-9843745,1.1096705681955252
R-HSA-9816359,1.1968207439144254
R-HSA-3928665,1.4608671733252365
R-HSA-9819196,1.8957907482504441
R-HSA-5619507,1.1920218610326567
R-HSA-9824272,1.4978507395784066
R-HSA-210745,1.7893354173361573
R-HSA-9754189,1.9206143319754763
R-HSA-1266738,0.0
R-HSA-9730414,0.9607315551834588
R-HSA-9942503,2.0718820073061255
R-HSA-9690406,2.1096705681955252
R-HSA-9824594,1.8957907482504441
R-HSA-5682910,2.004935217675512
R-HSA-9823739,2.1096705681955252
R-HSA-5617472,1.1920218610326567
R-HSA-447038,2.3059652133394932
R-HSA-9758919,2.5490032620257876
R-HSA-9830364,1.8957907482504441
R-HSA-1181150,1.7893354173361573
R-HSA-9823730,1.974971994298069
R-HSA-416700,1.8723096524009213
R-HSA-9843743,1.6597015595194775
R-HSA-9010553,0.9496661290332987
R-HSA-418886,2.2479732663618064
R-HSA-9824585,1.5278139629558498
R-HSA-3928664,1.8723096524009213
R-HSA-9820865,2.0718820073061255
R-HSA-9820841,1.7531232446817127
R-HSA-428890,2.2479732663618064
R-HSA-418885,2.004935217675512
R-HSA-428540,2.037119901046913
R-HSA-9796292,2.004935217675512
R-HSA-418890,2.15106325335375
R-HSA-9830369,1.4883054216721763
R-HSA-381340,1.2267839672918686
R-HSA-428542,2.15106325335375
R-HSA-9619665,1.688665255454794
R-HSA-422475,0.4384135517265389
R-HSA-211163,2.5490032620257876
R-HSA-9834899,1.9206143319754763
R-HSA-9675108,0.4170639668153633
R-HSA-9844594,1.6597015595194775
R-HSA-9758920,2.4520932490177314
R-HSA-9825892,1.8957907482504441
R-HSA-3928662,1.619584336311495
R-HSA-186712,1.5076105768675627
R-HSA-8853659,1.5382793966340147
R-HSA-399956,1.9469432706978254
R-HSA-376172,2.5490032620257876
R-HSA-428543,2.2479732663618064
R-HSA-376176,0.839309392297996
R-HSA-447043,2.3059652133394932
R-HSA-9733709,1.7196994891947628
R-HSA-9616222,1.387635259790813
R-HSA-9010642,2.1968207439144254
R-HSA-8866376,2.4520932490177314
R-HSA-525793,1.688665255454794
R-HSA-9976102,1.2760019899620503
R-HSA-9832991,2.15106325335375
R-HSA-452723,1.7708520116421442
R-HSA-9821993,1.7708520116421442
R-HSA-9945266,1.2115440007351317
R-HSA-9831926,2.0718820073061255
R-HSA-400685,1.7708520116421442
R-HSA-9856651,1.1382260286485781
R-HSA-6809371,1.2760019899620503
R-HSA-375165,1.3802112417116061
R-HSA-399954,1.9469432706978254
R-HSA-9793380,1.3802112417116061
R-HSA-419037,1.5828615292867552
R-HSA-9761174,2.2479732663618064
R-HSA-373755,1.344883279369863
R-HSA-2892247,2.037119901046913
R-HSA-9821002,1.559998646327251
R-HSA-3928663,1.974971994298069
R-HSA-373760,1.1510632533537501
R-HSA-447041,2.1968207439144254
R-HSA-9856649,1.3517227039001685
R-HSA-9854907,2.673941998634088
R-HSA-210744,1.9469432706978254
R-HSA-9857377,2.0718820073061255
R-HSA-210747,2.2479732663618064
R-HSA-9825895,2.3729120029701067
R-HSA-9854909,2.5490032620257876
R-HSA-210746,2.4520932490177314
R-HSA-9926550,2.0718820073061255
R-HSA-9927426,3.15106325335375
R-HSA-9927432,2.673941998634088
R-HSA-9927418,2.673941998634088
R-HSA-9734779,2.4520932490177314
R-HSA-9924644,2.4520932490177314
R-HSA-9937080,2.4520932490177314
R-HSA-9734767,1.8288439586198308
R-HSA-9820448,1.8957907482504441
R-HSA-9725554,3.15106325335375
R-HSA-9925563,2.037119901046913
R-HSA-9938206,3.15106325335375
