pathway,score
R-HSA-2559584,1.734399742520567
R-HSA-2559586,1.1603684747928482
R-HSA-8874211,1.984277215737167
R-HSA-3371568,1.792391689498254
R-HSA-3371556,0.9607961198876441
R-HSA-9840373,1.984277215737167
R-HSA-9818749,2.0354297381845483
R-HSA-9856530,1.0934216851622351
R-HSA-2262752,0.05885051954443834
R-HSA-3299685,1.3474551181499927
R-HSA-9818030,1.897127040018267
R-HSA-9759194,0.9990004725578734
R-HSA-381042,1.433369746856586
R-HSA-9860927,1.4761217272775358
R-HSA-1234174,1.1391791757229102
R-HSA-9648895,1.7624284661208107
R-HSA-3371453,1.063458461784792
R-HSA-1234158,1.897127040018267
R-HSA-2559580,0.9700367766225568
R-HSA-9707616,1.2664218672407743
R-HSA-9818025,2.4613984704568295
R-HSA-9856532,1.708070803798218
R-HSA-2559582,1.0354297381845483
R-HSA-9818032,2.0354297381845483
R-HSA-5660489,2.4613984704568295
R-HSA-9841251,1.6832472200731858
R-HSA-381033,1.859338479128867
R-HSA-9708530,1.897127040018267
R-HSA-3371511,1.859338479128867
R-HSA-3371497,1.3587361285596817
R-HSA-2559583,0.7210357809625856
R-HSA-5660526,1.792391689498254
R-HSA-9818035,2.239549720840473
R-HSA-9707587,2.239549720840473
R-HSA-9818028,2.0354297381845483
R-HSA-8874177,2.3364597338485296
R-HSA-381070,1.239549720840473
R-HSA-9639288,1.198157035682248
R-HSA-9711123,0.6374897295125107
R-HSA-2559585,1.4070408081342367
R-HSA-1234176,1.214243855575703
R-HSA-381119,0.9700367766225568
R-HSA-9707564,1.1676677135343478
R-HSA-9855142,0.9299195534145743
R-HSA-9818027,1.6374897295125106
R-HSA-9711097,0.7426200727672582
R-HSA-9860931,0.9747318978309366
R-HSA-9755511,0.8816148738400194
R-HSA-9818026,2.239549720840473
R-HSA-9633012,0.9299195534145743
R-HSA-8953897,0.0
R-HSA-9762114,1.3152704347785915
R-HSA-3371571,1.558308483464886
R-HSA-5661231,1.897127040018267
R-HSA-381183,1.9385197251764918
R-HSA-381038,1.2572784878009047
R-HSA-380994,1.5071559610175045
