pathway,score
R-HSA-5654710,2.133874919591546
R-HSA-8948747,2.45838601110505
R-HSA-5365859,2.0702058397221688
R-HSA-5635838,2.1573560154410694
R-HSA-390651,2.7136585162083566
R-HSA-8852405,2.7136585162083566
R-HSA-417973,2.810568529216413
R-HSA-186797,1.6722658310501313
R-HSA-9701898,2.37123583538615
R-HSA-9034015,2.133874919591546
R-HSA-4411364,2.5095385335524316
R-HSA-170984,2.5675304805301185
R-HSA-1433557,1.7594160067690316
R-HSA-5357786,1.9976551725735572
R-HSA-9006934,0.6802347607214068
R-HSA-5358351,1.3192068353821402
R-HSA-9027276,2.3334472744967503
R-HSA-9603505,2.9355072658247128
R-HSA-8874081,2.1573560154410694
R-HSA-204998,1.5318149282635838
R-HSA-5632681,2.5095385335524316
R-HSA-5357905,1.696625176909576
R-HSA-5625886,1.8685604761940995
R-HSA-5654700,1.950230522645419
R-HSA-8849474,2.810568529216413
R-HSA-167021,2.9355072658247128
R-HSA-420499,1.8105685292164129
R-HSA-418594,0.9115692583266237
R-HSA-5610787,1.4681458483942067
R-HSA-5627117,2.133874919591546
R-HSA-8980692,1.236537261488694
R-HSA-198745,2.9355072658247128
R-HSA-9013407,1.8444267964773802
R-HSA-201556,1.9212668267101025
R-HSA-190322,2.266500484866137
R-HSA-209560,2.2986851682375384
R-HSA-165181,2.7136585162083566
R-HSA-5658623,2.2986851682375384
R-HSA-112399,1.6722658310501313
R-HSA-194313,2.5095385335524316
R-HSA-75158,2.5095385335524316
R-HSA-354194,2.236537261488694
R-HSA-9634638,2.032417278832769
R-HSA-190239,2.266500484866137
R-HSA-8948751,1.6644404935381747
R-HSA-209563,2.810568529216413
R-HSA-112040,1.6802347607214068
R-HSA-9006927,1.6492005269814378
R-HSA-388479,2.6344772701607315
R-HSA-6803529,1.9976551725735572
R-HSA-9013404,1.4681458483942067
R-HSA-114508,1.981264756385388
R-HSA-5610783,1.7405306626086579
R-HSA-9032845,2.6344772701607315
R-HSA-5140745,2.2986851682375384
R-HSA-9031525,2.7136585162083566
R-HSA-9018519,1.3370815591518443
R-HSA-6807004,2.090409225810456
R-HSA-8849473,2.7136585162083566
R-HSA-5654743,1.7791600649647887
R-HSA-75157,2.7136585162083566
R-HSA-8875878,1.950230522645419
R-HSA-8875791,2.9355072658247128
R-HSA-5673001,0.9701487514799267
R-HSA-388396,0.6084890882090248
R-HSA-392451,2.0146885118723374
R-HSA-5654720,2.111598524880394
R-HSA-881907,2.133874919591546
R-HSA-5654688,2.0146885118723374
R-HSA-1250196,1.965470489202156
R-HSA-9839383,2.37123583538615
R-HSA-9027284,2.236537261488694
R-HSA-390666,2.3334472744967503
R-HSA-2173796,1.8563260197770879
R-HSA-5654708,1.965470489202156
R-HSA-8875656,2.4126285205443754
R-HSA-195399,2.5095385335524316
R-HSA-373076,0.88758371350753
R-HSA-111996,1.8444267964773802
R-HSA-165159,1.696625176909576
R-HSA-167060,2.810568529216413
R-HSA-9013409,1.6722658310501313
R-HSA-190377,2.37123583538615
R-HSA-3238698,1.9976551725735572
R-HSA-5658442,1.6644404935381747
R-HSA-77387,1.9355072658247128
R-HSA-391906,2.7136585162083566
R-HSA-2404192,1.6132879710907935
R-HSA-418597,1.7224324405158615
R-HSA-163615,2.1573560154410694
R-HSA-372708,2.236537261488694
R-HSA-9013418,2.0509006845267823
R-HSA-1912420,2.1573560154410694
R-HSA-5218920,1.950230522645419
R-HSA-9603381,2.6344772701607315
R-HSA-180292,2.1821795991661013
R-HSA-4086400,1.5150014292539338
R-HSA-390648,2.7136585162083566
R-HSA-9006931,0.9828762405419673
R-HSA-3772470,2.236537261488694
R-HSA-9017802,2.5095385335524316
R-HSA-5635851,2.9355072658247128
R-HSA-418217,2.111598524880394
R-HSA-2428924,1.6202368310461213
R-HSA-170660,2.4126285205443754
R-HSA-9028731,2.3334472744967503
R-HSA-354192,1.965470489202156
R-HSA-9652282,2.810568529216413
R-HSA-8943723,2.45838601110505
R-HSA-390650,2.810568529216413
R-HSA-74713,2.7136585162083566
R-HSA-375281,2.2986851682375384
R-HSA-4641263,2.090409225810456
R-HSA-9013507,2.0146885118723374
R-HSA-5666185,2.45838601110505
R-HSA-187687,1.8563260197770879
R-HSA-391908,2.45838601110505
R-HSA-170968,2.3334472744967503
R-HSA-5654696,1.8685604761940995
R-HSA-75893,1.6272986855336082
R-HSA-5654726,1.8685604761940995
R-HSA-166208,2.032417278832769
R-HSA-194306,2.810568529216413
R-HSA-202670,2.2986851682375384
R-HSA-5627083,2.9355072658247128
R-HSA-187015,2.5675304805301185
R-HSA-9013420,1.8105685292164129
R-HSA-5654712,2.0509006845267823
R-HSA-2028269,2.111598524880394
R-HSA-5687128,1.5318149282635838
R-HSA-9024909,3.111598524880394
R-HSA-195258,0.9732958267141126
R-HSA-9013026,1.5613701718253
R-HSA-9715370,2.5095385335524316
R-HSA-5368598,2.7136585162083566
R-HSA-9839389,2.5095385335524316
R-HSA-199418,1.2887768795772894
R-HSA-9035034,1.7893792301464748
R-HSA-9006936,1.2167288681351416
R-HSA-205025,2.6344772701607315
R-HSA-380095,2.7136585162083566
R-HSA-5625740,1.6202368310461213
R-HSA-419812,2.37123583538615
R-HSA-9839397,2.9355072658247128
R-HSA-8939211,1.1248267906141491
R-HSA-5626978,2.6344772701607315
R-HSA-3296197,2.9355072658247128
R-HSA-5668599,2.032417278832769
R-HSA-157118,1.1137754441346686
R-HSA-9013695,2.111598524880394
R-HSA-420092,1.88114960350212
R-HSA-196299,2.1821795991661013
R-HSA-1912399,2.6344772701607315
R-HSA-111997,1.8685604761940995
R-HSA-9648002,2.0702058397221688
R-HSA-9013425,2.7136585162083566
R-HSA-5654716,1.950230522645419
R-HSA-2197563,2.3334472744967503
R-HSA-73887,1.2085085378884504
R-HSA-5610780,1.7405306626086579
R-HSA-418038,2.2085085378884504
R-HSA-9026357,3.111598524880394
R-HSA-74749,2.4126285205443754
R-HSA-195721,0.9547466238103829
R-HSA-9006335,1.9976551725735572
R-HSA-198765,3.111598524880394
R-HSA-9027277,2.5675304805301185
R-HSA-111885,1.4583860111050504
R-HSA-190375,2.266500484866137
R-HSA-1980145,1.8563260197770879
R-HSA-9029558,2.45838601110505
R-HSA-5654704,2.090409225810456
R-HSA-8875555,2.37123583538615
R-HSA-2586552,2.37123583538615
R-HSA-5627123,2.090409225810456
R-HSA-1489509,1.7998446638246397
R-HSA-3858494,1.295357224888611
R-HSA-6811558,1.3122579754268124
R-HSA-201451,1.9212668267101025
R-HSA-8865999,2.7136585162083566
R-HSA-9839394,2.0146885118723374
R-HSA-397795,1.9074785422244693
R-HSA-190242,2.111598524880394
R-HSA-165158,2.810568529216413
R-HSA-1358803,2.266500484866137
R-HSA-194315,0.5937431059503654
R-HSA-194138,1.3792047650574255
R-HSA-9013422,2.0509006845267823
R-HSA-9696270,1.7791600649647887
R-HSA-5674135,1.821563913517876
R-HSA-1912422,1.5041435016657254
R-HSA-2428928,1.6417765089022311
R-HSA-187042,2.9355072658247128
R-HSA-9026527,2.810568529216413
R-HSA-444473,2.45838601110505
R-HSA-4086398,1.6344772701607315
R-HSA-1253288,2.37123583538615
R-HSA-5654699,1.965470489202156
R-HSA-418555,1.2058026445125256
R-HSA-5626467,2.37123583538615
R-HSA-5654689,2.0509006845267823
R-HSA-193670,2.6344772701607315
R-HSA-198323,2.266500484866137
R-HSA-169893,2.236537261488694
R-HSA-5654219,2.1573560154410694
R-HSA-198725,1.6272986855336082
R-HSA-419408,2.266500484866137
R-HSA-202040,2.032417278832769
R-HSA-9031528,2.7136585162083566
R-HSA-112411,2.4126285205443754
R-HSA-193634,2.5095385335524316
R-HSA-391903,2.236537261488694
R-HSA-9013423,1.4395006669446766
R-HSA-4641257,1.7893792301464748
R-HSA-201688,2.5095385335524316
R-HSA-375280,1.7791600649647887
R-HSA-9013424,1.8444267964773802
R-HSA-182971,1.9212668267101025
R-HSA-8849469,2.45838601110505
R-HSA-74751,1.6272986855336082
R-HSA-9706574,1.8685604761940995
R-HSA-8847993,2.2085085378884504
R-HSA-8948700,2.5095385335524316
R-HSA-166520,1.2696137202902802
R-HSA-1250342,2.37123583538615
R-HSA-5654687,1.8685604761940995
R-HSA-8849470,2.6344772701607315
R-HSA-112409,2.032417278832769
R-HSA-109703,3.111598524880394
R-HSA-6807070,1.3122579754268124
R-HSA-1227986,1.6644404935381747
R-HSA-167044,2.090409225810456
R-HSA-375276,1.1115985248803941
R-HSA-2173795,1.9355072658247128
R-HSA-9032759,2.7136585162083566
R-HSA-9013106,1.5375672571526753
R-HSA-9006115,1.981264756385388
R-HSA-5654727,1.8444267964773802
R-HSA-9839406,2.810568529216413
R-HSA-8851805,2.3334472744967503
R-HSA-426048,2.7136585162083566
