pathway,score
R-HSA-171319,1.462397997898956
R-HSA-69202,0.960802973796093
R-HSA-68886,0.2443422372997388
R-HSA-69656,0.9490645705248489
R-HSA-2514853,1.782733148758324
R-HSA-68911,2.12515582958053
R-HSA-69236,1.1520279759808316
R-HSA-69560,2.2220658425885866
R-HSA-2995410,0.9320312312260686
R-HSA-69091,1.677997798238311
R-HSA-453274,0.573705831607655
R-HSA-69563,1.09984996431576
R-HSA-1640170,0.001304188613444355
R-HSA-174178,1.038795998905782
R-HSA-69273,1.318975855596643
R-HSA-4419969,1.6200058512606241
R-HSA-1221632,1.053273822274405
R-HSA-2980766,1.0606978403536118
R-HSA-8854521,2.523095838252568
R-HSA-68877,0.5476640297433047
R-HSA-380287,0.9156408150378992
R-HSA-380259,0.9852767431792937
R-HSA-174143,0.9490645705248489
R-HSA-69613,1.1165556578186127
R-HSA-113510,1.4817031530943428
R-HSA-453279,0.6811110336624538
R-HSA-69473,0.9264987426261075
R-HSA-176417,2.0459745835329053
R-HSA-69242,0.6480345748608677
R-HSA-69166,1.677997798238311
R-HSA-174430,1.7101824816097122
R-HSA-69109,1.677997798238311
R-HSA-69052,0.9264987426261075
R-HSA-176408,0.9916169212103126
R-HSA-141430,1.5019065391826296
R-HSA-176412,1.5230958382525677
R-HSA-141444,0.8509979803168504
R-HSA-2470946,1.824125833916549
R-HSA-174084,1.0917320740935805
R-HSA-2467813,0.6227287095960975
R-HSA-9648025,0.832899758224054
R-HSA-2465910,1.824125833916549
R-HSA-176409,1.0247852844629672
R-HSA-69206,0.7413404636000989
R-HSA-174411,1.409152485945731
R-HSA-69620,0.38796318687579295
R-HSA-174184,1.0459745835329053
R-HSA-68962,1.3056118940386614
R-HSA-1538133,1.3927620697575618
R-HSA-1362300,1.6200058512606241
R-HSA-176187,1.255924109849554
R-HSA-75035,1.6480345748608678
R-HSA-174417,1.2926469168742938
R-HSA-606279,1.09984996431576
R-HSA-69200,2.2220658425885866
R-HSA-774815,1.09984996431576
R-HSA-174113,1.2008765435186486
R-HSA-3301854,1.2220658425885866
R-HSA-9615933,1.3769678025743297
R-HSA-2500257,0.7907020784295993
R-HSA-157579,0.8603380065709937
R-HSA-141405,1.5019065391826296
R-HSA-68884,1.7101824816097122
R-HSA-174414,1.54537223296372
R-HSA-68881,2.523095838252568
R-HSA-69615,0.9980510312157225
R-HSA-69278,0.10149191138273668
R-HSA-9754119,2.12515582958053
R-HSA-1500620,0.8747358272716361
R-HSA-2555396,0.47194331580518645
R-HSA-174154,1.083763144422305
R-HSA-69895,2.2220658425885866
R-HSA-68875,0.7522438266104237
R-HSA-73886,0.7485788725240182
R-HSA-171306,1.318975855596643
R-HSA-69478,1.9790277939022922
R-HSA-68952,1.9210358469246054
R-HSA-179419,1.038795998905782
R-HSA-8854050,1.2008765435186486
R-HSA-380284,0.9852767431792937
R-HSA-176974,1.744944587868924
R-HSA-69275,0.5786131661023992
R-HSA-179409,1.409152485945731
R-HSA-9670095,1.1520279759808316
R-HSA-113507,1.8698833244772242
R-HSA-176814,1.0179458599326618
R-HSA-141424,0.8509979803168504
R-HSA-1362277,1.54537223296372
R-HSA-2468052,1.782733148758324
R-HSA-69481,0.6811110336624538
R-HSA-69017,1.0459745835329053
R-HSA-69183,1.6480345748608678
R-HSA-69618,0.7788028551298916
R-HSA-75815,1.2330612268900498
R-HSA-453276,0.9490645705248489
R-HSA-2299718,1.1806731574303615
R-HSA-2980767,1.9790277939022922
R-HSA-162658,1.677997798238311
R-HSA-69239,0.7907020784295993
R-HSA-68882,0.4738778155823862
R-HSA-349425,1.2330612268900498
R-HSA-2995383,1.5230958382525677
R-HSA-69231,1.1520279759808316
R-HSA-9668328,1.318975855596643
R-HSA-69186,1.5230958382525677
R-HSA-69580,1.09984996431576
R-HSA-69205,1.3769678025743297
R-HSA-380320,0.9210358469246054
R-HSA-187577,1.1251558295805302
R-HSA-69601,1.1165556578186127
R-HSA-176407,1.5230958382525677
R-HSA-174048,1.443914592204943
R-HSA-174437,1.593676912538275
R-HSA-113501,1.7101824816097122
R-HSA-8852276,1.1520279759808316
R-HSA-69541,1.1806731574303615
R-HSA-156711,1.6200058512606241
R-HSA-8854518,0.9667933374852805
R-HSA-68949,1.0606978403536118
R-HSA-380270,0.9156408150378992
R-HSA-912446,1.0682509782440577
R-HSA-2565942,0.8846065812979305
R-HSA-180786,1.1165556578186127
R-HSA-69190,1.318975855596643
