pathway,score
R-HSA-975634,1.1620481816722128
R-HSA-9667769,2.1065308538223815
R-HSA-2514856,1.274021941116145
R-HSA-2187338,0.8098656635608503
R-HSA-2514859,1.2869869182805127
R-HSA-2485179,1.7641081730001753
R-HSA-9717207,1.1927170014386648
R-HSA-9717189,1.1334030002226827
R-HSA-2187335,1.9604028181441433
R-HSA-9752946,0.18955080650199913
R-HSA-9659379,0.9246872658776089
R-HSA-381753,0.18121876232273187
R-HSA-2453902,1.463078177336194
R-HSA-9662361,1.0731070983354316
R-HSA-9709957,0.0
R-HSA-9662360,0.9729919454521638
R-HSA-9729555,2.504470862494419
R-HSA-9730628,2.0273496077747564
