pathway,score
R-HSA-9620244,1.2041199826559248
R-HSA-170670,1.4559319556497243
R-HSA-1296041,1.1396619934290064
R-HSA-442982,1.2798406965940432
R-HSA-442729,1.6989700043360187
R-HSA-888590,1.3233063903751334
R-HSA-181431,1.4559319556497243
R-HSA-181429,1.3467874862246563
R-HSA-379397,2.1249387366083
R-HSA-212676,1.2403321553103694
R-HSA-629597,1.6478174818886375
R-HSA-399710,2.0
R-HSA-9617324,1.2798406965940432
R-HSA-181430,1.3467874862246563
R-HSA-451307,2.3010299956639813
R-HSA-112311,1.6020599913279623
R-HSA-451326,1.1249387366083
R-HSA-622323,1.5228787452803376
R-HSA-622327,1.4559319556497243
R-HSA-997272,1.1396619934290064
R-HSA-442720,1.5228787452803376
R-HSA-8849932,1.2798406965940432
R-HSA-6794361,0.8239087409443188
R-HSA-399721,1.1106982974936896
R-HSA-379401,2.0
R-HSA-442755,0.7099653886374819
R-HSA-451308,1.6020599913279623
R-HSA-210500,1.2218487496163564
R-HSA-112310,0.894489815230026
R-HSA-451306,1.6020599913279623
R-HSA-112315,0.1972262747080243
R-HSA-9619229,1.7569619513137056
R-HSA-9609736,1.2041199826559248
R-HSA-444257,1.7569619513137056
R-HSA-991365,0.9685915357483759
R-HSA-438064,0.7891466346851068
R-HSA-438066,1.2798406965940432
R-HSA-1296061,2.0
R-HSA-629594,1.5606673061697374
R-HSA-416993,1.3716110699496884
R-HSA-1296071,0.5892227666227902
R-HSA-388844,1.3010299956639813
R-HSA-977443,0.8239087409443188
R-HSA-399719,1.1106982974936896
R-HSA-442742,1.1396619934290064
R-HSA-264642,1.3716110699496884
R-HSA-9619483,1.6020599913279623
R-HSA-6794362,0.6430185990068688
R-HSA-977444,0.9685915357483759
R-HSA-500657,1.2798406965940432
R-HSA-380615,2.1249387366083
R-HSA-112314,0.3255981871547183
R-HSA-1296065,1.0579919469776868
R-HSA-629587,1.7569619513137056
R-HSA-1296059,1.1396619934290064
R-HSA-112316,0.0
R-HSA-1299361,2.3010299956639813
R-HSA-888593,2.0
R-HSA-112307,1.9030899869919435
R-HSA-1296053,2.0
R-HSA-1296346,1.5228787452803376
R-HSA-1299316,2.3010299956639813
R-HSA-888568,2.3010299956639813
R-HSA-1296067,2.1249387366083
R-HSA-1299344,2.6020599913279625
R-HSA-112313,2.0
R-HSA-112308,1.5228787452803376
R-HSA-380612,2.3010299956639813
R-HSA-112303,1.9030899869919435
R-HSA-1299308,2.1249387366083
R-HSA-1299287,2.6020599913279625
R-HSA-1296025,2.0
R-HSA-210455,2.0
R-HSA-916853,2.3010299956639813
R-HSA-379398,2.3010299956639813
R-HSA-1296072,0.9685915357483759
R-HSA-1299503,2.1249387366083
R-HSA-1296052,1.6478174818886375
